,Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
139,1197,1197,NY748338,SENECA GAMING & ENTERTAINMENT-OIL SPRING,5374 WEST SHORE RD.,,CUBA,NY,14727,42.223924,-78.311272,"5374 WEST SHORE RD.  CUBA, NY 14727",Original,1197.0,,,Correct,Correct,Correct,Correct,Active,SENECA GAMING & ENTERTAINMENT-OIL SPRING,"5374 WEST SHORE RD. CUBA, NY 14727",42.223924,-78.311272,POINT (-78.311272 42.223924),No,0.0441733,,,Oil Springs,Oil Springs Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,CATTARAUGUS,,,,,,,
140,1198,1198,NY748339,NO BLANKET SMOKE SHOP,2400 UPPER MOUNTAIN RD.,,SANBORN,NY,14132,43.170055,-78.918205,"2400 UPPER MOUNTAIN RD.  SANBORN, NY 14132",Original,1198.0,,,Correct,Correct,Correct,Correct,Active,NO BLANKET SMOKE SHOP,"2400 UPPER MOUNTAIN RD. SANBORN, NY 14132",43.170055,-78.918205,POINT (-78.918205 43.170055),Yes,0.0,Tuscarora Nation,Tuscarora Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NIAGARA,,,,,,,
141,1199,1199,NY749759,BIG BOYS GAS & TOBACCO,20 RAQUETTE POINT RD.,,AKWESASNE,NY,13655,44.978829,-74.71956899999998,"20 RAQUETTE POINT RD.  AKWESASNE, NY 13655",Original,1199.0,0.0,,Correct,Correct,Correct,Correct,Active,BIG BOYS GAS & TOBACCO,"20 RAQUETTE POINT RD. AKWESASNE, NY 13655",44.978829,-74.71956899999999,POINT (-74.71956899999998 44.978829),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FRANKLIN,,,,,,,
142,1200,1200,NY749760,SMOKERS WAREHOUSE,8 STATE RTE. 37,,AKWESASNE,NY,13655,44.979681,-74.723672,"8 STATE RTE. 37  AKWESASNE, NY 13655",Original,1200.0,,,Correct,"8 NY-37, Hogansburg, NY 13655, USA",44.979097,-74.7228095,Active,SMOKERS WAREHOUSE,"8 NY-37, Hogansburg, NY 13655, USA",44.979096999999996,-74.7228095,POINT (-74.7228095 44.979097),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,Aug-37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
143,1201,1201,NY749761,GRACE & ALLAN'S TOBACCO SHOP,1621 STATE RTE. 38,,AKWESASNE,NY,13655,44.978324,-74.68500290000001,"1621 STATE RTE. 38  AKWESASNE, NY 13655",Google,1201.0,,yes,Correct,Correct,Correct,Correct,Active,GRACE & ALLAN'S TOBACCO SHOP,"1621 STATE RTE. 38 AKWESASNE, NY 13655",44.978324,-74.68500290000001,POINT (-74.68500290000001 44.978324),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FRANKLIN,,,,,,,
144,1202,1202,NY749762,AHNA:WATE CORNER STORE,134 RAQUETTE POINT RD.,,AKWESASNE,NY,13655,44.988794,-74.720185,"134 RAQUETTE POINT RD.  AKWESASNE, NY 13655",Original,1202.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,AHNA:WATE CORNER STORE,"134 RAQUETTE POINT RD. AKWESASNE, NY 13655",44.988794,-74.720185,POINT (-74.720185 44.988794),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FRANKLIN,,,,,,,
145,1203,1203,NY749763,BORDERLINE GAS & CONVENIENCE,1622 STATE RTE. 37,,AKWESASNE,NY,13655,44.967464,-74.578571,"1622 STATE RTE. 37  AKWESASNE, NY 13655",Original,1203.0,1.0,yes,Correct,"1622 NY-37, Hogansburg, NY 13655, USA",44.9669938,-74.5721615,Active,BORDERLINE GAS & CONVENIENCE,"1622 NY-37, Hogansburg, NY 13655, USA",44.9669938,-74.57216149999999,POINT (-74.57216149999998 44.9669938),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,1622 -37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
146,1204,1204,NY749764,J.E.N. TOBACCO,1592 STATE RTE. 37,,AKWESASNE,NY,13655,44.967528,-74.58081700000002,"1592 STATE RTE. 37  AKWESASNE, NY 13655",Original,1204.0,,,Correct,"1592 NY-37, Hogansburg, NY 13655, USA",44.967287,-74.575076,Closed,J.E.N. TOBACCO,"1592 NY-37, Hogansburg, NY 13655, USA",44.967287,-74.575076,POINT (-74.575076 44.96728699999999),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,1592 -37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
147,1205,1205,NY749765,KANIEN'KEHAKA CONVENIENCE STORE AND GAS STATION,155 STATE ROUTE 37,,AKWESASNE,NY,13655,44.97788,-74.708691,"155 STATE ROUTE 37  AKWESASNE, NY 13655",Original,1205.0,1.0,no,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,KANIEN'KEHAKA CONVENIENCE STORE AND GAS STATION,"155 STATE ROUTE 37 AKWESASNE, NY 13655",44.97788,-74.708691,POINT (-74.708691 44.97788),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FRANKLIN,,,,,,,
148,1206,1206,NY749766,SPEEDWAY PLAZA,935 STATE ROUTE 37,,AKWESASNE,NY,13655,44.966237,-74.63790999999998,"935 STATE ROUTE 37  AKWESASNE, NY 13655",Original,1206.0,,,Correct,"935 NY-37, Hogansburg, NY 13655, USA",44.966665,-74.638903,Active,SPEEDWAY PLAZA,"935 NY-37, Hogansburg, NY 13655, USA",44.966665,-74.638903,POINT (-74.638903 44.96666500000001),No,0.064093081,,,St. Regis Mohawk,St. Regis Mohawk Reservation,From Original List,,,,,,935 -37,HOGANSBURG,NY,13655,,FRANKLIN,2266765.0,SPEEDWAY PLAZA INC.,,,,,
149,1207,1207,NY749776,CAYUGA LAKESIDE TRADING STORE,2552 STATE ROUTE 89,,SENECA FALLS,NY,13148,42.901144,-76.754834,"2552 STATE ROUTE 89  SENECA FALLS, NY 13148",Original,1207.0,,,CAYUGA LAKE TRADING,"2552 NY-89, Seneca Falls, NY 13148, USA",42.9011088,-76.7553699,Active,CAYUGA LAKE TRADING,"2552 NY-89, Seneca Falls, NY 13148, USA",42.901108799999996,-76.7553699,POINT (-76.75536990000001 42.9011088),No,37.54524474,,,Onondaga Nation,Onondaga Nation Reservation,From Original List,,,,,,2552 -89,SENECA FALLS,NY,13148,,SENECA,591019.0,"CAYUGA LAKE TRADING STORE, LLC",,,,,
150,1208,1208,NY755223,BLACK PAW TOBACCO,1375 WOODCHUCK RD,,IRVING,NY,14081,42.55155,-79.061125,"1375 WOODCHUCK RD  IRVING, NY 14081",Original,1208.0,,,Correct,"11403 Erie Rd, Irving, NY 14081, USA",42.5719431,-79.1009288,Active,BLACK PAW TOBACCO,"11403 Erie Rd, Irving, NY 14081, USA",42.571943100000006,-79.10092879999999,POINT (-79.10092879999998 42.57194310000001),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,11403 ERIE RD,IRVING,NY,14081,,ERIE,,,,,,,
151,1209,1209,NY755258,BNB TOBACCO PRODUCTS,52 Montauk Hwy,,Southampton,NY,11968,40.883879,-72.393059,"52 Montauk Hwy  Southampton, NY 11968",Original,1209.0,,,Correct,Correct,Correct,Correct,Active,BNB TOBACCO PRODUCTS,"52 Montauk Hwy Southampton, NY 11968",40.883879,-72.393059,POINT (-72.39305899999999 40.883879),No,42.446366,,,Mohegan,Mohegan Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,SUFFOLK,,,,,,,
152,1210,1210,NY755868,CRAZY WOLF ENTERPRISES,118 BROAD ST,,SALAMANCA,NY,14779,42.155727,-78.72010999999998,"118 BROAD ST  SALAMANCA, NY 14779",Original,1210.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,CRAZY WOLF ENTERPRISES,"118 BROAD ST SALAMANCA, NY 14779",42.155727,-78.72010999999999,POINT (-78.72010999999998 42.155727),Yes,0.0,Allegany,Allegany Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,CATTARAUGUS,,,,,,,
153,1211,1211,NY755887,CUBA LAKE GAS & SMOKE,5133 COUNTY ROAD 7D,,CUBA,NY,14727,42.22005,-78.3113,"5133 COUNTY ROAD 7D  CUBA, NY 14727",Original,1211.0,,,Correct,"5133 Cuba Lake Rd, Cuba, NY 14727, USA",42.224718,-78.3118436,Active,CUBA LAKE GAS & SMOKE,"5133 Cuba Lake Rd, Cuba, NY 14727, USA",42.224717999999996,-78.3118436,POINT (-78.3118436 42.224718),Yes,0.0,Oil Springs,Oil Springs Reservation,,,From Original List,,,,,,5133  LAKE RD,CUBA,NY,14727,,CATTARAUGUS,,,,,,,
154,1212,1212,NY755960,DENISE GANSWORTH,5216 CHEW RD,,SANBORN,NY,14132,43.159273,-78.92238,"5216 CHEW RD  SANBORN, NY 14132",Original,1212.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DENISE GANSWORTH,"5216 CHEW RD SANBORN, NY 14132",43.159273,-78.92238,POINT (-78.92238 43.159273),Yes,0.0,Tuscarora Nation,Tuscarora Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NIAGARA,,,,,,,
155,1213,1213,NY756203,ELI TARBELL,320 STATE ROUTE 37,,HOGANSBURG,NY,13655,44.978272,-74.694128,"320 STATE ROUTE 37  HOGANSBURG, NY 13655",Original,1213.0,,,TARBELL MANAGEMENT GROUP,"26 Eagle Drive suite: A, Akwesasne, NY 13655, USA",44.9731387,-74.7082981,Active,TARBELL MANAGEMENT GROUP,"26 Eagle Drive suite: A, Akwesasne, NY 13655, USA",44.97313870000001,-74.7082981,POINT (-74.70829809999999 44.97313870000001),Yes,0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,,26 EAGLE DRIVE SUITE: A,AKWESASNE,NY,13655,,FRANKLIN,,,,,,,
156,1214,1214,NY756219,EMERY WILLIAMS,1358 CAYUGA RD,,IRVING,NY,14081,42.554389,-78.99032,"1358 CAYUGA RD  IRVING, NY 14081",Original,1214.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,EMERY WILLIAMS,"1358 CAYUGA RD IRVING, NY 14081",42.554389,-78.99032,POINT (-78.99032 42.554389),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,ERIE,,,,,,,
157,1215,1215,NY756381,MIKEY G'S SMOKIN CAFE,1955 RICHARDSON ROAD,,GOWANDA,NY,14070,42.499988,-78.94802299999998,"1955 RICHARDSON ROAD  GOWANDA, NY 14070",Original,1215.0,,,Correct,"1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA",42.4998158,-78.9476215,Active,MIKEY G'S SMOKIN CAFE,"1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA",42.4998158,-78.9476215,POINT (-78.9476215 42.4998158),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,1801- 2009 RICHARDSON RD,GOWANDA,NY,14070,,ERIE,,,,,,,
158,1216,1216,NY756748,INJUN ENTERPRISES LLC,255 ROCHESTER ST STE D4,,SALAMANCA,NY,14779,42.158567,-78.70437199999998,"255 ROCHESTER ST STE D4  SALAMANCA, NY 14779",Original,1216.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,INJUN ENTERPRISES LLC,"255 ROCHESTER ST STE D4 SALAMANCA, NY 14779",42.158567,-78.70437199999999,POINT (-78.70437199999998 42.158567),Yes,0.0,Allegany,Allegany Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,CATTARAUGUS,,,,,,,
159,1217,1217,NY757456,NEEPA''S SMOKE SHOP INC.,41 MONTAUK HWY,,SOUTHAMPTON,NY,11968,40.884653,-72.393028,"41 MONTAUK HWY  SOUTHAMPTON, NY 11968",Original,1217.0,,,Correct,"42 Montauk Hwy, Southampton, NY 11968, USA",40.884672,-72.4269216,Active,NEEPA''S SMOKE SHOP INC.,"42 Montauk Hwy, Southampton, NY 11968, USA",40.884671999999995,-72.42692159999999,POINT (-72.42692159999999 40.88467199999999),No,43.40036069,,,Mohegan,Mohegan Off-Reservation Trust Land,From Original List,,,,,,42 MONTAUK HWY,SOUTHAMPTON,NY,11968,,SUFFOLK,,,,,,,
160,1218,1218,NY757906,R J''S TOBACCO EMPORIUM,73 FAWN AVE,,SALAMANCA,NY,14779,42.152542,-78.719574,"73 FAWN AVE  SALAMANCA, NY 14779",Original,1218.0,0.0,,Correct,"11177 Hwy 20, Irving, NY 14081, USA",42.5867062,-79.0620813,Active,R J''S TOBACCO EMPORIUM,"11177 Hwy 20, Irving, NY 14081, USA",42.5867062,-79.0620813,POINT (-79.0620813 42.58670619999999),No,0.282670495,,,Cattaraugus,Cattaraugus Reservation,From Original List,,,,,,11177 HWY 20,IRVING,NY,14081,,ERIE,,,,,,,
161,1219,1219,NY758190,SENECA DIRECT.COM,1525 CAYUGA RD,,IRVING,NY,14081,42.551827,-78.984949,"1525 CAYUGA RD  IRVING, NY 14081",Original,1219.0,,,SENECA DIRECT,Correct,Correct,Correct,Closed,SENECA DIRECT,"1525 CAYUGA RD IRVING, NY 14081",42.551827,-78.984949,POINT (-78.984949 42.551827),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,ERIE,,,,,,,
162,1220,1220,NY758682,S.T. SMOKE SHOP,14163 ROUTE 438,,GOWANDA,NY,14070,42.481555,-78.943709,"14163 ROUTE 438  GOWANDA, NY 14070",Original,1220.0,1.0,yes,Correct,"14199 NY-438, Gowanda, NY 14070, USA",42.4877874,-78.9516843,Active,S.T. SMOKE SHOP,"14199 NY-438, Gowanda, NY 14070, USA",42.4877874,-78.9516843,POINT (-78.9516843 42.48778739999999),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,14199 -438,GOWANDA,NY,14070,,ERIE,,,,,,,
163,1221,1221,NY797758,CROSSROADS,12940 ROUTE 438,,GOWANDA,NY,14070,42.5321,-78.98606,"12940 ROUTE 438  GOWANDA, NY 14070",Original,1221.0,,,Correct,"12940 NY-438, Gowanda, NY 14070, USA",42.5320846,-78.986064,Active,CROSSROADS,"12940 NY-438, Gowanda, NY 14070, USA",42.532084600000005,-78.986064,POINT (-78.98606400000001 42.53208460000001),Yes,0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,,12940 -438,GOWANDA,NY,14070,,ERIE,,,,,,,
164,2653,2653,,,698 BROAD ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,WEST END WINE & LIQUOR,"698 Broad St, Salamanca, NY, 14779",42.159176,-78.74141,POINT (-78.74141 42.159176),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1409258.0,698 BROAD ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
165,2725,2725,,,636 WILDWOOD AVE,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,CLOUD,"636 Wildwood Ave, Salamanca, NY, 14779",42.158924,-78.69269,POINT (-78.69269 42.158924),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1529744.0,636 WILDWOOD AVE,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
166,2727,2727,,,1622 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,BORDERLINE TOBACCO,"1622 State Route 37, Hogansburg, NY, 13655",44.967307399999996,-74.57250440000001,POINT (-74.57250440000001 44.9673074),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1525522.0,1622 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
167,2728,2728,,,8 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,SMOKERS WAREHOUSE,"8 State Route 37, Hogansburg, NY, 13655",44.979702,-74.72368,POINT (-74.72368 44.979702),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,7370573.0,8 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
168,2735,2735,,,11263 INDIAN HILL RD,,PERRYSBURG,NY,14129,,,,,,,,,,,,Active,BIGFOOT GAS & SMOKE SHOP,"11263 Indian Hill Rd, Perrysburg, NY, 14129",42.4864359,-78.9823243,POINT (-78.9823243 42.4864359),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,7436518.0,11263 INDIAN HILL RD,PERRYSBURG,NY,14129,,CATTARAUGUS,,,,,,,
169,2739,2739,,,1955 RICHARDSON RD,,GOWANDA,NY,14070,,,,,,,,,,,,Active,MIKEY G SMOKE SHOP,"1955 Richardson Rd, Gowanda, NY, 14070",42.499992,-78.94842,POINT (-78.94842 42.499992),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,1834702.0,1955 RICHARDSON RD,GOWANDA,NY,14070,,ERIE,,,,,,,
170,2742,2742,,,6650 ROUTE 417,,KILL BUCK,NY,14748,,,,,,,,,,,,Active,KILLBUCK OUTLET,"6650 Route 417, Kill Buck, NY, 14748",42.150093,-78.6649,POINT (-78.6649 42.150093),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,3694995.0,6650 ROUTE 417,KILL BUCK,NY,14748,,CATTARAUGUS,,,,,,,
171,2750,2750,,,672 BLOOMINGDALE RD,,BASOM,NY,14013,,,,,,,,,,,,Active,ONE FEATHER EXPRESS,"672 Bloomingdale Rd, Basom, NY, 14013",43.060574,-78.4335,POINT (-78.4335 43.060574),Yes,,Tonawanda,Tonawanda Reservation,,,New Retailer,Independent,,,N,1469457.0,672 BLOOMINGDALE RD,BASOM,NY,14013,,GENESEE,,,,,,,
172,2751,2751,,,5001 ROUTE 417,,ALLEGANY,NY,14706,,,,,,,,,,,,Active,RONS SMOKE SHOP,"5001 Route 417, Allegany, NY, 14706",42.09437,-78.59697,POINT (-78.59697 42.09437),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1468558.0,5001 ROUTE 417,ALLEGANY,NY,14706,,CATTARAUGUS,,,,,,,
173,2755,2755,,,2323 SAUNDERS SETTLEMENT RD,,SANBORN,NY,14132,,,,,,,,,,,,Active,ANDERSON JOSEPH SMOKE SHOP,"2323 Saunders Settlement Rd, Sanborn, NY, 14132",43.143253,-78.92184,POINT (-78.92184 43.143253),Yes,,Tuscarora Nation,Tuscarora Nation Reservation,,,New Retailer,Independent,,,N,1742691.0,2323 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,,NIAGARA,,,,,,,
174,2756,2756,,,9 BROAD ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,RITE AID,"9 Broad St, Salamanca, NY, 14779",42.155105999999996,-78.71641,POINT (-78.71641 42.155106),Yes,,Allegany,Allegany Reservation,,,New Retailer,Rite Aid Central Region 54,Tonawanda,NY,N,982154.0,9 BROAD ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
175,2757,2757,,,6590 ROUTE 417,,KILL BUCK,NY,14748,,,,,,,,,,,,Active,MIKEYS EMPORIUM,"6590 Route 417, Kill Buck, NY, 14748",42.148586,-78.663536,POINT (-78.66353599999999 42.148586),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,7209526.0,6590 ROUTE 417,KILL BUCK,NY,14748,,CATTARAUGUS,,,,,,,
176,2761,2761,,,24 MAIN ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,NATIVE OUTLET,"24 Main St, Salamanca, NY, 14779",42.155758,-78.71584,POINT (-78.71584 42.155758),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1816697.0,24 MAIN ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
177,2766,2766,,,2073 ROUTE 219,,LIMESTONE,NY,14753,,,,,,,,,,,,Active,KENS CIGARETTES,"2073 Route 219, Limestone, NY, 14753",42.086464,-78.63214,POINT (-78.63214000000001 42.086464),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1468069.0,2073 ROUTE 219,LIMESTONE,NY,14753,,CATTARAUGUS,,,,,,,
178,2767,2767,,,48 HERNE RD,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,AKWESASNE CIGARETTE DEPOT,"48 Herne Rd, Hogansburg, NY, 13655",44.978848,-74.72015,POINT (-74.72015 44.978848),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1865175.0,48 HERNE RD,HOGANSBURG,NY,13655,,FRANKLIN,265974.0,"AKWESASNE CULTURAL CENTER, INC.",,,,,
179,2839,2839,,,730 BROAD ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,IROQUOIS GAS & GO,"730 Broad St, Salamanca, NY, 14779",42.159366999999996,-78.7431,POINT (-78.7431 42.159367),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1535160.0,730 BROAD ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
180,2842,2842,,,721 BROAD & CENTER ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,ANTONES II ISS,"721 Broad & Center St, Salamanca, NY, 14779",42.158834999999996,-78.742351,POINT (-78.742351 42.158835),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1535158.0,721 BROAD & CENTER ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
181,2851,2851,,,379 MARTIN RD,,AKRON,NY,14001,,,,,,,,,,,,Active,WESTERN DOOR,"379 Martin Rd, Akron, NY, 14001",43.054234,-78.45129399999999,POINT (-78.45129399999998 43.054234),Yes,,Tonawanda,Tonawanda Reservation,,,New Retailer,Independent,,,N,1816555.0,379 MARTIN RD,AKRON,NY,14001,,GENESEE,,,,,,,
182,2861,2861,,,425 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,BEARS DEN TRADING POST,"425 State Route 37, Hogansburg, NY, 13655",44.979068700000006,-74.6836813,POINT (-74.6836813 44.97906870000001),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1833658.0,425 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
183,2864,2864,,,5126 GARLOW RD,,LEWISTON,NY,14092,,,,,,,,,,,,Active,GARLOWS TRADING POST,"5126 Garlow Rd, Lewiston, NY, 14092",43.164436,-78.98357,POINT (-78.98357 43.164436),Yes,,Tuscarora Nation,Tuscarora Nation Reservation,,,New Retailer,Independent,,,N,1469436.0,5126 GARLOW RD,LEWISTON,NY,14092,,NIAGARA,,,,,,,
184,2880,2880,,,2442 W PERIMETER RD,,STEAMBURG,NY,14783,,,,,,,,,,,,Active,WW STEAMBURG,"2442 W Perimeter Rd, Steamburg, NY, 14783",42.100794799999996,-78.8938793,POINT (-78.89387929999999 42.1007948),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1852695.0,2442 W PERIMETER RD,STEAMBURG,NY,14783,,CATTARAUGUS,,,,,,,
185,2881,2881,,,6731 ROUTE 417,,KILL BUCK,NY,14748,,,,,,,,,,,,Active,HOAGS GAS STATION,"6731 Route 417, Kill Buck, NY, 14748",42.157757000000004,-78.67843,POINT (-78.67843000000001 42.157757),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1626561.0,6731 ROUTE 417,KILL BUCK,NY,14748,,CATTARAUGUS,,,,,,,
186,2922,2922,,,10910 ERIE RD,,IRVING,NY,14081,,,,,,,,,,,,Active,CATT REZ,"10910 Erie Rd, Irving, NY, 14081",42.5785295,-79.1069149,POINT (-79.10691490000001 42.5785295),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,1522077.0,10910 ERIE RD,IRVING,NY,14081,,ERIE,,,,,,,
187,2924,2924,,,11187 ROUTE 20,,IRVING,NY,14081,,,,,,,,,,,,Active,DOOGIES,"11187 Route 20, Irving, NY, 14081",42.5782076,-79.0793931,POINT (-79.0793931 42.5782076),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,1522072.0,11187 ROUTE 20,IRVING,NY,14081,,ERIE,,,,,,,
188,2928,2928,,,161 MCGEE RD,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,TWIN LEAF EXPRESS,"161 Mcgee Rd, Hogansburg, NY, 13655",44.985806,-74.6766,POINT (-74.67659999999999 44.985806),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,7289321.0,161 MCGEE RD,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
189,2929,2929,,,311 SAINT REGIS RD,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,CTS CONVENIENCE STORE,"311 Saint Regis Rd, Hogansburg, NY, 13655",44.9940995,-74.65574409999999,POINT (-74.65574409999998 44.9940995),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,2046383.0,311 SAINT REGIS RD,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
190,2938,2938,,,51 JOHNNY MAC LN,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,RED FOX GAS & CONVENIENCE,"51 Johnny Mac Ln, Hogansburg, NY, 13655",44.9988938,-74.6002915,POINT (-74.6002915 44.9988938),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,7302439.0,51 JOHNNY MAC LN,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
191,2939,2939,,,1285 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,EASTERN DOOR,"1285 State Route 37, Hogansburg, NY, 13655",44.968303999999996,-74.604345,POINT (-74.604345 44.968304),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,675837.0,1285 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
192,2942,2942,,,148 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,WESTERN DOOR CONVENIENCE STORE,"148 State Route 37, Hogansburg, NY, 13655",44.9778018,-74.71031359999999,POINT (-74.71031359999998 44.9778018),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,675843.0,148 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
193,2947,2947,,,850 R C HOAG DR,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,REDEYE BEVERAGE,"850 R C Hoag Dr, Salamanca, NY, 14779",42.1586013,-78.7486986,POINT (-78.7486986 42.1586013),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,7493518.0,850 R C HOAG DR,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
