id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,Longitude,Latitude,matchsource
214.0,"2112  WHITTIER BLVD STE 101, MONTEBELLO, CA, 90640",True,Exact,"2112 WHITTIER BLVD, MONTEBELLO, CA, 90640",241173156.0,L,6.0,37.0,530102.0,3006.0,-118.12418999999998,34.01352,Census
335.0,"777  HARBOR BLVD, LA HABRA, CA, 90631",True,Non_Exact,"777 N HARBOR BLVD, LA HABRA, CA, 90631",637381903.0,L,6.0,59.0,1401.0,4000.0,-117.93305,33.938666999999995,Census
456.0,"8363  RESEDA BLVD STE 205, NORTHRIDGE, CA, 91324",True,Exact,"8363 RESEDA BLVD, NORTHRIDGE, CA, 91324",141541564.0,L,6.0,37.0,115404.0,2009.0,-118.53608999999999,34.222057,Census
577.0,"16339  FAIRFIELD RANCH RD, CHINO HILLS, CA, 90274",True,Non_Exact,"16339 FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",145002069.0,R,6.0,71.0,115.0,2037.0,-117.6783,33.954613,Census
698.0,"25613  DOLLAR ST UNIT 1, HAYWARD, CA, 94544",True,Exact,"25613 DOLLAR ST, HAYWARD, CA, 94544",125021917.0,R,6.0,1.0,436500.0,1020.0,-122.07094,37.653675,Census
215.0,"707  168TH STREET, GARDENA, CA, 90247",True,Non_Exact,"707 W 168TH ST, GARDENA, CA, 90247",141667565.0,R,6.0,37.0,291220.0,2004.0,-118.28714,33.87925,Census
336.0,"3848  MC HENRY AVE, MODESTO, CA, 95356",True,Non_Exact,"3848 MCHENRY AVE, MODESTO, CA, 95356",102600332.0,R,6.0,99.0,404.0,2022.0,-120.99436999999999,37.69458,Census
457.0,"6328  CALIFORNIA AVE, LONG BEACH, CA, 90805",True,Exact,"6328 CALIFORNIA AVE, LONG BEACH, CA, 90805",141683970.0,R,6.0,37.0,570501.0,2010.0,-118.181076,33.86973,Census
578.0,"16339  FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",True,Exact,"16339 FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",145002069.0,R,6.0,71.0,115.0,2037.0,-117.6783,33.954613,Census
699.0,"25613  DOLLAR ST UNIT 1, HAYWARD, CA, 94544",True,Exact,"25613 DOLLAR ST, HAYWARD, CA, 94544",125021917.0,R,6.0,1.0,436500.0,1020.0,-122.07094,37.653675,Census
216.0,"1246  MAIN ST  # 112, EL CAJON, CA, 92021",True,Non_Exact,"1246 E MAIN ST, EL CAJON, CA, 92021",195333413.0,L,6.0,73.0,15701.0,2007.0,-116.938576,32.79493,Census
337.0,"4505  CLAYTON RD, CONCORD, CA, 94521",True,Exact,"4505 CLAYTON RD, CONCORD, CA, 94521",192058479.0,L,6.0,13.0,333200.0,3013.0,-121.98796999999999,37.96312,Census
458.0,"1347  STANLEY AVE APT 2, LOS ANGELES, CA, 90046",True,Non_Exact,"1347 N STANLEY AVE, LOS ANGELES, CA, 90046",642861889.0,L,6.0,37.0,189800.0,1007.0,-118.35604,34.095264,Census
579.0,"16339  FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",True,Exact,"16339 FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",145002069.0,R,6.0,71.0,115.0,2037.0,-117.6783,33.954613,Census
217.0,"27140  SHADEL ROAD, MENIFEE, CA, 92586",True,Exact,"27140 SHADEL RD, MENIFEE, CA, 92586",194712616.0,L,6.0,65.0,42728.0,1030.0,-117.18248,33.717785,Census
338.0,"135  CARRILLO STREET, SANTA BARBARA, CA, 93101",True,ROOFTOP,,,,,,,,-119.6999272,34.4236709,Google
459.0,"1891  DARTMOUTH AVE, CLOVIS, CA, 93619",True,Non_Exact,"1891 N DARTMOUTH AVE, CLOVIS, CA, 93619",645797846.0,L,6.0,19.0,5522.0,3010.0,-119.70692,36.864628,Census
218.0,"304  PETALUMA BLVD, PETALUMA, CA, 94952",True,ROOFTOP,,,,,,,,-122.64202900000001,38.2375677,Google
339.0,"3711  LONG BEACH BLVD.  # 809, LONG BEACH, CA, 90807",True,Non_Exact,"3711 N LONG BEACH BLVD, LONG BEACH, CA, 90807",141686182.0,L,6.0,37.0,572002.0,1003.0,-118.18935400000001,33.824406,Census
219.0,"1230  J STREET, SACRAMENTO, CA, 95814",True,Exact,"1230 J ST, SACRAMENTO, CA, 95814",133421563.0,R,6.0,67.0,1101.0,1041.0,-121.49023000000001,38.57945,Census
580.0,"16339  FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",True,Exact,"16339 FAIRFIELD RANCH RD, CHINO HILLS, CA, 91709",145002069.0,R,6.0,71.0,115.0,2037.0,-117.6783,33.954613,Census
460.0,"9150  LAS TUNAS DR., TEMPLE CITY, CA, 91780",True,Exact,"9150 LAS TUNAS DR, TEMPLE CITY, CA, 91780",141635075.0,R,6.0,37.0,481201.0,1000.0,-118.06913,34.105476,Census
581.0,"49-968 HWY 86, COACHELLA, CA, 92236",True,RANGE_INTERPOLATED,,,,,,,,-116.0598284,33.4262489,Google
340.0,"906  GLENAOKS BLVD, BURBANK, CA, 91502",True,ROOFTOP,,,,,,,,-118.297905,34.17747689999999,Google
461.0,"364  DOWNEY DR, BIG BEAR CITY, CA, 92314",True,Exact,"364 DOWNEY DR, BIG BEAR CITY, CA, 92314",144605586.0,R,6.0,71.0,11404.0,1135.0,-116.8171,34.255833,Census
582.0,"230  NEWPORT CENTER DRIVE.  # 300, NEWPORT BEACH, CA, 92660",True,Exact,"230 NEWPORT CENTER DR, NEWPORT BEACH, CA, 92660",144050375.0,R,6.0,59.0,63008.0,1015.0,-117.87453000000001,33.612747,Census
220.0,"17227  GARDENLAND AVE, BELLFLOWER, CA, 90706",True,Exact,"17227 GARDENLAND AVE, BELLFLOWER, CA, 90706",141742719.0,R,6.0,37.0,554406.0,1005.0,-118.110565,33.876020000000004,Census
341.0,"647  WALKER ST., ORLAND, CA, 95963",True,Exact,"647 WALKER ST, ORLAND, CA, 95963",67194326.0,L,6.0,21.0,10100.0,1079.0,-122.19782,39.747364000000005,Census
462.0,"3177  STANWOOD LANE, LAFAYETTE, CA, 94549",True,Exact,"3177 STANWOOD LN, LAFAYETTE, CA, 94549",192049162.0,R,6.0,13.0,349000.0,1017.0,-122.09324,37.892959999999995,Census
583.0,"11780 US HWY 1   # 400, NORTH PALM BEACH, FL, 33408",True,ROOFTOP,,,,,,,,-80.05839809999998,26.849594800000002,Google
100.0,"3737  COLUMBUS, BAKERSFIELD, CA, 93306",True,Non_Exact,"3737 COLUMBUS ST, BAKERSFIELD, CA, 93306",109095634.0,R,6.0,29.0,903.0,1019.0,-118.95161,35.39989,Census
221.0,"3565  20TH ST, SAN FRANCISCO, CA, 94110",True,Exact,"3565 20TH ST, SAN FRANCISCO, CA, 94110",192284896.0,L,6.0,75.0,20800.0,3005.0,-122.420395,37.75855,Census
342.0,"3033  BRISTOL ST STE G, COSTA MESA, CA, 92626",True,Exact,"3033 BRISTOL ST, COSTA MESA, CA, 92626",609062443.0,L,6.0,59.0,63908.0,3000.0,-117.88566599999999,33.68229,Census
463.0,"4935  MC CONNELL AVE  # 9, LOS ANGELES, CA, 90066",True,ROOFTOP,,,,,,,,-118.4238938,33.9828832,Google
584.0,"1050  STEELE LANE, LAYTONVILLE, CA, 95454",True,Exact,"1050 STEELE LN, LAYTONVILLE, CA, 95454",67292046.0,L,6.0,45.0,10200.0,5031.0,-123.49543999999999,39.65135,Census
101.0,"135  CARRILLO STREET, SANTA BARBARA, CA, 93101",True,ROOFTOP,,,,,,,,-119.6999272,34.4236709,Google
222.0,"1541  NORMAN AVE, SAN JOSE, CA, 95125",True,Exact,"1541 NORMAN AVE, SAN JOSE, CA, 95125",122997760.0,R,6.0,85.0,502202.0,2018.0,-121.92095,37.297142,Census
343.0,"1225  17TH STREET, SANTA ANA, CA, 92706",True,RANGE_INTERPOLATED,,,,,,,,-117.8536015,33.7600099,Google
464.0,"1035  PACIFIC AVE, SAN FRANCISCO, CA, 94133",True,Exact,"1035 PACIFIC AVE, SAN FRANCISCO, CA, 94133",192280755.0,L,6.0,75.0,10800.0,3000.0,-122.41226999999999,37.796215000000004,Census
585.0,"301  13TH ST, MERCED, CA, 95340",True,Non_Exact,"301 W 13TH ST, MERCED, CA, 95340",125282584.0,R,6.0,47.0,1601.0,3001.0,-120.48292,37.296079999999996,Census
102.0,"3711  LONG BEACH BLVD.  # 809, LONG BEACH, CA, 90807",True,Non_Exact,"3711 N LONG BEACH BLVD, LONG BEACH, CA, 90807",141686182.0,L,6.0,37.0,572002.0,1003.0,-118.18935400000001,33.824406,Census
223.0,"16337  KENNARD STREET, HACIENDA HEIGHTS, CA, 91745",True,Exact,"16337 KENNARD ST, HACIENDA HTS, CA, 91745",141756260.0,L,6.0,37.0,408631.0,1013.0,-117.95164,33.996655,Census
344.0,"31595  CASTAIC RD, CASTAIC, CA, 91384",True,Exact,"31595 CASTAIC RD, CASTAIC, CA, 91384",629805680.0,R,6.0,37.0,920102.0,1034.0,-118.61981000000002,34.493355,Census
465.0,"1827  VALLEJO ST, SAN FRANCISCO, CA, 94123",True,Exact,"1827 VALLEJO ST, SAN FRANCISCO, CA, 94123",642621316.0,L,6.0,75.0,13102.0,2000.0,-122.42738999999999,37.796203999999996,Census
586.0,"2715  KETTLEMAN LN STE 203-197, LODI, CA, 95242",True,ROOFTOP,,,,,,,,-121.3091726,38.11607070000001,Google
103.0,"906  GLENAOKS BLVD, BURBANK, CA, 91502",True,ROOFTOP,,,,,,,,-118.297905,34.17747689999999,Google
224.0,"715  GOODSON DR, LA PUENTE, CA, 91744",True,Exact,"715 GOODSON DR, LA PUENTE, CA, 91744",142781308.0,L,6.0,37.0,407200.0,5003.0,-117.95643999999999,34.03485,Census
345.0,"3027  ARDEN WAY, SACRAMENTO, CA, 95285",True,Non_Exact,"3027 ARDEN WAY, SACRAMENTO, CA, 95825",133338023.0,L,6.0,67.0,5601.0,3006.0,-121.39351,38.595875,Census
466.0,"82  SEA ISLAND DR., NEWPORT BEACH, CA, 92660",True,ROOFTOP,,,,,,,,-117.87168020000001,33.629445000000004,Google
587.0,"150  ALPINE MEADOWS RD, ALPINE MEADOWS, CA, 96146",True,Exact,"150 ALPINE MEADOWS RD, ALPINE MDWS, CA, 96146",106752874.0,R,6.0,61.0,22014.0,3012.0,-120.19649,39.18708,Census
104.0,"647  WALKER ST., ORLAND, CA, 95963",True,Exact,"647 WALKER ST, ORLAND, CA, 95963",67194326.0,L,6.0,21.0,10100.0,1079.0,-122.19782,39.747364000000005,Census
225.0,"2148  STANLEY HILLS DR, LOS ANGELES, CA, 90046",True,Exact,"2148 STANLEY HILLS DR, LOS ANGELES, CA, 90046",141566454.0,R,6.0,37.0,194200.0,1018.0,-118.37706000000001,34.109795,Census
346.0,"3990  FIRGUEROA ST, LOS ANGELES, CA, 90037",True,ROOFTOP,,,,,,,,-118.2820821,34.0115357,Google
467.0,"500  VOLVO PKWY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
588.0,"9373  HEARTWOOD DRIVE, TRUCKEE, CA, 96161",True,Exact,"9373 HEARTWOOD DR, TRUCKEE, CA, 96161",624659255.0,L,6.0,61.0,22011.0,2003.0,-120.16915,39.309574,Census
105.0,"3033  BRISTOL ST STE G, COSTA MESA, CA, 92626",True,Exact,"3033 BRISTOL ST, COSTA MESA, CA, 92626",609062443.0,L,6.0,59.0,63908.0,3000.0,-117.88566599999999,33.68229,Census
226.0,"1330 AVE OF AMERICAS, NEW YORK, NY, 10032",True,ROOFTOP,,,,,,,,-73.97845029999998,40.76193079999999,Google
347.0,"828  HERMOSA AVE, HERMOSA BEACH, CA, 90254",True,ROOFTOP,,,,,,,,-118.3991037,33.8596287,Google
468.0,"500  VOLVO PARKWAY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
589.0,"1495  DON'S RD., BOULDER CREEK, CA, 95006",True,Non_Exact,"1495 DONS RD, BOULDER CREEK, CA, 95006",125536334.0,R,6.0,87.0,120500.0,5017.0,-122.07043,37.184765000000006,Census
106.0,"1225  17TH STREET, SANTA ANA, CA, 92706",True,RANGE_INTERPOLATED,,,,,,,,-117.8536015,33.7600099,Google
227.0,", LOS ANGELES, CA, 90025",False,,,,,,,,,,,
348.0,"402  BROADWAY  STE 770, SAN DIEGO, CA, 92101",True,Exact,"402 BROADWAY, SAN DIEGO, CA, 92101",195344444.0,L,6.0,73.0,5300.0,1015.0,-117.160995,32.715702,Census
469.0,"3222  WINONA WAY, NORTH HIGHLANDS, CA, 95660",True,Exact,"3222 WINONA WAY, N HIGHLANDS, CA, 95660",629159787.0,L,6.0,67.0,7301.0,3203.0,-121.38983999999999,38.65173,Census
107.0,"31595  CASTAIC RD, CASTAIC, CA, 91384",True,Exact,"31595 CASTAIC RD, CASTAIC, CA, 91384",629805680.0,R,6.0,37.0,920102.0,1034.0,-118.61981000000002,34.493355,Census
228.0,"626  WILSHIRE BLVD  # 700, LOS ANGELES, CA, 90017",True,Exact,"626 WILSHIRE BLVD, LOS ANGELES, CA, 90017",141617191.0,L,6.0,37.0,207710.0,1035.0,-118.25631000000001,34.048171999999994,Census
349.0,"2531  J STREET, SACRAMENTO, CA, 95816",True,Exact,"2531 J ST, SACRAMENTO, CA, 95816",133324350.0,L,6.0,67.0,1400.0,2008.0,-121.47276000000001,38.574795,Census
108.0,"3027  ARDEN WAY, SACRAMENTO, CA, 95285",True,Non_Exact,"3027 ARDEN WAY, SACRAMENTO, CA, 95825",133338023.0,L,6.0,67.0,5601.0,3006.0,-121.39351,38.595875,Census
229.0,"3565  20TH ST, SAN FRANCISCO, CA, 94110",True,Exact,"3565 20TH ST, SAN FRANCISCO, CA, 94110",192284896.0,L,6.0,75.0,20800.0,3005.0,-122.420395,37.75855,Census
109.0,"3990  FIRGUEROA ST, LOS ANGELES, CA, 90037",True,ROOFTOP,,,,,,,,-118.2820821,34.0115357,Google
590.0,"1555  DEER PARK DRIVE, TAHOE CITY, CA, 96146",True,Exact,"1555 DEER PARK DR, TAHOE CITY, CA, 96146",106752140.0,R,6.0,61.0,22014.0,3014.0,-120.22446000000001,39.180626000000004,Census
470.0,"500  VOLVO PKWY, CHEASPEAKE, VA, 23320",True,Non_Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
591.0,"11171  LOWER SACRAMENTO ROAD, LODI, CA, 95242",True,Non_Exact,"11171 N LOWER SACRAMENTO RD, LODI, CA, 95242",133868308.0,L,6.0,77.0,4106.0,1045.0,-121.31042,38.064434000000006,Census
350.0,"3800  NORTON AVE, LOS ANGELES, CA, 90008",True,ROOFTOP,,,,,,,,-118.33261110000001,34.0172333,Google
471.0,"1051  MARTIN LUTHER KING JR, LOS ANGELES, CA, 90062",True,RANGE_INTERPOLATED,,,,,,,,-118.2934678,34.0108667,Google
592.0,"29371  MODJESKA CANYON ROAD, SILVERADO, CA, 92676",True,Exact,"29371 MODJESKA CANYON RD, SILVERADO, CA, 92676",144387352.0,L,6.0,59.0,32011.0,2012.0,-117.61721000000001,33.709736,Census
230.0,"1712  PIONEER AVE STE 142, CHEYENNE, WY, 82001",True,Exact,"1712 PIONEER AVE, CHEYENNE, WY, 82001",160179308.0,L,56.0,21.0,700.0,1109.0,-104.81845,41.133340000000004,Census
351.0,"8319  WHISPERING TREE DR, RIVERSIDE, CA, 92509",True,Exact,"8319 WHISPERING TREE DR, RIVERSIDE, CA, 92509",194736038.0,L,6.0,65.0,40405.0,2012.0,-117.463394,33.98126,Census
472.0,"27045  BIG HORN MTN, WAY YORBA LINDA, CA, 92887",True,Non_Exact,"27045 BIG HORN MOUNTAIN WAY, YORBA LINDA, CA, 92887",144415732.0,L,6.0,59.0,21828.0,3000.0,-117.70795,33.89017,Census
593.0,"824  COVINGTON RD, BELMONT, CA, 94002",True,Exact,"824 COVINGTON RD, BELMONT, CA, 94002",192381363.0,R,6.0,81.0,608800.0,2004.0,-122.29645500000001,37.5147,Census
110.0,"828  HERMOSA AVE, HERMOSA BEACH, CA, 90254",True,ROOFTOP,,,,,,,,-118.3991037,33.8596287,Google
231.0,"8003  BRIMFIELD AVE, PANORAMA CITY, CA, 91402",True,Exact,"8003 BRIMFIELD AVE, PANORAMA CITY, CA, 91402",141549456.0,L,6.0,37.0,120020.0,1004.0,-118.457756,34.216557,Census
352.0,"6314  VAN NUYS BLVD  # 202, VAN NUYS, CA, 91401",True,Exact,"6314 VAN NUYS BLVD, VAN NUYS, CA, 91401",141561058.0,R,6.0,37.0,128210.0,1003.0,-118.44871,34.18509,Census
473.0,"17325  CHATSWORTH STREET, LOS ANGELES, CA, 91344",True,Non_Exact,"17325 CHATSWORTH ST, GRANADA HILLS, CA, 91344",141542491.0,R,6.0,37.0,111202.0,1017.0,-118.51163000000001,34.264835,Census
594.0,"39696  NICE AVE, MURRIETA, CA, 92562",True,Exact,"39696 NICE AVE, MURRIETA, CA, 92562",194870671.0,L,6.0,65.0,43229.0,2000.0,-117.19906999999999,33.595015999999994,Census
111.0,"402  BROADWAY  STE 770, SAN DIEGO, CA, 92101",True,Exact,"402 BROADWAY, SAN DIEGO, CA, 92101",195344444.0,L,6.0,73.0,5300.0,1015.0,-117.160995,32.715702,Census
232.0,"920  SARATOGA AVENUE SUITE 102, SAN JOSE, CA, 95129",True,Exact,"920 SARATOGA AVE, SAN JOSE, CA, 95129",122900741.0,L,6.0,85.0,506304.0,2003.0,-121.977425,37.309563,Census
353.0,"15881  WINDSOR WAY, TRUCKEE, CA, 96161",True,Exact,"15881 WINDSOR WAY, TRUCKEE, CA, 96161",106526373.0,L,6.0,57.0,1205.0,1051.0,-120.09345,39.347363,Census
474.0,"500  VOLVO PARKWAY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
595.0,"7320  RIVER RD, TAHOE CITY, CA, 96145",True,Exact,"7320 RIVER RD, TAHOE CITY, CA, 96145",106804316.0,R,6.0,61.0,22011.0,2055.0,-120.20783,39.238953,Census
112.0,"2531  J STREET, SACRAMENTO, CA, 95816",True,Exact,"2531 J ST, SACRAMENTO, CA, 95816",133324350.0,L,6.0,67.0,1400.0,2008.0,-121.47276000000001,38.574795,Census
233.0,"930  VIA MIL CUMBRES   # 216, SOLANA BEACH, CA, 92075",True,Exact,"930 VIA MIL CUMBRES, SOLANA BEACH, CA, 92075",195705744.0,L,6.0,73.0,17305.0,3002.0,-117.25149499999999,32.996655,Census
354.0,"4400  17TH STREET, SAN FRANCISCO, CA, 94114",True,Exact,"4400 17TH ST, SAN FRANCISCO, CA, 94114",192283486.0,R,6.0,75.0,17000.0,3006.0,-122.44343,37.762,Census
475.0,"1933  CLIFF DR STE 1, SANTA BARBARA, CA, 93109",True,Exact,"1933 CLIFF DR, SANTA BARBARA, CA, 93109",108659880.0,L,6.0,83.0,1208.0,4000.0,-119.72259,34.401638,Census
596.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
113.0,"3800  NORTON AVE, LOS ANGELES, CA, 90008",True,ROOFTOP,,,,,,,,-118.33261110000001,34.0172333,Google
234.0,"7080  HOLLYWOOD BLVD. STE. 100, LOS ANGELES, CA, 90028",True,Exact,"7080 HOLLYWOOD BLVD, LOS ANGELES, CA, 90028",141594480.0,L,6.0,37.0,190100.0,3003.0,-118.34401000000001,34.101597,Census
355.0,"8481  WHITE HAWK RD, SHINGLE SPRINGS, CA, 95682",True,Exact,"8481 WHITE HAWK RD, SHINGLE SPGS, CA, 95682",133048451.0,L,6.0,17.0,30704.0,1108.0,-120.94476,38.536568,Census
476.0,"3090  BRISTOL STREET STE 550, COSTA MESA, CA, 92626",True,Exact,"3090 BRISTOL ST, COSTA MESA, CA, 92626",636434016.0,R,6.0,59.0,63908.0,2009.0,-117.88563500000001,33.685584999999996,Census
597.0,"2333  SAN RAMON VALLEY BLVD.  # 450, SAN RAMON, CA, 94583",True,Exact,"2333 SAN RAMON VALLEY BLVD, SAN RAMON, CA, 94583",641367627.0,R,6.0,13.0,345202.0,2002.0,-121.97797,37.777115,Census
114.0,"8319  WHISPERING TREE DR, RIVERSIDE, CA, 92509",True,Exact,"8319 WHISPERING TREE DR, RIVERSIDE, CA, 92509",194736038.0,L,6.0,65.0,40405.0,2012.0,-117.463394,33.98126,Census
235.0,"3211  ADELANTO LANE, SAN JOSE, CA, 95135",True,Exact,"3211 ADELANTO LN, SAN JOSE, CA, 95135",123175820.0,R,6.0,85.0,503329.0,1013.0,-121.78147,37.312233,Census
356.0,"8  SCHOOL ST., LODI, CA, 95240",True,ROOFTOP,,,,,,,,-121.273403,38.13466349999999,Google
477.0,"19223  COLIMA RD  # 938, ROWLAND HEIGHTS, CA, 91748",True,Exact,"19223 COLIMA RD, ROWLAND HGHTS, CA, 91748",241247917.0,L,6.0,37.0,408212.0,2048.0,-117.88426000000001,33.987217,Census
598.0,"2333  SAN RAMON VALLEY BLVD.  # 450, SAN RAMON, CA, 94583",True,Exact,"2333 SAN RAMON VALLEY BLVD, SAN RAMON, CA, 94583",641367627.0,R,6.0,13.0,345202.0,2002.0,-121.97797,37.777115,Census
115.0,"6314  VAN NUYS BLVD  # 202, VAN NUYS, CA, 91401",True,Exact,"6314 VAN NUYS BLVD, VAN NUYS, CA, 91401",141561058.0,R,6.0,37.0,128210.0,1003.0,-118.44871,34.18509,Census
236.0,"14730  GENESEE RD, APPLE VALLEY, CA, 92307",True,Exact,"14730 GENESEE RD, APPLE VALLEY, CA, 92307",144575923.0,L,6.0,71.0,9715.0,3005.0,-117.24018000000001,34.51933,Census
357.0,"5111  COLLEGE OAK DR STE A & B, SACRAMENTO, CA, 95841",True,ROOFTOP,,,,,,,,-121.35123610000001,38.659380799999994,Google
478.0,"500  VOLVO PKWY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
599.0,"2333  SAN RAMON VALLEY BLVD. STE 450, SAN RAMON, CA, 94583",True,ROOFTOP,,,,,,,,-121.9793565,37.7770313,Google
116.0,"15881  WINDSOR WAY, TRUCKEE, CA, 96161",True,Exact,"15881 WINDSOR WAY, TRUCKEE, CA, 96161",106526373.0,L,6.0,57.0,1205.0,1051.0,-120.09345,39.347363,Census
237.0,"2510  SANTA CLARA AVE, ALAMEDA, CA, 94501",True,Exact,"2510 SANTA CLARA AVE, ALAMEDA, CA, 94501",605993595.0,R,6.0,1.0,428100.0,4018.0,-122.23988,37.76422,Census
358.0,"736  FIRST STREET, BENICIA, CA, 94510",True,Exact,"736 1ST ST, BENICIA, CA, 94510",192530756.0,R,6.0,95.0,252000.0,2008.0,-122.15834,38.050095,Census
479.0,"500  VOLVO PARKWAY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
117.0,"4400  17TH STREET, SAN FRANCISCO, CA, 94114",True,Exact,"4400 17TH ST, SAN FRANCISCO, CA, 94114",192283486.0,R,6.0,75.0,17000.0,3006.0,-122.44343,37.762,Census
238.0,"4335  VINELAND AVE. APT 112, STUDIO CITY, CA, 91602",True,ROOFTOP,,,,,,,,-118.37072959999999,34.149209899999995,Google
359.0,"5000  2ND STREET  # E, BENICIA, CA, 94510",True,Non_Exact,"5000 E 2ND ST, BENICIA, CA, 94510",192561293.0,R,6.0,95.0,252102.0,2024.0,-122.12533,38.08109,Census
118.0,"8481  WHITE HAWK RD, SHINGLE SPRINGS, CA, 95682",True,Exact,"8481 WHITE HAWK RD, SHINGLE SPGS, CA, 95682",133048451.0,L,6.0,17.0,30704.0,1108.0,-120.94476,38.536568,Census
239.0,"391  LANCASTER AVE, HAVERFORD, PA, 19041",True,Exact,"391 LANCASTER AVE, HAVERFORD, PA, 19041",135086933.0,R,42.0,91.0,205300.0,1002.0,-75.30103000000001,40.012943,Census
119.0,"8  SCHOOL ST., LODI, CA, 95240",True,ROOFTOP,,,,,,,,-121.273403,38.13466349999999,Google
10.0,"88740  70TH AVE, THERMAL, CA, 92274",True,ROOFTOP,,,,,,,,-116.1193548,33.5407221,Google
11.0,"2118  WINTERHAVEN DRIVE, WINTERHAVEN, CA, 92283",True,Non_Exact,"2118 W WINTERHAVEN DR, WINTERHAVEN, CA, 92283",636458842.0,L,6.0,25.0,940000.0,3042.0,-114.634674,32.73837,Census
12.0,"1542  SAN FERNANDO RD, SAN FERNANDO, CA, 91340",True,Exact,"1542 SAN FERNANDO RD, SAN FERNANDO, CA, 91340",241239105.0,R,6.0,37.0,320300.0,3008.0,-118.44718999999999,34.288154999999996,Census
13.0,"8924  FAIR OAKS BLVD, CARMICHAEL, CA, 95608",True,Exact,"8924 FAIR OAKS BLVD, CARMICHAEL, CA, 95608",133383347.0,R,6.0,67.0,7801.0,4001.0,-121.294556,38.636257,Census
14.0,"2415  BONNEYVIEW DR, REDDING, CA, 96001",True,ROOFTOP,,,,,,,,-122.3809838,40.5292097,Google
15.0,"40103 HIGHWAY 33, KETTLEMAN CITY, CA, 93239",True,RANGE_INTERPOLATED,,,,,,,,-120.047453,35.8907811,Google
16.0,"95  MARKET ST, THIRD FL SAN JOSE, CA, 95113",True,ROOFTOP,,,,,,,,-121.891648,37.333738399999994,Google
17.0,"19139  HIDDEN VALLEY ROAD, HIDDEN VALLEY LAKE, CA, 95467",True,Exact,"19139 HIDDEN VALLEY RD, HIDDEN VALLEY LAKE, CA, 95467",67040399.0,L,6.0,33.0,1300.0,4024.0,-122.55541000000001,38.79937,Census
18.0,"18595  DEER HOLLOW RD, HIDDEN VALLEY LAKE, CA, 95467",True,Exact,"18595 DEER HOLLOW RD, HIDDEN VALLEY LAKE, CA, 95467",67040007.0,L,6.0,33.0,1300.0,4025.0,-122.56447,38.802334,Census
19.0,"19953  HONEY HILL DRIVE, MIDDLETOWN, CA, 95461",True,ROOFTOP,,,,,,,,-122.539924,38.796124,Google
480.0,"3222  WINONA WAY, NORTH HIGHLANDS, CA, 95660",True,Exact,"3222 WINONA WAY, N HIGHLANDS, CA, 95660",629159787.0,L,6.0,67.0,7301.0,3203.0,-121.38983999999999,38.65173,Census
360.0,"281  COTTONWOOD DRIVE, VALLEJO, CA, 94591",True,Exact,"281 COTTONWOOD DR, VALLEJO, CA, 94591",192558564.0,R,6.0,95.0,250200.0,3008.0,-122.20662,38.10236,Census
481.0,"500  VOLVO PKWY, CHEASPEAKE, VA, 23320",True,Non_Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
240.0,"3  BALA PLAZA STE 102, BALALYNWYD, PA, 19004",True,Non_Exact,"3 BALA PLZ, BALA CYNWYD, PA, 19004",634779322.0,R,42.0,91.0,204300.0,1029.0,-75.22874499999999,40.00016,Census
361.0,"245  VERMONT AVE., LOS ANGELES, CA, 90004",True,RANGE_INTERPOLATED,,,,,,,,-118.2919106,34.0693356,Google
482.0,"1051  MARTIN LUTHER KING JR, LOS ANGELES, CA, 90062",True,RANGE_INTERPOLATED,,,,,,,,-118.2934678,34.0108667,Google
120.0,"5111  COLLEGE OAK DR STE A & B, SACRAMENTO, CA, 95841",True,ROOFTOP,,,,,,,,-121.35123610000001,38.659380799999994,Google
