Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
1403,1403,OK746714,CHECOTAH SMOKE SHOP,998 MAPLE ST.,,CHECOTAH,OK,74426,35.481779,-95.523208,"998 MAPLE ST.  CHECOTAH, OK 74426",Original,1403.0,,,CHECOTAH INDIAN SMOKE SHOP,Correct,Correct,Correct,Active,CHECOTAH INDIAN SMOKE SHOP,"998 MAPLE ST. CHECOTAH, OK 74426",35.481778999999996,-95.523208,POINT (-95.523208 35.481779),No,54.26536465,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCINTOSH,,,,,,,
1404,1404,OK746715,DUCK CREEK CASINO/SMOKE SHOP,10079 FERGUSON ROAD,,BEGGS,OK,74421,35.813368,-96.0126,"10079 FERGUSON ROAD  BEGGS, OK 74421",Original,1404.0,1.0,no,Correct,Correct,Correct,Correct,Active,DUCK CREEK CASINO/SMOKE SHOP,"10079 FERGUSON ROAD BEGGS, OK 74421",35.813368,-96.0126,POINT (-96.01260000000001 35.813368),No,22.72798843,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,OKMULGEE,,,,,,,
1405,1405,OK746716,EUFAULA SMOKE SHOP,702 WEST FOREST AVE.,,EUFAULA,OK,74432,35.28270300000001,-95.590352,"702 WEST FOREST AVE.  EUFAULA, OK 74432",Original,1405.0,,,Correct,"702 W Forrest Ave, Eufaula, OK 74432, USA",35.2824903,-95.5917191,Active,EUFAULA SMOKE SHOP,"702 W Forrest Ave, Eufaula, OK 74432, USA",35.2824903,-95.5917191,POINT (-95.59171910000001 35.2824903),No,55.49777664,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,702 W FORREST AVE,EUFAULA,OK,74432,,MCINTOSH,,,,,,,
1406,1406,OK746717,HOLDENVILLE SMOKE SHOP,224 EAST POPLAR ST.,,HOLDENVILLE,OK,74848,35.090506,-96.403542,"224 EAST POPLAR ST.  HOLDENVILLE, OK 74848",Original,1406.0,,,Correct,Correct,Correct,Correct,Active,HOLDENVILLE SMOKE SHOP,"224 EAST POPLAR ST. HOLDENVILLE, OK 74848",35.090506,-96.403542,POINT (-96.403542 35.090506),No,2.97319705,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,HUGHES,,,,,,,
1407,1407,OK746718,KOWETA SMOKE SHOP,13751 SOUTH STATE HIGHWAY 51,,COWETA,OK,74429,35.962832,-95.654162,"13751 SOUTH STATE HIGHWAY 51  COWETA, OK 74429",Original,1407.0,,,Correct,"30901 E 141st St S, Coweta, OK 74429, USA",35.9591442,-95.6323121,Active,KOWETA SMOKE SHOP,"30901 E 141st St S, Coweta, OK 74429, USA",35.959144200000004,-95.6323121,POINT (-95.63231209999999 35.95914420000001),No,27.47000199,,,Osage,Osage Reservation,From Original List,,,,,,30901 E 141ST ST S,COWETA,OK,74429,,WAGONER,,,,,,,
1408,1408,OK746719,MUSCOGEE (CREEK) NATION TRAVEL PLAZA,3420 W PEAK BLVD,,MUSKOGEE,OK,74401,35.711608,-95.404944,"3420 W PEAK BLVD  MUSKOGEE, OK 74401",Original,1408.0,,,Correct,Correct,Correct,Correct,Active,MUSCOGEE (CREEK) NATION TRAVEL PLAZA,"3420 W PEAK BLVD MUSKOGEE, OK 74401",35.711608,-95.404944,POINT (-95.404944 35.711608),No,48.77772987,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MUSKOGEE,,,,,,,
1409,1409,OK746720,OKEMAH SMOKE SHOP,1100 S. WOODY GUTHERIE BLVD.,,OKEMAH,OK,74859,35.419545,-96.299638,"1100 S. WOODY GUTHERIE BLVD.  OKEMAH, OK 74859",Original,1409.0,,,CREEK NATION CASINO OKEMAH,"S., 1100 S Woody Guthrie St, Okemah, OK 74859, USA",35.4192908,-96.3002844,Active,CREEK NATION CASINO OKEMAH,"S., 1100 S Woody Guthrie St, Okemah, OK 74859, USA",35.4192908,-96.30028440000001,POINT (-96.3002844 35.4192908),No,9.205424449,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,S. 1100 S WOODY GUTHRIE ST,OKEMAH,OK,74859,,OKFUSKEE,,,,,,,
1410,1410,OK746721,OKMULGEE SMOKE SHOP,2850 S. WOOD DR.,,OKMULGEE,OK,74447,35.599125,-95.961902,"2850 S. WOOD DR.  OKMULGEE, OK 74447",Original,1410.0,,,OKMULGEE INDIAN SMOKE SHOP,Correct,Correct,Correct,Active,OKMULGEE INDIAN SMOKE SHOP,"2850 S. WOOD DR. OKMULGEE, OK 74447",35.599125,-95.961902,POINT (-95.96190199999999 35.599125),No,32.47089572,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,OKMULGEE,1912616780,OKMULGEE INDIAN SMOKE SHOP INC,RONNIE BOSWELL,,MUSKOGEE,OK,
1411,1411,OK746722,RIVERSIDE INDIAN SMOKE SHOP,1614 EAST 81ST STREET,,TULSA,OK,74137,36.046298,-95.964239,"1614 EAST 81ST STREET  TULSA, OK 74137",Original,1411.0,0.0,,RIVERSIDE INDIAN SMOKESHOP,Correct,Correct,Correct,Active,RIVERSIDE INDIAN SMOKESHOP,"1614 EAST 81ST STREET TULSA, OK 74137",36.046298,-95.964239,POINT (-95.96423900000001 36.046298),No,7.88759849,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,TULSA,,,,,,,
1412,1412,OK746723,TWIN HILLS CONVENIENCE PLAZA,18902 HIGHWAY 16,,OKMULGEE,OK,74447,35.74031,-95.83229,"18902 HIGHWAY 16  OKMULGEE, OK 74447",Original,1412.0,,,Correct,"18902 OK-16, Morris, OK 74445, USA",35.7402257,-95.8555392,Active,TWIN HILLS CONVENIENCE PLAZA,"18902 OK-16, Morris, OK 74445, USA",35.7402257,-95.8555392,POINT (-95.8555392 35.7402257),No,29.102119800000004,,,Osage,Osage Reservation,From Original List,,,,,,18902 -16,MORRIS,OK,74445,,OKMULGEE,,,,,,,
1413,1413,OK746724,OSAGE TRADING POST,4996 WEST ROGERS BLVD.,,SKIATOOK,OK,74070,36.368623,-96.048343,"4996 WEST ROGERS BLVD.  SKIATOOK, OK 74070",Original,1413.0,,,Correct,"5599-5943 W C Rogers Blvd, Skiatook, OK 74070, USA",36.3690569,-96.0483384,Active,OSAGE TRADING POST,"5599-5943 W C Rogers Blvd, Skiatook, OK 74070, USA",36.3690569,-96.0483384,POINT (-96.04833840000001 36.3690569),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,5599-5943 W C ROGERS BLVD,SKIATOOK,OK,74070,OSAGE,OSAGE,,,,,,,
1414,1414,OK746725,QUAPAW CASINO C STORE,58100 E 64 RD,,QUAPAW,OK,74363,36.92071,-94.83678,"58100 E 64 RD  QUAPAW, OK 74363",Original,1414.0,,,Correct,"58100 E 64 Rd, Miami, OK 74354, USA",36.9207059,-94.836787,Active,QUAPAW CASINO C STORE,"58100 E 64 Rd, Miami, OK 74354, USA",36.9207059,-94.836787,POINT (-94.836787 36.9207059),No,2.663240649,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,58100 E 64 RD,MIAMI,OK,74354,,OTTAWA,,,,,,,
1415,1415,OK746726,RIVERMIST CONVENIENCE STORE,14313 HIGHWAY 99,,KONAWA,OK,74849,34.96888,-96.73804,"14313 HIGHWAY 99  KONAWA, OK 74849",Original,1415.0,1.0,no,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,RIVERMIST CONVENIENCE STORE,"14313 HIGHWAY 99 KONAWA, OK 74849",34.96888,-96.73804,POINT (-96.73804 34.96888),No,18.8095978,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,SEMINOLE,,,,,,,
1416,1416,OK746727,WEWOKA TRADING POST,36625 HWY 270 WEWOKA,,WEWOKA,OK,74884,35.12137,-96.478747,"36625 HWY 270 WEWOKA  WEWOKA, OK 74884",Original,1416.0,,,WEWOKA TRADING POST CASINO,"36625 US-270, Wewoka, OK 74884, USA",35.1296359,-96.4917665,Active,WEWOKA TRADING POST CASINO,"36625 US-270, Wewoka, OK 74884, USA",35.1296359,-96.4917665,POINT (-96.4917665 35.12963589999999),No,0.091290446,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,36625 US-270,WEWOKA,OK,74884,,SEMINOLE,,,,,,,
1417,1417,OK746728,GOLDEN PONY CASINO,109095 OKEMAH ST.,,OKEMAH,OK,74859,35.42698,-96.19586,"109095 OKEMAH ST.  OKEMAH, OK 74859",Original,1417.0,,,Correct,Correct,Correct,Correct,Active,GOLDEN PONY CASINO,"109095 OKEMAH ST. OKEMAH, OK 74859",35.42698,-96.19586,POINT (-96.19586 35.42698),No,16.02544843,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,OKFUSKEE,,,,,,,
1418,1418,OK746741,TONKAWA CASINO AND SMOKE SHOP WEST,16601 W. SOUTH AVE.,,TONKAWA,OK,74653,36.695321,-97.348992,"16601 W. SOUTH AVE.  TONKAWA, OK 74653",Original,1418.0,,,TONKAWA HOTEL AND CASINO,Correct,Correct,Correct,Active,TONKAWA HOTEL AND CASINO,"16601 W. SOUTH AVE. TONKAWA, OK 74653",36.695321,-97.34899200000001,POINT (-97.34899200000001 36.695321),No,6.669415887,,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,KAY,1900041906,TONKAWA HOTEL ASSOCIATION,,,,,
1419,1419,OK746782,SUGAR CREEK CASINO,5304 NORTH BROADWAY AVENUE,,HINTON,OK,73047,35.52816,-98.35292,"5304 NORTH BROADWAY AVENUE  HINTON, OK 73047",Original,1419.0,,,Correct,Correct,Correct,Correct,Active,SUGAR CREEK CASINO,"5304 NORTH BROADWAY AVENUE HINTON, OK 73047",35.52816,-98.35292,POINT (-98.35292 35.52816),No,27.10214527,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CADDO,,,,,,,
1420,1420,OK746783,WICHITA TRIBAL SMOKE SHOP,5304 N. BROADWAY AVE.,,HINTON,OK,73047,35.52816,-98.35292,"5304 N. BROADWAY AVE.  HINTON, OK 73047",Original,1420.0,,,Correct,Correct,Correct,Correct,Active,WICHITA TRIBAL SMOKE SHOP,"5304 N. BROADWAY AVE. HINTON, OK 73047",35.52816,-98.35292,POINT (-98.35292 35.52816),No,27.10214527,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CADDO,,,,,,,
1421,1421,OK746796,WYANDOTTE NATION CASINO,100 JACKPOT PL.,,WYANDOTTE,OK,74370,36.804,-94.730277,"100 JACKPOT PL.  WYANDOTTE, OK 74370",Original,1421.0,1.0,yes,RIVER BEND CASINO AND HOTEL,"2158, 100 Jackpot Pl, Wyandotte, OK 74370, USA",36.8029702,-94.7291271,Active,RIVER BEND CASINO AND HOTEL,"2158, 100 Jackpot Pl, Wyandotte, OK 74370, USA",36.802970200000004,-94.7291271,POINT (-94.7291271 36.8029702),No,10.9272165,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,2158 100 JACKPOT PL,WYANDOTTE,OK,74370,,OTTAWA,,,,,,,
1422,1422,OK747678,THE OFFICE,1003 ANTWINE AVENUE,,WYNONA,OK,74084,36.5415,-96.326817,"1003 ANTWINE AVENUE  WYNONA, OK 74084",Original,1422.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,THE OFFICE,"1003 ANTWINE AVENUE WYNONA, OK 74084",36.5415,-96.326817,POINT (-96.32681700000001 36.5415),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,1900619889,"THE OFFICE, INC.",WINSTON H CONNOR II,,MIAMI,OK,
1423,1423,OK749767,CHOCTAW CASINO-BROKEN BOW,1790 S. PARK DR.,,BROKEN BOW,OK,74728,34.00502,-94.739605,"1790 S. PARK DR.  BROKEN BOW, OK 74728",Original,1423.0,,,Correct,Correct,Correct,Correct,Active,CHOCTAW CASINO-BROKEN BOW,"1790 S. PARK DR. BROKEN BOW, OK 74728",34.00502,-94.73960500000001,POINT (-94.73960500000001 34.00502),No,132.75227579999998,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCCURTAIN,,,,,,,
1424,1424,OK749769,PIPES SMOKE SHOP,407 N. OWALLA AVE,,CLAREMORE,OK,74017,36.316051,-95.617121,"407 N. OWALLA AVE  CLAREMORE, OK 74017",Original,1424.0,,,Correct,Correct,Correct,Correct,Active,PIPES SMOKE SHOP,"407 N. OWALLA AVE CLAREMORE, OK 74017",36.316051,-95.617121,POINT (-95.617121 36.316051),No,25.1055111,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,ROGERS,,,,,,,
1425,1425,OK749770,LUCKY STAR CASINO,7777 NORTH HIGHWAY 81,,CONCHO,OK,73022,35.60007299999999,-97.9633153,"7777 NORTH HIGHWAY 81  CONCHO, OK 73022",Google,1425.0,1.0,yes,Correct,"7777 US-81, El Reno, OK 73036, USA",35.6000702,-97.963318,Active,LUCKY STAR CASINO,"7777 US-81, El Reno, OK 73036, USA",35.600070200000005,-97.963318,POINT (-97.963318 35.60007020000001),No,31.47567911,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,7777 US-81,EL RENO,OK,73036,,CANADIAN,,,,,,,
1426,1426,OK749771,COMANCHE RED RIVER HOTEL & CASINO,HWY. 36 & HWY. 70,,DEVOL,OK,73531,34.4224019,-98.6618837,"HWY. 36 & HWY. 70  DEVOL, OK 73531",Google,1426.0,,,Correct,"Rt 1 42K, Devol, OK 73531, USA",34.1630892,-98.5239102,Active,COMANCHE RED RIVER HOTEL & CASINO,"Rt 1 42K, Devol, OK 73531, USA",34.1630892,-98.5239102,POINT (-98.5239102 34.1630892),No,55.62435154,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,RT 1 42K,DEVOL,OK,73531,,COTTON,2612726064,COMANCHE RED RIVER HOTEL & CASINO,SECRETARY OF STATE,,OKLAHOMA CITY,OK,
1427,1427,OK749772,CHOCTAW CASINO RESORT-DURANT,4216 S. HWY. 69,,DURANT,OK,74701,33.951071,-96.416524,"4216 S. HWY. 69  DURANT, OK 74701",Original,1427.0,1.0,yes,Correct,"4216S. Hwy69, 75, Durant, OK 74701, USA",33.9520367,-96.414352,Active,CHOCTAW CASINO RESORT-DURANT,"4216S. Hwy69, 75, Durant, OK 74701, USA",33.9520367,-96.41435200000001,POINT (-96.41435199999999 33.9520367),No,76.04037603,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,"4216S. HWY69, 75",DURANT,OK,74701,,BRYAN,,,,,,,
1428,1428,OK749773,FAIR FAX ONE STOP,200 N. MAIN ST.,,FAIRFAX,OK,74637,36.572317,-96.704254,"200 N. MAIN ST.  FAIRFAX, OK 74637",Original,1428.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,FAIR FAX ONE STOP,"200 N. MAIN ST. FAIRFAX, OK 74637",36.572317,-96.704254,POINT (-96.70425400000001 36.572317),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,OSAGE,,,,,,,
1429,1429,OK749774,CHOCTAW CASINO-GRANT,1516 HWY. 271,,GRANT,OK,74738,33.9431004,-95.5209361,"1516 HWY. 271  GRANT, OK 74738",Google,1429.0,,,Correct,Correct,Correct,Correct,Active,CHOCTAW CASINO-GRANT,"1516 HWY. 271 GRANT, OK 74738",33.9431004,-95.52093609999999,POINT (-95.52093609999999 33.9431004),No,97.38354193,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CHOCTAW,,,,,,,
1430,1430,OK749775,GRAND LAKE CASINO,24701 S. 655 RD.,,GROVE,OK,74344,36.65812,-94.706787,"24701 S. 655 RD.  GROVE, OK 74344",Original,1430.0,,,Correct,Correct,Correct,Correct,Active,GRAND LAKE CASINO,"24701 S. 655 RD. GROVE, OK 74344",36.658120000000004,-94.706787,POINT (-94.70678700000001 36.65812),No,18.29807463,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,DELAWARE,,,,,,,
1431,1431,OK749778,CHOCTAW CASINO-IDABEL,1425 SE WASHINGTON ST.,,IDABEL,OK,74745,33.892829,-94.842113,"1425 SE WASHINGTON ST.  IDABEL, OK 74745",Original,1431.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHOCTAW CASINO-IDABEL,"1425 SE WASHINGTON ST. IDABEL, OK 74745",33.892829,-94.842113,POINT (-94.842113 33.892829),No,131.5158966,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCCURTAIN,,,,,,,
1432,1432,OK749789,LIL' INDIANS SMOKE SHOP,7 W. MONROE ST,,JAY,OK,74346,36.4308826,-94.7916333,"7 W. MONROE ST  JAY, OK 74346",Google,1432.0,,,Correct,Correct,Correct,Correct,Active,LIL' INDIANS SMOKE SHOP,"7 W. MONROE ST JAY, OK 74346",36.4308826,-94.7916333,POINT (-94.7916333 36.4308826),No,29.88195303,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,DELAWARE,,,,,,,
1433,1433,OK749790,BIG DADDY'S SMOKE SHOP,1136 E. HWY. 412,,LOCUST GROVE,OK,74352,36.18680300000001,-95.243932,"1136 E. HWY. 412  LOCUST GROVE, OK 74352",Original,1433.0,,,Correct,Correct,Correct,Correct,Closed,BIG DADDY'S SMOKE SHOP,"1136 E. HWY. 412 LOCUST GROVE, OK 74352",36.186803000000005,-95.243932,POINT (-95.243932 36.18680300000001),No,49.19171422,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MAYES,,,,,,,
1434,1434,OK750127,FASTRACK,501 SOUTH 5TH STREET,,BARNSDALL,OK,74002,36.557432,-96.161529,"501 SOUTH 5TH STREET  BARNSDALL, OK 74002",Original,1434.0,1.0,yes,FAST TRACK,Correct,Correct,Correct,Active,FAST TRACK,"501 SOUTH 5TH STREET BARNSDALL, OK 74002",36.557432,-96.161529,POINT (-96.161529 36.557432),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,1900350894,"FAST TRACK, INC.",ELIZABETH LEWIS,,TULSA,OK,
1435,1435,OK750260,HWY 60 EXPRESS LLC,800 W MAIN ST,,PAWHUSKA,OK,74056,36.664632,-96.34986,"800 W MAIN ST  PAWHUSKA, OK 74056",Original,1435.0,1.0,yes,Correct,Correct,Correct,Correct,Active,HWY 60 EXPRESS LLC,"800 W MAIN ST PAWHUSKA, OK 74056",36.664632,-96.34985999999999,POINT (-96.34985999999999 36.664632),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,3512478180,HWY 60 EXPRESS LLC,MICHAEL KRIEGE,,SKIATOOK,OK,
1436,1436,OK750283,WINSTAR WORLD HOTEL,777 CASINO BOULEVARD,,THACKERVILLE,OK,73459,33.758684,-97.127731,"777 CASINO BOULEVARD  THACKERVILLE, OK 73459",Original,1436.0,,,Correct,"777 Casino Ave, Thackerville, OK 73459, USA",33.7591547,-97.1304106,Active,WINSTAR WORLD HOTEL,"777 Casino Ave, Thackerville, OK 73459, USA",33.7591547,-97.13041059999999,POINT (-97.13041059999999 33.75915469999999),No,97.99076559,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,777 CASINO AVE,THACKERVILLE,OK,73459,LOVE,LOVE,3712131252,WINSTAR WORLD HOTEL,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
1437,1437,OK751484,FAMILY DOLLAR,800 EAST 6TH STREET,,PAWHUSKA,OK,74056,36.663592,-96.329331,"800 EAST 6TH STREET  PAWHUSKA, OK 74056",Original,1437.0,,,Correct,Correct,Correct,Correct,Active,FAMILY DOLLAR,"800 EAST 6TH STREET PAWHUSKA, OK 74056",36.663592,-96.32933100000001,POINT (-96.32933100000001 36.663592),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,OSAGE,OSAGE,,,,,,,
1438,1438,OK754872,TWO TURTLES SMOKE SHOP,13800 N CINCINNATI AVE,,SKIATOOK,OK,74070,36.353776,-95.991401,"13800 N CINCINNATI AVE  SKIATOOK, OK 74070",Original,1438.0,1.0,maybe,TWO TURTLE SKIATOOK,Correct,Correct,Correct,Active,TWO TURTLE SKIATOOK,"13800 N CINCINNATI AVE SKIATOOK, OK 74070",36.353776,-95.991401,POINT (-95.991401 36.353776),No,0.647502726,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,TULSA,,,,,,,
1439,1439,OK755038,APACHE CASINO HOTEL,2325 E GORE BLVD,,LAWTON,OK,73501,34.608628,-98.359329,"2325 E GORE BLVD  LAWTON, OK 73501",Original,1439.0,,,Correct,"2315 E Gore Blvd, Lawton, OK 73501, USA",34.6069743,-98.3602121,Active,APACHE CASINO HOTEL,"2315 E Gore Blvd, Lawton, OK 73501, USA",34.6069743,-98.3602121,POINT (-98.3602121 34.6069743),No,26.63568221,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,2315 E GORE BLVD,LAWTON,OK,73501,,COMANCHE,,,,,,,
1440,1440,OK755154,BEELINE SMOKE SHOP,4985 HIGHWAY 75,,BEGGS,OK,74421,35.782588,-96.015523,"4985 HIGHWAY 75  BEGGS, OK 74421",Original,1440.0,,,Correct,"4985 US-75, Beggs, OK 74421, USA",35.7844024,-96.0160444,Active,BEELINE SMOKE SHOP,"4985 US-75, Beggs, OK 74421, USA",35.7844024,-96.0160444,POINT (-96.0160444 35.7844024),No,24.61862182,,,Osage,Osage Reservation,From Original List,,,,,,4985 US-75,BEGGS,OK,74421,,OKMULGEE,,,,,,,
1441,1441,OK755171,BENTON-CHANDLER INC,905 E INDEPENDENCE ST,,SHAWNEE,OK,74804,35.347333,-96.910934,"905 E INDEPENDENCE ST  SHAWNEE, OK 74804",Original,1441.0,1.0,yes,Correct,Correct,Correct,Correct,Active,BENTON-CHANDLER INC,"905 E INDEPENDENCE ST SHAWNEE, OK 74804",35.347333,-96.910934,POINT (-96.910934 35.347333),No,27.44029021,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,1900517787,"BENTON-CHANDLER, INC.",LEINDA PARSON,,TECUMSEH,OK,
1442,1442,OK755305,BRIGGS TOBACCO OUTLET,23959 HIGHWAY 51,,TAHLEQUAH,OK,74464,35.928129,-94.872233,"23959 HIGHWAY 51  TAHLEQUAH, OK 74464",Original,1442.0,,,Correct,"23957 OK-51, Tahlequah, OK 74464, USA",35.9278763,-94.8727858,Active,BRIGGS TOBACCO OUTLET,"23957 OK-51, Tahlequah, OK 74464, USA",35.9278763,-94.8727858,POINT (-94.8727858 35.9278763),No,61.60833696,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,23957 -51,TAHLEQUAH,OK,74464,,CHEROKEE,,,,,,,
1443,1443,OK755485,CHICKASAW NATION,1004 GRAND AVE,,ARDMORE,OK,73401,34.179390999999995,-97.139884,"1004 GRAND AVE  ARDMORE, OK 73401",Original,1443.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHICKASAW NATION,"1004 GRAND AVE ARDMORE, OK 73401",34.179390999999995,-97.139884,POINT (-97.139884 34.179391),No,74.44524086,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CARTER,4300697558,CHICKASAW FOUNDATION,,,,,
1444,1444,OK755486,CHICKASAW NATION,HWY 81,,DUNCAN,OK,73533,34.5049372,-97.9675095,"HWY 81  DUNCAN, OK 73533",Google,1444.0,1.0,yes,CHICKASAW NATION-WIC,"1206 US-81 Suite 6, Duncan, OK 73533, USA",34.5015546,-97.9638284,Active,CHICKASAW NATION-WIC,"1206 US-81 Suite 6, Duncan, OK 73533, USA",34.501554600000006,-97.96382840000001,POINT (-97.9638284 34.50155459999999),No,33.57947649,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,1206 US-81 SUITE 6,DUNCAN,OK,73533,,STEPHENS,,,,,,,
1445,1445,OK755487,CHICKASAW NATION,I 35 EXIT 1,,THACKERVILLE,OK,73459,33.72749279999999,-97.1593573,"I 35 EXIT 1  THACKERVILLE, OK 73459",Google,1445.0,,,Correct,"22983 Brown Springs Rd, Thackerville, OK 73459, USA",33.7361227,-97.1440953,Active,CHICKASAW NATION,"22983 Brown Springs Rd, Thackerville, OK 73459, USA",33.7361227,-97.1440953,POINT (-97.1440953 33.7361227),No,99.73303689,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,22983 BROWN SPRINGS RD,THACKERVILLE,OK,73459,,LOVE,4300697558,CHICKASAW FOUNDATION,,,,,
1446,1446,OK755492,CHOCTAW TRIBAL PLAZA SMOKE SHO,1640 S GEORGE NIGH EXPY,,BACHE,OK,74501,34.886826,-95.786412,"1640 S GEORGE NIGH EXPY  BACHE, OK 74501",Original,1446.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHOCTAW TRIBAL PLAZA SMOKE SHO,"1640 S GEORGE NIGH EXPY BACHE, OK 74501",34.886826,-95.786412,POINT (-95.786412 34.886826),No,45.32504643,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,PITTSBURG,,,,,,,
