address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"935 State Route 37, Hogansburg, NY, 13655",2010,33,44.966606,-74.63266,TRUE,Exact,"935 STATE RTE 37, HOGANSBURG, NY, 13655",L,36,640443225,940000,Census,POINT (-74.63266 44.966606),TRUE,St. Regis Mohawk,St. Regis Mohawk Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1793676,1793676,20181116,O-Open Store,SPEEDWAY CONVENIENCE,,935 STATE ROUTE 37,HOGANSBURG,NY,13655,Hogansburg,36,33,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,518,3582620,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3001 N 14th St, Ponca City, OK, 74601",,,36.738879,-97.066686,TRUE,ROOFTOP,,,,,,Google,POINT (-97.066686 36.738879),TRUE,Kaw/Ponca,Kaw/Ponca joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,7611128,7611128,20181116,O-Open Store,JIFFY TRIP,450,3001 N 14TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,07-Convenience Store,7-Conventional Convenience,F-26-50 Stores,C-Chain Store,,,"05-$2,000,001 to $4,000,000",40,2,0,0,197269,25470,Hammer Williams Co,Enid,OK,40,47,166115,Jiffy Trip,N,,
"509 S Riverside Dr, Espanola, NM, 87532",3087,39,35.98797,-106.06263,TRUE,Exact,"509 RIVERSIDE DR, ESPANOLA, NM, 87532",R,35,640410007,940700,Census,POINT (-106.06263 35.98797000000001),TRUE,Santa Clara,Santa Clara Pueblo,FALSE,,,GEOMETRYCOLLECTION EMPTY,695166,695166,20181116,O-Open Store,BREWER,1920,509 S RIVERSIDE DR,ESPANOLA,NM,87532,Espanola,35,39,USA,07-Convenience Store,7-Conventional Convenience,F-26-50 Stores,C-Chain Store,505,7533333,"08-$8,000,001 to $12,000,000",225,2,0,0,102328,7115,Brewer Oil Co,Albuquerque,NM,35,1,404675,Brewer,N,,
"18 State Route 37, Hogansburg, NY, 13655",,,44.979112,-74.7227198,TRUE,ROOFTOP,,,,,,Google,POINT (-74.72271979999999 44.979112),TRUE,St. Regis Mohawk,St. Regis Mohawk Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,3479958,3479958,20181116,O-Open Store,TWIN LEAF GAS & TOBACCO,,18 STATE ROUTE 37,HOGANSBURG,NY,13655,Hogansburg,36,33,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,518,3589012,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"317 Whitney St, Pender, NE, 68047",3085,173,42.11203,-96.70647,TRUE,Exact,"317 WHITNEY ST, PENDER, NE, 68047",L,31,193833760,940100,Census,POINT (-96.70647 42.11203),TRUE,Omaha,Omaha Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,695547,695547,20181116,O-Open Store,FRAZEYS FOOD,,317 WHITNEY ST,PENDER,NE,68047,Pender,31,173,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,402,3853023,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2500 Lakeview Dr, Reno, NV, 89510",1122,31,39.954018,-119.60431,TRUE,Non_Exact,"2500 N LAKEVIEW DR, RENO, NV, 89510",R,32,619808185,940200,Census,POINT (-119.60431 39.954018),TRUE,Pyramid Lake Paiute,Pyramid Lake Paiute Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1515837,1515837,20181116,O-Open Store,PYRAMID LAKE MARINA,,2500 LAKEVIEW DR,RENO,NV,89510,Reno,32,31,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,775,4761156,"02-$500,001 to $1,000,000",15,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"12623 Versailles Plank Rd, Lawtons, NY, 14091",2001,29,42.544067,-78.97839,TRUE,Exact,"12623 VERSAILLES PLANK RD, LAWTONS, NY, 14091",R,36,48279027,940000,Census,POINT (-78.97839 42.544067),TRUE,Cattaraugus,Cattaraugus Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,7392448,7392448,20181116,O-Open Store,CLEAR CREEK EXPRESS,,12623 VERSAILLES PLANK RD,LAWTONS,NY,14091,Lawtons,36,29,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,3370005,"04-$1,500,001 to $2,000,000",30,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"12795 Route 438, Irving, NY, 14081",1020,29,42.538857,-79.00035,TRUE,Non_Exact,"12795 STATE RTE 438, IRVING, NY, 14081",R,36,638553537,940000,Census,POINT (-79.00035 42.538857),TRUE,Cattaraugus,Cattaraugus Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1615699,1615699,20181116,O-Open Store,WOLFS RUN,,12795 ROUTE 438,IRVING,NY,14081,Irving,36,29,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,5324120,"04-$1,500,001 to $2,000,000",30,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"401 NE 1st St, Anadarko, OK, 73005",5010,15,35.078403,-98.24367,TRUE,Non_Exact,"401 NE 1ST ST, ANADARKO, OK, 73005",R,40,92465122,162100,Census,POINT (-98.24366999999999 35.078403),TRUE,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,172339,172339,20181116,O-Open Store,STEP N FETCHUM,,401 NE 1ST ST,ANADARKO,OK,73005,Anadarko,40,15,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,405,2472318,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"5017 Route 417, Allegany, NY, 14706",1072,9,42.09438,-78.590645,TRUE,Non_Exact,"5017 STATE RTE 417, ALLEGANY, NY, 14706",R,36,122063498,940300,Census,POINT (-78.59064499999999 42.09438),TRUE,Allegany,Allegany Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1469609,1469609,20181116,O-Open Store,WW VANDALIA GAS MART,,5017 ROUTE 417,ALLEGANY,NY,14706,Allegany,36,9,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,3722517,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1247 N Osage Dr, Tulsa, OK, 74106",2049,113,36.17279,-96.00191,TRUE,Non_Exact,"1247 N OSAGE DR, TULSA, OK, 74106",R,40,82333597,940006,Census,POINT (-96.00191 36.17279),TRUE,Osage,Osage Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,653918,653918,20181116,O-Open Store,CORNER CHECK OUT,,1247 N OSAGE DR,TULSA,OK,74106,Tulsa,40,113,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,918,3466342,"04-$1,500,001 to $2,000,000",30,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3160 Big Cove Rd, Cherokee, NC, 28719",,,35.5209977,-83.2811623,TRUE,ROOFTOP,,,,,,Google,POINT (-83.28116230000001 35.5209977),TRUE,Eastern Cherokee,Eastern Cherokee Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1650451,1650451,20181116,O-Open Store,RIVER VALLEY STORE,1,3160 BIG COVE RD,CHEROKEE,NC,28719,Cherokee,37,173,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,828,4976510,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"15179 State Highway 9, Anadarko, OK, 73005",,,35.045441,-98.3320144,TRUE,RANGE_INTERPOLATED,,,,,,Google,POINT (-98.33201440000001 35.045441),TRUE,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,7588439,7588439,20181116,O-Open Store,APACHE MARKET,,15179 STATE HIGHWAY 9,ANADARKO,OK,73005,Anadarko,40,15,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,405,2474822,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"837 Bloomingdale Rd, Basom, NY, 14013",1011,37,43.060383,-78.41995,TRUE,Exact,"837 BLOOMINGDALE RD, BASOM, NY, 14013",R,36,48146019,940100,Census,POINT (-78.41995 43.060383),TRUE,Tonawanda,Tonawanda Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1497564,1497564,20181116,O-Open Store,TP DELI,,837 BLOOMINGDALE RD,BASOM,NY,14013,Basom,36,37,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,5423431,"03-$1,000,001 to $1,500,000",25,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"555 Wildwood Ave, Salamanca, NY, 14779",3014,9,42.158104,-78.69658,TRUE,Exact,"555 WILDWOOD AVE, SALAMANCA, NY, 14779",L,36,122025303,940300,Census,POINT (-78.69658000000003 42.15810399999999),TRUE,Allegany,Allegany Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,324493,324493,20181116,O-Open Store,FIRST NATIONS CONVENIENCE,,555 WILDWOOD AVE,SALAMANCA,NY,14779,Salamanca,36,9,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,9452639,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1712 Route 219, Limestone, NY, 14753",1049,9,42.076084,-78.636314,TRUE,Non_Exact,"1712 US HWY 219, LIMESTONE, NY, 14753",R,36,638281710,940300,Census,POINT (-78.636314 42.076084),TRUE,Allegany,Allegany Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1816695,1816695,20181116,O-Open Store,PAPAS PLACE II,,1712 ROUTE 219,LIMESTONE,NY,14753,Limestone,36,9,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,9257355,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1100 S Camino Del Pueblo, Bernalillo, NM, 87004",,,35.2997808,-106.5510129,TRUE,ROOFTOP,,,,,,Google,POINT (-106.5510129 35.29978079999999),TRUE,Sandia,Sandia Pueblo,FALSE,,,GEOMETRYCOLLECTION EMPTY,1820717,1820717,20181116,O-Open Store,SANDIA FUEL,,1100 S CAMINO DEL PUEBLO,BERNALILLO,NM,87004,Bernalillo,35,43,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,505,8677085,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1101 John Dahl Ave, Pawhuska, OK, 74056",,,36.6685927,-96.3144738,TRUE,ROOFTOP,,,,,,Google,POINT (-96.3144738 36.66859270000001),TRUE,Osage,Osage Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,7568652,7568652,20181116,O-Open Store,CASEYS GENERAL STORE,3691,1101 JOHN DAHL AVE,PAWHUSKA,OK,74056,Pawhuska,40,113,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,918,2873870,"05-$2,000,001 to $4,000,000",50,2,0,0,403006,61420,Caseys Gen Stores/Wittenmyer,Ankeny,IA,19,153,96993,Caseys General Store,N,,
"1840 N Main St, Miami, OK, 74354",2045,115,36.89591,-94.87749,TRUE,Non_Exact,"1840 N MAIN ST, MIAMI, OK, 74354",R,40,636569950,574300,Census,POINT (-94.87749000000001 36.89591),TRUE,Miami/Peoria,Miami/Peoria joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,399077,399077,20181116,O-Open Store,PETES,10,1840 N MAIN ST,MIAMI,OK,74354,Miami,40,115,USA,07-Convenience Store,7-Conventional Convenience,F-26-50 Stores,C-Chain Store,918,5429525,"06-$4,000,001 to $6,000,000",100,2,0,0,89322,28412,Petes Corp,Parsons,KS,20,99,160478,Petes,N,,
"3305 N 14th St, Ponca City, OK, 74601",,,36.7431695,-97.0669027,TRUE,ROOFTOP,,,,,,Google,POINT (-97.0669027 36.7431695),TRUE,Kaw/Ponca,Kaw/Ponca joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,1431689,1431689,20181116,O-Open Store,ONCUE EXPRESS,17,3305 N 14TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,07-Convenience Store,7-Conventional Convenience,G-51-100 Stores,C-Chain Store,580,7671711,"02-$500,001 to $1,000,000",10,3,0,0,17738,33750,OnCue Marketing LLC,Stillwater,OK,40,119,200254,OnCue Express,N,,
"3150 E Highway 60, Ponca City, OK, 74604",1016,113,36.691868,-97.048454,TRUE,Non_Exact,"3150 OLD HWY 60, PONCA CITY, OK, 74604",R,40,82323985,940003,Census,POINT (-97.04845400000001 36.691868),TRUE,Osage,Osage Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,290225,290225,20181116,O-Open Store,TRIPLE T QUICK STOP,1,3150 E HIGHWAY 60,PONCA CITY,OK,74604,Ponca City,40,113,USA,07-Convenience Store,7-Conventional Convenience,C-4-5 Stores,C-Chain Store,580,7625517,"04-$1,500,001 to $2,000,000",35,2,0,0,82291,36141,Thompson Oil Co,Ponca City,OK,40,113,169826,Triple T Quick Stop,N,,
"444 N Riverside Dr, Espanola, NM, 87532",,,35.9961462,-106.064912,TRUE,ROOFTOP,,,,,,Google,POINT (-106.064912 35.99614620000001),TRUE,Santa Clara,Santa Clara Pueblo,FALSE,,,GEOMETRYCOLLECTION EMPTY,324329,324329,20181116,O-Open Store,ALLSUPS,314,444 N RIVERSIDE DR,ESPANOLA,NM,87532,Espanola,35,39,USA,07-Convenience Store,7-Conventional Convenience,J-201-500 Stores,C-Chain Store,505,7536948,"03-$1,000,001 to $1,500,000",20,2,0,0,24051,51820,Allsups Conv Stores Inc,Clovis,NM,35,9,124849,Allsups,N,,
"101 4th Ave NW, Mandaree, ND, 58757",,,47.7413217,-102.6684775,TRUE,ROOFTOP,,,,,,Google,POINT (-102.6684775 47.7413217),TRUE,Fort Berthold,Fort Berthold Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,2194338,2194338,20181116,O-Open Store,MANDAREE CONVENIENCE STORE,,101 4TH AVE NW,MANDAREE,ND,58757,Mandaree,38,53,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,701,7593609,"06-$4,000,001 to $6,000,000",90,4,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"10 Goodrich Blvd, Miami, OK, 74354",1147,115,36.888702,-94.87774,TRUE,Exact,"10 GOODRICH BLVD, MIAMI, OK, 74354",R,40,635999387,574300,Census,POINT (-94.87774 36.888702),TRUE,Miami/Peoria,Miami/Peoria joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,208498,208498,20181116,O-Open Store,PETES,17,10 GOODRICH BLVD,MIAMI,OK,74354,Miami,40,115,USA,07-Convenience Store,7-Conventional Convenience,F-26-50 Stores,C-Chain Store,918,5429861,"06-$4,000,001 to $6,000,000",100,3,0,0,89322,28412,Petes Corp,Parsons,KS,20,99,160478,Petes,N,,
"101 S Shawnee Ave, Cromwell, OK, 74837",1127,133,35.3404,-96.45904,TRUE,Exact,"101 SHAWNEE AVE, CROMWELL, OK, 74837",L,40,607528458,583100,Census,POINT (-96.45904 35.3404),TRUE,Creek/Seminole,Creek/Seminole joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,473688,473688,20181116,O-Open Store,CROMWELL GENERAL STORE,,101 S SHAWNEE AVE,CROMWELL,OK,74837,Cromwell,40,133,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,405,9441120,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"425 S 14th St, Ponca City, OK, 74601",,,36.6990366,-97.0670288,TRUE,ROOFTOP,,,,,,Google,POINT (-97.06702879999999 36.69903660000001),TRUE,Kaw/Ponca,Kaw/Ponca joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,473657,473657,20181116,O-Open Store,TRIPLE T QUICK STOP,5,425 S 14TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,07-Convenience Store,7-Conventional Convenience,C-4-5 Stores,C-Chain Store,580,7671761,"05-$2,000,001 to $4,000,000",40,2,0,0,82291,36141,Thompson Oil Co,Ponca City,OK,40,113,169826,Triple T Quick Stop,N,,
"12301 Crosstimers Dr, Sperry, OK, 74073",,,36.3329509,-96.1004855,TRUE,GEOMETRIC_CENTER,,,,,,Google,POINT (-96.1004855 36.33295089999999),TRUE,Osage,Osage Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,3886889,3886889,20181116,O-Open Store,THE DOCK SHOP,,12301 CROSSTIMERS DR,SPERRY,OK,74073,Sperry,40,143,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,,,"03-$1,000,001 to $1,500,000",25,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"200 E Highland Ave, Ponca City, OK, 74601",,,36.7095065,-97.0819611,TRUE,ROOFTOP,,,,,,Google,POINT (-97.08196109999999 36.7095065),TRUE,Kaw/Ponca,Kaw/Ponca joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,647203,647203,20181116,O-Open Store,SHORT STOP,,200 E HIGHLAND AVE,PONCA CITY,OK,74601,Ponca City,40,71,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,580,7627226,"06-$4,000,001 to $6,000,000",80,3,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1699 Paint Town Rd, Cherokee, NC, 28719",,,35.4675831,-83.2798024,TRUE,RANGE_INTERPOLATED,,,,,,Google,POINT (-83.27980240000002 35.4675831),TRUE,Eastern Cherokee,Eastern Cherokee Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,2169583,2169583,20181116,O-Open Store,THE HUNGRY WOLF,,1699 PAINT TOWN RD,CHEROKEE,NC,28719,Cherokee,37,173,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,828,4979132,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1750 Silver Eagle, Elko, NV, 89801",4007,7,40.847847,-115.76607,TRUE,Non_Exact,"1750 SILVER EAGLE RD, ELKO, NV, 89801",L,32,642819595,950702,Census,POINT (-115.76607 40.84784699999999),TRUE,Elko,Elko Colony,FALSE,,,GEOMETRYCOLLECTION EMPTY,1615667,1615667,20181116,O-Open Store,ELKO SMOKE SHOP,2,1750 SILVER EAGLE,ELKO,NV,89801,Elko,32,7,USA,07-Convenience Store,7-Conventional Convenience,B-2-3 Stores,I-Independent Store,775,7771732,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1006 S Mission St, Anadarko, OK, 73005",1032,15,35.066517,-98.25142,TRUE,Non_Exact,"1006 S MISSION ST, ANADARKO, OK, 73005",L,40,92440357,162100,Census,POINT (-98.25142 35.066517),TRUE,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,1937618,1937618,20181116,O-Open Store,WATERING HOLE,,1006 S MISSION ST,ANADARKO,OK,73005,Anadarko,40,15,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,405,2472333,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1607 Acquoni Rd, Cherokee, NC, 28719",2046,173,35.493565,-83.31081,TRUE,Exact,"1607 ACQUONI RD, CHEROKEE, NC, 28719",L,37,36132672,940100,Census,POINT (-83.31081 35.49356500000001),TRUE,Eastern Cherokee,Eastern Cherokee Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1731899,1731899,20181116,O-Open Store,BJS GAS & GIFT STORE,,1607 ACQUONI RD,CHEROKEE,NC,28719,Cherokee,37,173,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,828,4974563,"03-$1,000,001 to $1,500,000",25,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"53148 Highway 12, Niobrara, NE, 68760",,,42.7330984,-97.8821002,TRUE,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.8821002 42.7330984),TRUE,Santee,Santee Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1756702,1756702,20181116,O-Open Store,FEATHER HILL EXPRESS,,53148 HIGHWAY 12,NIOBRARA,NE,68760,Niobrara,31,107,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,402,8573593,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"191 Center St, Salamanca, NY, 14779",4028,9,42.1627,-78.743935,TRUE,Exact,"191 CENTER ST, SALAMANCA, NY, 14779",L,36,122062965,940300,Census,POINT (-78.74393499999999 42.1627),TRUE,Allegany,Allegany Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,1468075,1468075,20181116,O-Open Store,EDNAS GRAB N GO,,191 CENTER ST,SALAMANCA,NY,14779,Salamanca,36,9,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,716,9455111,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"701 S 4th St, Pender, NE, 68047",,,42.1067438,-96.7079705,TRUE,ROOFTOP,,,,,,Google,POINT (-96.7079705 42.1067438),TRUE,Omaha,Omaha Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,936985,936985,20181116,O-Open Store,CUBBYS,116,701 S 4TH ST,PENDER,NE,68047,Pender,31,173,USA,07-Convenience Store,7-Conventional Convenience,F-26-50 Stores,C-Chain Store,402,3853075,"06-$4,000,001 to $6,000,000",80,3,0,0,69162,28717,Cubbys Stores/Conv,Omaha,NE,31,55,164067,Cubbys,N,,
"201 W Hartford Ave, Ponca City, OK, 74601",,,36.7246373,-97.085794,TRUE,ROOFTOP,,,,,,Google,POINT (-97.08579399999999 36.7246373),TRUE,Kaw/Ponca,Kaw/Ponca joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,166249,166249,20181116,O-Open Store,TRIPLE T QUICK STOP,4,201 W HARTFORD AVE,PONCA CITY,OK,74601,Ponca City,40,71,USA,07-Convenience Store,7-Conventional Convenience,C-4-5 Stores,C-Chain Store,580,7671635,"05-$2,000,001 to $4,000,000",40,2,0,0,82291,36141,Thompson Oil Co,Ponca City,OK,40,113,169826,Triple T Quick Stop,N,,
"Hwy 64 & Foothill St, Dulce, NM, 87528",,,36.9342033,-106.9911583,TRUE,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.9911583 36.9342033),TRUE,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,7049503,7049503,20181116,O-Open Store,JICARILLA TRAVEL CENTER,,HWY 64 & FOOTHILL ST,DULCE,NM,87528,Dulce,35,39,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,575,7591827,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"10705 Highway 23, New Town, ND, 58763",,,47.9759138,-102.7352236,TRUE,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.7352236 47.9759138),TRUE,Fort Berthold,Fort Berthold Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,7365659,7365659,20181116,O-Open Store,CARMEN GROCERY,,10705 HIGHWAY 23,NEW TOWN,ND,58763,New Town,38,61,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,701,8414250,"04-$1,500,001 to $2,000,000",30,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"305 E 4th St, Carnegie, OK, 73015",2201,15,35.10181,-98.598366,TRUE,Non_Exact,"305 E 4TH ST, CARNEGIE, OK, 73015",R,40,640168621,161800,Census,POINT (-98.598366 35.10181),TRUE,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,FALSE,,,GEOMETRYCOLLECTION EMPTY,96710,96710,20181116,O-Open Store,HOP & SACK,6,305 E 4TH ST,CARNEGIE,OK,73015,Carnegie,40,15,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,580,6542311,"03-$1,000,001 to $1,500,000",20,2,0,0,78926,19314,Hop & Sack Inc,Lawton,OK,40,31,165798,Hop & Sack,N,,
"19698 Hwy 84 285, Espanola, NM, 87532",,,35.990576,-106.079813,TRUE,ROOFTOP,,,,,,Google,POINT (-106.079813 35.99057600000001),TRUE,Santa Clara,Santa Clara Pueblo,FALSE,,,GEOMETRYCOLLECTION EMPTY,1613857,1613857,20181116,O-Open Store,CHEVRON RIO CHAMA,,19698 HWY 84 285,ESPANOLA,NM,87532,Espanola,35,39,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,505,7477337,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,97804,Chevron,Y,,
"7908 Highway 1806, Cannon Ball, ND, 58528",,,46.386071,-100.629774,TRUE,ROOFTOP,,,,,,Google,POINT (-100.629774 46.386071),TRUE,Standing Rock,Standing Rock Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,526117,526117,20181116,O-Open Store,HAWKS CORNER,,7908 HIGHWAY 1806,CANNON BALL,ND,58528,Cannon Ball,38,85,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,701,8543591,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"202 Frontage Rd, New Town, ND, 58763",,,47.9796997,-102.5738236,TRUE,ROOFTOP,,,,,,Google,POINT (-102.5738236 47.97969970000001),TRUE,Fort Berthold,Fort Berthold Reservation,FALSE,,,GEOMETRYCOLLECTION EMPTY,695907,695907,20181116,O-Open Store,EAGLES LANDING CONVENIENCE STORE,,202 FRONTAGE RD,NEW TOWN,ND,58763,New Town,38,53,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,701,6274396,"04-$1,500,001 to $2,000,000",30,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
