address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"136 S Main, Rushville, NE, 69360",,,1711457,42.7184514,-102.4634383,Google,ROOFTOP,,,,,
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,2455013,33.4560541,-117.1067437,Google,ROOFTOP,,,,,
"208 W Sugarland Hwy, Clewiston, FL, 33440",,,5174548,26.7540475,-80.93563689999999,Google,ROOFTOP,,,,,
"16365 State Highway 175, Middletown, CA, 95461",,,7364024,38.8238541,-122.7215565,Google,ROOFTOP,,,,,
"115 S 1st St, Coeur D Alene, ID, 83814",,,3941148,47.6735933,-116.7855749,Google,RANGE_INTERPOLATED,,,,,
"124 Central Ave, Huson, MT, 59846",,,7215130,47.0322714,-114.3309825,Google,APPROXIMATE,,,,,
"14455 State Highway 16, Brooks, CA, 95606",,,3753923,38.7342845,-122.1429269,Google,ROOFTOP,,,,,
"200 S 3rd St, Immokalee, FL, 34142",,,5161699,26.4165787,-81.4192489,Google,ROOFTOP,,,,,
"346 Main St, Somerton, AZ, 85350",,,7583257,32.5969182,-114.7128859,Google,ROOFTOP,,,,,
"1062 Grass Valley Rd, Winnemucca, NV, 89445",,,5239378,40.9602692,-117.7371596,Google,RANGE_INTERPOLATED,,,,,
"1457 E Deuce Of Clubs, Show Low, AZ, 85901",,,5266677,34.2545259,-110.0264493,Google,ROOFTOP,,,,,
"209 N Boulder Ave, Tulsa, OK, 74103",,,1911790,36.1583846,-95.99468089999999,Google,ROOFTOP,,,,,
"318 N Carson St, Carson City, NV, 89701",,,5265584,39.1656061,-119.7671996,Google,ROOFTOP,,,,,
"100 Main St, Kilgore, NE, 69216",,,1708922,42.9381566,-100.9555411,Google,ROOFTOP,,,,,
"109 N Main St, Sand Springs, OK, 74063",,,1942278,36.137853,-96.109991,Google,ROOFTOP,,,,,
"68 NM 291, Espanola, NM, 87532",,,1799731,36.0361235,-106.0618135,Google,GEOMETRIC_CENTER,,,,,
"418 Rebel Way, Sloan, IA, 51055",,,7606546,42.2288798,-96.2255677,Google,RANGE_INTERPOLATED,,,,,
"237 S Bridge St, Winnemucca, NV, 89445",,,5265352,40.9740427,-117.7351304,Google,RANGE_INTERPOLATED,,,,,
"233 S Bridge St, Winnemucca, NV, 89445",,,5265353,40.9740877,-117.7351871,Google,ROOFTOP,,,,,
"179 E 1st St, Yuma, AZ, 85364",,,2172849,32.7251676,-114.6169934,Google,ROOFTOP,,,,,
"73124 Us Highway 93, Saint Ignatius, MT, 59865",,,5563247,47.3850645,-114.09631,Google,ROOFTOP,,,,,
"845 Marina Bay Pkwy Ste 1, Richmond, CA, 94804",,,7598537,37.9191763,-122.3469841,Google,ROOFTOP,,,,,
"418 Joey Josey Memorial Dr, Apache, OK, 73006",,,7574328,34.9225607,-98.35381919999999,Google,GEOMETRIC_CENTER,,,,,
"105 Main Ave, New Rockford, ND, 58356",,,1947546,47.796492,-99.1020619,Google,ROOFTOP,,,,,
"9700 E Indian Bend Rd, Scottsdale, AZ, 85256",,,3746561,33.5386199,-111.870777,Google,ROOFTOP,,,,,
"27 Scenic Dr, Trinidad, CA, 95570",,,1773384,41.0534661,-124.1289446,Google,ROOFTOP,,,,,
"8880 E Via Linda, Scottsdale, AZ, 85258",,,5239582,33.5694041,-111.8902637,Google,ROOFTOP,,,,,
"108 N Main St, Trail, MN, 56684",,,5649076,47.7787085,-95.6930804,Google,ROOFTOP,,,,,
"558 7th St, Williams, CA, 95987",,,5243837,39.1538392,-122.1495428,Google,ROOFTOP,,,,,
"134 S Maine St, Fallon, NV, 89406",,,5239348,39.4736621,-118.7774726,Google,ROOFTOP,,,,,
"3365 Riverside Dr, Parker, AZ, 85344",,,5267799,34.2342409,-114.18272,Google,RANGE_INTERPOLATED,,,,,
"8590 Us Highway 441 SE, Okeechobee, FL, 34974",,,1714304,27.1828091,-80.7374004,Google,ROOFTOP,,,,,
"127 W Main St, Beulah, ND, 58523",,,1860171,47.2633649,-101.7789128,Google,ROOFTOP,,,,,
