Unnamed: 0,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
2724,2724,,,THE 505 VAPOR ROOM,1042 S CAMINO DEL PUEBLO,Correct,1042 S CAMINO DEL PUEBLO,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.3002076,,,-106.55088570000001,,,"1042 S Camino Del Pueblo, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.5508857 35.3002076),Yes,,Sandia,Sandia Pueblo,,,New Retailer,Independent,,,N,7541223.0,,,,,,,
2749,2749,,,PICURIS SMOKES,1378 ST RD 75,Correct,1378 ST RD 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553.0,,,36.1704838,,,-105.68745929999999,,,"1378 St Rd 75, Penasco, NM, 87553",,Correct,TAOS,,,,,,Active,POINT (-105.6874593 36.1704838),Yes,,Picuris,Picuris Pueblo,,,New Retailer,Independent,,,N,2122335.0,,,,,,,
2758,2758,,,SANTA CLARA SMOKE SHOP,438 N RIVERSIDE DR,Correct,438 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.997413,,,-106.0643636,,,"438 N Riverside Dr, Espanola, NM, 87532",,Correct,SANTA FE,,,,,,Active,POINT (-106.0643636 35.997413),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,7031683.0,,,,,,,
2759,2759,,,LIL ISLAND TRADERS,215 TRIBAL ROAD 2,Correct,215 TRIBAL ROAD 2,BOSQUE FARMS,Correct,BOSQUE FARMS,NM,Correct,NM,87068,Correct,87068.0,,,34.868980799999996,,,-106.6844493,,,"215 Tribal Road 2, Bosque Farms, NM, 87068",,Correct,VALENCIA,,,,,,Active,POINT (-106.6844493 34.8689808),Yes,,Isleta,Isleta Pueblo,,,New Retailer,Independent,,,N,1820720.0,,,,,,,
2762,2762,,,ZUNIS CIGARETTES,1 STATE ROAD 45 SW,Correct,1 STATE ROAD 45 SW,ALBUQUERQUE,Correct,ALBUQUERQUE,NM,Correct,NM,87105,Correct,87105.0,,,34.90336370000001,,,-106.70805220000001,,,"1 State Road 45 SW, Albuquerque, NM, 87105",,Correct,BERNALILLO,,,,,,Active,POINT (-106.7080522 34.90336370000001),Yes,,Isleta,Isleta Pueblo,,,New Retailer,Independent,,,N,1527011.0,,,,,,,
2765,2765,,,REGENT PHARMACY VICTORS,1643 ISLETA BLVD SW,Correct,1643 ISLETA BLVD SW,ALBUQUERQUE,Correct,ALBUQUERQUE,NM,Correct,NM,87105,Correct,87105.0,,,34.918392,,,-106.69299,,,"1643 Isleta Blvd SW, Albuquerque, NM, 87105",,Correct,BERNALILLO,,,,,,Active,POINT (-106.69299 34.918392),Yes,,Isleta,Isleta Pueblo,,,New Retailer,Independent,,,N,626502.0,,,,,,,
2781,2781,,,PUEBLO GAS,6 HWY 22,Correct,6 HWY 22,SANTO DOMINGO PUEBLO,Correct,SANTO DOMINGO PUEBLO,NM,Correct,NM,87052,Correct,87052.0,,,35.47270250000001,,,-106.30646409999999,,,"6 Hwy 22, Santo Domingo Pueblo, NM, 87052",,Correct,SANDOVAL,,,,,,Active,POINT (-106.3064641 35.47270250000001),Yes,,Santo Domingo,Santo Domingo Pueblo,,,New Retailer,Independent,,,N,7189113.0,,,,,,,
2786,2786,,,A1 AUTOMOTIVE,14122 STATE RTE 75,Correct,14122 STATE RTE 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553.0,,,36.176812299999995,,,-105.69583,,,"14122 State Rte 75, Penasco, NM, 87553",,Correct,TAOS,,,,,,Active,POINT (-105.69583 36.1768123),Yes,,Picuris,Picuris Pueblo,,,New Retailer,Independent,,,N,3938478.0,,,,,,,
2791,2791,,,ROY HONSTEIN OIL,210 LOS ALAMOS HWY,Correct,210 LOS ALAMOS HWY,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.98842600000001,,,-106.080444,,,"210 Los Alamos Hwy, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.080444 35.98842600000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,1882257.0,,,,,,,
2797,2797,,,MESCALERO GAS,222 CHIRICAHUA PLZ,Correct,222 CHIRICAHUA PLZ,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.1565804,,,-105.7781746,,,"222 Chiricahua Plz, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.7781746 33.1565804),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,3940041.0,,,,,,,
2800,2800,,,JICARILLA SUPERMARKET,314 HAWKS DR,Correct,314 HAWKS DR,DULCE,Correct,DULCE,NM,Correct,NM,87528,Correct,87528.0,,,36.934686299999996,,,-106.9876995,,,"314 Hawks Dr, Dulce, NM, 87528",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.9876995 36.9346863),Yes,,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,,,New Retailer,Independent,,,N,610067.0,,,,,,,
2811,2811,,,LOWES,930 N RIVERSIDE DR,Correct,930 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.987946,,,-106.06093600000001,,,"930 N Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.060936 35.987946),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Lowes Pay N Save,Littlefield,TX,N,396158.0,5717353,"15 Lowes, LLC",Clayton Henry,3930 DESERT BROOM CT. LAS CRUCES NM 88011,Las Cruces,NM,88011
2814,2814,,,TRAVELERS SERVICE STATION,14111 STATE ROAD 75,Correct,14111 STATE ROAD 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553.0,,,36.17681210000001,,,-105.6958297,,,"14111 State Road 75, Penasco, NM, 87553",,Correct,TAOS,,,,,,Active,POINT (-105.6958297 36.17681210000001),Yes,,Picuris,Picuris Pueblo,,,New Retailer,Independent,,,N,1749984.0,,,,,,,
2817,2817,,,R & V CENTER MARKET,745 N RIVERSIDE DR,Correct,745 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.988064,,,-106.06087,,,"745 N Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06087 35.988064),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,395716.0,,,,,,,
2818,2818,,,ROMEROS MARKET,723 ST RD 22,Correct,723 ST RD 22,PENA BLANCA,Correct,PENA BLANCA,NM,Correct,NM,87041,Correct,87041.0,,,35.5708456,,,-106.3382804,,,"723 St Rd 22, Pena Blanca, NM, 87041",,Correct,SANDOVAL,,,,,,Active,POINT (-106.3382804 35.5708456),Yes,,Cochiti,Pueblo de Cochiti,,,New Retailer,Independent,,,N,2072926.0,952044,"ROMERO'S MARKET, INC.",ANTHONY M. ROMERO,,,,
2825,2825,,,WALMART SUPERCENTER,1610 N RIVERSIDE DR,Correct,1610 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.987972,,,-106.06092,,,"1610 N Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06092 35.987972),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,949804.0,,,,,,,
2829,2829,,,T & T SUPERMART,960 S CAMINO DEL PUEBLO,Correct,960 S CAMINO DEL PUEBLO,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.30147260000001,,,-106.55013149999999,,,"960 S Camino Del Pueblo, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.5501315 35.30147260000001),Yes,,Sandia,Sandia Pueblo,,,New Retailer,Independent,,,N,472765.0,,,,,,,
2835,2835,,,VALLEY SUPERETTE,520 S RIVERSIDE DR,Correct,520 S RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.988033,,,-106.06303,,,"520 S Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06303 35.988033),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,472737.0,1866425,"VALLEY SUPERETTE, INC.",CARMEN T. GONZALES-NARANJO,216 PASEO DON JUAN ESPANOLA NM 87532,ESPANOLA,NM,87532
2836,2836,,,MESCALERO TRIBAL STORE,190 CHIRICAHUA PLAZA,Correct,190 CHIRICAHUA PLAZA,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.15652,,,-105.77726000000001,,,"190 Chiricahua Plaza, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.77726 33.15652),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,1668108.0,,,,,,,
2919,2919,,,GIANT,1616 N RIVERSIDE DR,Correct,1616 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.988007,,,-106.060905,,,"1616 N Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.060905 35.988007),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Giant Industries Inc,Tempe,AZ,N,1594398.0,,,,,,,
2932,2932,,,SANTA CLARA CONVENIENCE,462 N RIVERSIDE DR,Correct,462 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.9976877,,,-106.0643082,,,"462 N Riverside Dr, Espanola, NM, 87532",,Correct,SANTA FE,,,,,,Active,POINT (-106.0643082 35.9976877),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,7394532.0,,,,,,,
2934,2934,,,66 PIT STOP,HWY 40 EXIT 114 W,Correct,HWY 40 EXIT 114 W,LAGUNA,Correct,LAGUNA,NM,Correct,NM,87026,Correct,87026.0,,,35.0374559,,,-107.37418020000001,,,"Hwy 40 Exit 114 W, Laguna, NM, 87026",,Correct,CIBOLA,,,,,,Active,POINT (-107.3741802 35.0374559),Yes,,Laguna,Laguna Pueblo,,,New Retailer,Laguna Development Corp,Albuquerque,NM,N,114317.0,,,,,,,
2940,2940,,,APACHE TRAVEL CENTER,25845 US HIGHWAY 70,Correct,25845 US HIGHWAY 70,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.299175,,,-105.657524,,,"25845 Us Highway 70, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.657524 33.299175),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,7335564.0,,,,,,,
2941,2941,,,OHKAY TRAVEL CENTER,356 EAGLE DR,Correct,356 EAGLE DR,OHKAY OWINGEH,Correct,OHKAY OWINGEH,NM,Correct,NM,87566,Correct,87566.0,,,36.0390934,,,-106.0582952,,,"356 Eagle Dr, Ohkay Owingeh, NM, 87566",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.0582952 36.0390934),Yes,,Ohkay Owingeh,Ohkay Owingeh,,,New Retailer,Independent,,,N,2324002.0,,,,,,,
2943,2943,,,TRIPLE S GROCERY,514 N ONATE PASEO,Correct,514 N ONATE PASEO,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,36.0061446,,,-106.08723549999999,,,"514 N Onate Paseo, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.0872355 36.0061446),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,721694.0,,,,,,,
2944,2944,,,CHECKERS AUTO & PACHECOS,15066 ST HWY 75,Correct,15066 ST HWY 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553.0,,,36.171238,,,-105.68791999999999,,,"15066 St Hwy 75, Penasco, NM, 87553",,Correct,TAOS,,,,,,Active,POINT (-105.68792 36.171238),Yes,,Picuris,Picuris Pueblo,,,New Retailer,Independent,,,N,814283.0,,,,,,,
2960,2960,,,PUYA CLIFFS TRAVEL CENTER,HWY 30,Correct,HWY 30,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.9878531,,,-106.08051599999999,,,"Hwy 30, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.080516 35.9878531),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,3936638.0,,,,,,,
2961,2961,,,SANTA CLARA TRAVEL CENTER,ST HWY 30 MM 5,Correct,ST HWY 30 MM 5,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.97755,,,-106.07076,,,"St Hwy 30 MM 5, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.07076 35.97755),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,2257361.0,,,,,,,
2979,2979,,,MURPHY EXPRESS,1628 N RIVERSIDE DR,Correct,1628 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.98808,,,-106.060875,,,"1628 N Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.060875 35.98808),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Murphy USA/Div 10730,El Dorado,AR,N,7256778.0,,,,,,,
2985,2985,,,BREWER,509 S RIVERSIDE DR,Correct,509 S RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.98797000000001,,,-106.06263,,,"509 S Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06263 35.98797000000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Brewer Oil Co,Albuquerque,NM,N,695166.0,,,,,,,
2998,2998,,,SANDIA FUEL,1100 S CAMINO DEL PUEBLO,Correct,1100 S CAMINO DEL PUEBLO,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.29978079999999,,,-106.55101289999999,,,"1100 S Camino Del Pueblo, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.5510129 35.29978079999999),Yes,,Sandia,Sandia Pueblo,,,New Retailer,Independent,,,N,1820717.0,,,,,,,
3004,3004,,,ALLSUPS,444 N RIVERSIDE DR,Correct,444 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.99614620000001,,,-106.064912,,,"444 N Riverside Dr, Espanola, NM, 87532",,Correct,SANTA FE,,,,,,Active,POINT (-106.064912 35.99614620000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Allsups Conv Stores Inc,Clovis,NM,N,324329.0,5442150,"Allsup's, Inc.",C T CORPORATION SYSTEM,206 S CORONADO AVE ESPANOLA NM 87532,Espanola,NM,87532
3020,3020,,,JICARILLA TRAVEL CENTER,HWY 64 & FOOTHILL ST,Correct,HWY 64 & FOOTHILL ST,DULCE,Correct,DULCE,NM,Correct,NM,87528,Correct,87528.0,,,36.9342033,,,-106.99115829999998,,,"Hwy 64 & Foothill St, Dulce, NM, 87528",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.9911583 36.9342033),Yes,,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,,,New Retailer,Independent,,,N,7049503.0,,,,,,,
3023,3023,,,CHEVRON RIO CHAMA,19698 HWY 84 285,Correct,19698 HWY 84 285,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.99057600000001,,,-106.07981299999999,,,"19698 Hwy 84 285, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.079813 35.99057600000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,Y,1613857.0,,,,,,,
3027,3027,,,PUEBLO GAS,I 25 EXIT 259 ST RTE 22,Correct,I 25 EXIT 259 ST RTE 22,SANTO DOMINGO PUEBLO,Correct,SANTO DOMINGO PUEBLO,NM,Correct,NM,87052,Correct,87052.0,,,35.4731996,,,-106.3073452,,,"I 25 Exit 259 St Rte 22, Santo Domingo Pueblo, NM, 87052",,Correct,SANDOVAL,,,,,,Active,POINT (-106.3073452 35.4731996),Yes,,Santo Domingo,Santo Domingo Pueblo,,,New Retailer,Independent,,,N,1832212.0,,,,,,,
3029,3029,,,DOLLAR GENERAL,4 DEL SOL LN,Correct,4 DEL SOL LN,HERNANDEZ,Correct,HERNANDEZ,NM,Correct,NM,87537,Correct,87537.0,,,36.0490695,,,-106.11248379999999,,,"4 Del Sol Ln, Hernandez, NM, 87537",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.1124838 36.0490695),Yes,,Ohkay Owingeh,Ohkay Owingeh,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7272704.0,,,,,,,
3049,3049,,,FAMILY DOLLAR,745 N RIVERSIDE DR STE G,Correct,745 N RIVERSIDE DR STE G,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.988064,,,-106.06087,,,"745 N Riverside Dr Ste G, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06087 35.988064),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,1490826.0,,,,,,,
3065,3065,,,FAMILY DOLLAR,15052 STATE RD 75,Correct,15052 STATE RD 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553.0,,,36.1704838,,,-105.68745929999999,,,"15052 State Rd 75, Penasco, NM, 87553",,Correct,TAOS,,,,,,Active,POINT (-105.6874593 36.1704838),Yes,,Picuris,Picuris Pueblo,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,801802.0,,,,,,,
3068,3068,,,DOLLAR GENERAL,410 W SANTA CLARA BRIDGE RD,Correct,410 W SANTA CLARA BRIDGE RD,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.9875966,,,-106.0795869,,,"410 W Santa Clara Bridge Rd, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.0795869 35.9875966),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7446997.0,,,,,,,
3074,3074,,,DOLLAR TREE,402 CARR LN STE B,Correct,402 CARR LN STE B,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,36.01676,,,-106.06571000000001,,,"402 Carr Ln Ste B, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.06571 36.01676),Yes,,Ohkay Owingeh,Ohkay Owingeh,,,New Retailer,Dollar Tree/HQ,Chesapeake,VA,N,7462067.0,,,,,,,
3080,3080,,,FAMILY DOLLAR,HWY 313 & CAMINO KARSTEN,Correct,HWY 313 & CAMINO KARSTEN,ALGODONES,Correct,ALGODONES,NM,Correct,NM,87001,Correct,87001.0,,,35.384402,,,-106.4698011,,,"Hwy 313 & Camino Karsten, Algodones, NM, 87001",,Correct,SANDOVAL,,,,,,Active,POINT (-106.4698011 35.384402),Yes,,San Felipe,San Felipe Pueblo,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7607709.0,,,,,,,
3114,3114,,,SAINTS & SINNERS ESPANOLA,230 S RIVERSIDE DR,Correct,230 S RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.99277120000001,,,-106.06808090000001,,,"230 S Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.0680809 35.99277120000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,5217391.0,,,,,,,
3122,3122,,,SILVER EAGLE LOUNGE,68 NM 291,68  291,68  291,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,36.036123499999995,,,-106.0618135,,,"68 NM 291, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.0618135 36.0361235),Yes,,Ohkay Owingeh,Ohkay Owingeh,,,New Retailer,Independent,,,N,1799731.0,,,,,,,
3126,3126,,,TROPHIES BAR,13603 HWY 64,Correct,13603 HWY 64,DULCE,Correct,DULCE,NM,Correct,NM,87528,Correct,87528.0,,,36.93425,,,-106.98568999999999,,,"13603 Hwy 64, Dulce, NM, 87528",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.98569 36.93425),Yes,,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,,,New Retailer,Independent,,,N,7534481.0,,,,,,,
3141,3141,,,TRIBAL LOUNGE,104 TULAPAI RD,Correct,104 TULAPAI RD,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.16453,,,-105.803894,,,"104 Tulapai Rd, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.803894 33.16453),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,1862947.0,,,,,,,
3153,3153,,,SILVAS SALOON,955 S CAMINO DEL PUEBLO,Correct,955 S CAMINO DEL PUEBLO,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.30181560000001,,,-106.5505581,,,"955 S Camino Del Pueblo, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.5505581 35.30181560000001),Yes,,Sandia,Sandia Pueblo,,,New Retailer,Independent,,,N,5210628.0,,,,,,,
3181,3181,,,PLAYERS SPORTS BAR,13603 US HWY 64,Correct,13603 US HWY 64,DULCE,Correct,DULCE,NM,Correct,NM,87528,Correct,87528.0,,,36.93425,,,-106.98568999999999,,,"13603 Us Hwy 64, Dulce, NM, 87528",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.98569 36.93425),Yes,,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation,,,New Retailer,Independent,,,N,7521415.0,,,,,,,
3185,3185,,,EAGLES LODGE,1217 S RIVERSIDE DR,Correct,1217 S RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.988372999999996,,,-106.060814,,,"1217 S Riverside Dr, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.060814 35.988373),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,Y,5212551.0,,,,,,,
3198,3198,,,CLUB TROPICANA,523A N PASEO DE ONATE,Correct,523A N PASEO DE ONATE,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.990685,,,-106.07983999999999,,,"523A N Paseo De Onate, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.07984 35.990685),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,5217330.0,,,,,,,
3215,3215,,,KNIGHTS OF COLUMBUS,18494 US 84 285,Correct,18494 US 84 285,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.99057600000001,,,-106.07981299999999,,,"18494 Us 84 285, Espanola, NM, 87532",,Correct,RIO ARRIBA,,,,,,Active,POINT (-106.079813 35.99057600000001),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,Y,5217466.0,5193354,KNIGHTS OF COLUMBUS #4205,RICKY SISNEROS,2830 E. 21ST ST. CLOVIS NM 88101,CLOVIS,NM,88101
3227,3227,,,BLACK MESA GOLF CLUB,115 STATE ROAD 399,Correct,115 STATE ROAD 399,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.960361999999996,,,-106.05291399999999,,,"115 State Road 399, Espanola, NM, 87532",,Correct,SANTA FE,,,,,,Active,POINT (-106.052914 35.960362),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,1915488.0,,,,,,,
3232,3232,,,ISLETA EAGLE GOLF COURSE,4001 STATE ROAD 47 SE,Correct,4001 STATE ROAD 47 SE,ALBUQUERQUE,Correct,ALBUQUERQUE,NM,Correct,NM,87105,Correct,87105.0,,,34.941770500000004,,,-106.66628659999999,,,"4001 State Road 47 SE, Albuquerque, NM, 87105",,Correct,BERNALILLO,,,,,,Active,POINT (-106.6662866 34.9417705),Yes,,Isleta,Isleta Pueblo,,,New Retailer,Independent,,,N,1633850.0,,,,,,,
3263,3263,,,INN OF THE MOUNTAIN CASINO,287 CARRIZO CANYON RD,Correct,287 CARRIZO CANYON RD,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.2950103,,,-105.68960870000001,,,"287 Carrizo Canyon Rd, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.6896087 33.2950103),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,7598503.0,,,,,,,
3268,3268,,,INN OF MOUNTAIN GOD CASINO,25845 US HIGHWAY 70,Correct,25845 US HIGHWAY 70,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,,,33.299175,,,-105.657524,,,"25845 Us Highway 70, Mescalero, NM, 88340",,Correct,OTERO,,,,,,Active,POINT (-105.657524 33.299175),Yes,,Mescalero,Mescalero Reservation,,,New Retailer,Independent,,,N,3591927.0,,,,,,,
3285,3285,,,BIG ROCK CASINO BOWL,419 N RIVERSIDE DR,Correct,419 N RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,,,35.995076,,,-106.06643100000001,,,"419 N Riverside Dr, Espanola, NM, 87532",,Correct,SANTA FE,,,,,,Active,POINT (-106.066431 35.995076),Yes,,Santa Clara,Santa Clara Pueblo,,,New Retailer,Independent,,,N,1796887.0,,,,,,,
3316,3316,,,SANTA ANA GOLF CLUB,288 PRAIRIE STAR RD,Correct,288 PRAIRIE STAR RD,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.33544910000001,,,-106.56265400000001,,,"288 Prairie Star Rd, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.562654 35.33544910000001),Yes,,Santa Ana,Santa Ana Pueblo,,,New Retailer,Independent,,,N,5211717.0,,,,,,,
3330,3330,,,TWIN WARRIORS,1301 TUYUNA TRL,Correct,1301 TUYUNA TRL,BERNALILLO,Correct,BERNALILLO,NM,Correct,NM,87004,Correct,87004.0,,,35.343605,,,-106.56607,,,"1301 Tuyuna Trl, Bernalillo, NM, 87004",,Correct,SANDOVAL,,,,,,Active,POINT (-106.56607 35.343605),Yes,,Santa Ana,Santa Ana Pueblo,,,New Retailer,Independent,,,N,3743818.0,,,,,,,
