est_id,DBA Name,bizname,Full Address,formatted_address,name_score,AddressNumber_score,StreetName_score,StreetNamePostType_score,ZipCode_score,dist_miles
400,RIVER VIEW ESSENTIALS,RIVERVIEW ESSENTIALS,"1 MOHEGAN SUN BLVD  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",0.9471556269160276,1.0,1.0,1.0,0.0,0.5292722704604662
401,EVERYTHING UNDER THE SUN,EVERYTHING UNDER THE SUN,"1 MOHEGAN SUN BLVD  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.3562185778131686
402,SUMMER ESSENTIALS,SUMMER ESSENTIALS,"1 MOHEGAN SUN BLVD  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.11097707731969092
403,WALGREENS,WALGREENS,"1 MOHEGAN SUN BLVD  UNCASVILLE, CT 6382","399 W Main St, Norwich, CT 06360, USA",1.0,0.0,0.0,0.0,0.0,2.2640656389323817
404,PEQUOT OUTPOST,MASHANTUCKET PEQUOT TRIBAL NATION,"2 MATTS PATH  MASHANTUCKET, CT 6338","2 Matts Path, MASHANTUCKET, CT 06338, USA",0.9608525993370536,1.0,1.0,1.0,0.0,0.9063393028595184
405,PEQUOT OUTPOST AND MOBIL,MOBIL,"101 TROLLEY LINE BLVD.  MASHANTUCKET, CT 6338","101 Trolley Line Blvd, MASHANTUCKET, CT 06338, USA",1.0,1.0,1.0,1.0,0.0,0.033971493165393433
406,AUTUMN ESSENTIALS,AUTUMN ESSENTIALS,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.019442458459349943
407,BREWSTER'S TRADING POST,BREWSTER'S TRADING POST,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.006001010804822777
408,CHECKERED FLAG DISCOUNT LIQUOR,CHECKERED FLAG DISCOUNT LQRS,"138 NORWICH NEW LONDON TPKE  UNCASVILLE, CT 6382","138 Norwich-New London Turnpike, Uncasville, CT 06382, USA",0.9426167496639164,1.0,0.5,1.0,0.0,0.0
409,CLAY PIPE,CLAY PIPE,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.10380932604681688
411,RIVER VIEW ESSENTIALS,RIVERVIEW ESSENTIALS,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6328","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",0.9471556269160276,1.0,1.0,1.0,0.0,7.253029389627728
412,SKY ESSENTIALS,CASINO OF THE SKY,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",0.21628904372757254,1.0,1.0,1.0,0.0,0.1436516457412705
413,SUMMER ESSENTIALS,SUMMER ESSENTIALS,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.0774366301978085
414,SUNRISE ESSENTIALS,SUNRISE SQUARE ESSENTIALS,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.4079079088036569
415,UNCASVILLE SHELL,SHELL,"2212 NORWISH NEW LONDON TPKE  UNCASVILLE, CT 6382","2212 Norwich-New London Turnpike, Uncasville, CT 06382, USA",1.0,1.0,0.5,1.0,0.0,0.4986560877738341
416,VISTA LOUNGE,VISTA LOUNGE AT WOMBI ROCK,"1 MOHEGAN SUN BLVD.  UNCASVILLE, CT 6382","1 Mohegan Sun Blvd, Uncasville, CT 06382, USA",1.0,1.0,1.0,1.0,0.0,0.024813548428152844
417,PEQUOT OUTPOST,PEQUOT OUTPOST,"13 Foxwoods Blvd  North Stonington, CT 6359","13 Foxwoods Blvd, North Stonington, CT 06359, USA",1.0,1.0,1.0,1.0,0.0,0.012614847428797716
426,HOLLYWOOD SMOKE SHOP,TRIBAL SMOKE SHOP,"3011 N. STATE ROAD 7  HOLLYWOOD, FL 33021","2856 FL-7, Hollywood, FL 33021, USA",0.4784440311578656,0.0,0.0,,1.0,0.1261129695882967
428,SEMINOLE CIGAR LANDING CC,SEMINOLE SMOKE SHOP COCONUT CREEK,"5600 N.W. 40 STREET  COCONUT CREEK, FL 33073","5600 NW 40th St, Coconut Creek, FL 33073, USA",0.8825767681599187,1.0,0.0,1.0,1.0,0.01907690664812215
429,3 ASH CIGARS INC,CUENCA CIGARS OF HOLLYWOOD,"1701 BUCHANAN ST APT 504  HOLLYWOOD, FL 33020","5064, 1928 Harrison St, Hollywood, FL 33020, USA",0.8408781766816641,0.0,0.0,1.0,1.0,0.01590008198547766
430,CIGAR STORE,JIBACOA CIGARS,"6341 STIRLING RD  DAVIE, FL 33314","6863 Stirling Rd, Davie, FL 33314, USA",0.0,0.0,1.0,1.0,1.0,0.04224312104807164
437,SESSIONS SMOKE INC.,SESSIONS SMOKE SHOP,"3755 PICCADILLY ST  HOLLYWOOD, FL 33021","6101 Johnson St, Hollywood, FL 33024, USA",1.0,0.0,0.0,1.0,0.0,0.08014006759345148
439,THE SEMINOLE TRIBE OF FLORIDA INC,SEMINOLE TRIBE OF FLORIDA HOUSING DEPARTMENT,"558 S 1ST ST  IMMOKALEE, FL 34142","1261 Mary Watts Billie Dr, Immokalee, FL 34142, USA",0.9999911481785676,0.0,0.0,0.0,1.0,0.1483712112256607
440,THE SEMINOLE TRIBES OF FLORIDA INC,SEMINOLE TRIBE-FLORIDA-TPA,"5201 RAVENSWOOD RD #107  FORT LAUDERDALE, FL 33312","5201 Ravenswood Rd # 107, Fort Lauderdale, FL 33312, USA",0.9462498680261016,1.0,0.0,0.0,1.0,0.04264297610772999
444,MESKWAKI TRADING POST,MESKWAKI TRADING POST,"1496 HWY 30  TAMA, IA 52339","1496 Lincoln Hwy, Tama, IA 52339, USA",1.0,1.0,0.0,,1.0,0.05518020850805387
445,HERITAGE EXPRESS,HERITAGE EXPRESS-WINNA VEGAS,"1501 330TH ST  SLOAN, IA 51055","1500 330th St, Sloan, IA 51055, USA",0.6025157232704402,0.0,1.0,1.0,1.0,2.3914626112825887
448,MESKWAKI TRADING POST,MESKWAKI TRAVEL PLAZA,"1494 HWY. 30  TAMA, IA 52339","1494 US-30 Business, Tama, IA 52339, USA",0.9664863455647528,1.0,0.0,,1.0,0.004169664188355142
451,PONCA SMOKE SIGNALS - CARTER LAKE,PONCA SMOKE SIGNALS SHOP,"1001 AVE. H  CARTER LAKE, IA 51510","1001 Avenue H, Carter Lake, IA 51510, USA",0.9988862286731008,1.0,0.5,,1.0,0.02109982150975744
454,PEDCO,PEDCO,"1001 AVENUE H  CARTER LAKE, IA 51510","1001 Avenue H, Carter Lake, IA 51510, USA",1.0,1.0,0.5,,1.0,0.08935493265493903
463,BENEWAH FAMILY FOODS,BENEWAH FAMILY FOODS,"1111 NORTH B STREET  PLUMMER, ID 83814","1111 Birch St, Plummer, ID 83851, USA",1.0,1.0,0.0,1.0,0.0,0.7454364919562355
465,CONOCO,COEUR D ALENE TRIBAL GAS STATION (CONOCO),"37914 S HIGHWAY 95  WORLEY, ID 83876","37914 US-95, Worley, ID 83876, USA",1.0,1.0,0.0,,1.0,0.08696686409232644
466,COEUR D'ALENE CASINO & RESORT,COEUR D'ALENE CASINO,"37914 SOUTH HIGHWAY 95  WORLEY, ID 83876","37914 S Nukwalqw St, Worley, ID 83876, USA",1.0,1.0,0.0,,1.0,0.0375309050749587
472,STUBBY LAKE INC. SMOKESHOP,STUBBY LAKE INC SMOKESHOP,"396610 US 95  PLUMMER, ID 83851","396610 US-95, Plummer, ID 83851, USA",1.0,1.0,0.0,,1.0,0.0014345448566360673
473,TENSED SERVICE STATION,TENSED SERVICE STATION,"382079 US 95  TENSED, ID 83870","382079 US-95, Tensed, ID 83870, USA",0.9999999999999998,1.0,0.0,,1.0,3.200635767484325
478,BARNEY'S HARVEST FOODS,BARNEY'S HARVEST FOODS,"13030 U.S. 12  OROFINO, ID 83544","13030 US-12, Orofino, ID 83544, USA",1.0,1.0,0.0,,1.0,0.027932127203683203
482,DALE & JILL'S SPORTING,DALE & JILL'S SPORTING GOODS,"4675 U.S. 12  KAMIAH, ID 83536","4675 US-12, Kamiah, ID 83536, USA",1.0,1.0,0.0,,1.0,1.5056291009389693
490,OROFINO REAL FOOD COUNTRY STORE,HEALTH FOOD STORE,"206 JOHNSON AVE.  OROFINO, ID 83544","10620 US-12, Orofino, ID 83544, USA",0.7932225696500527,0.0,0.0,,1.0,0.00018197191796652382
491,OROFINO SMOKE SHOP,OROFINO SMOKE SHOP,"10446 U.S. 12  OROFINO, ID 83544","10446 US-12, Orofino, ID 83544, USA",1.0,1.0,0.0,,1.0,0.03003324215199072
494,SUNSET MART,SUNSET MART,"125 MI AVE.  OROFINO, ID 83544","125 Michigan Ave, Orofino, ID 83544, USA",1.0,1.0,0.0,1.0,1.0,0.019269022919125862
495,VALLEY FAMILY FOODS,VALLEY FAMILY FOODS,"204 U.S. 95  LAPWAI, ID 83540","204 US-95, Lapwai, ID 83540, USA",1.0,1.0,0.0,,1.0,0.10614981197773317
496,VALLEY GAS,VALLEY GAS,"305 HIGHWAY 95  LAPWAI, ID 83540","308 US-95, Lapwai, ID 83540, USA",1.0,0.0,0.0,,1.0,0.06486337484139165
498,NORTHWEST DUTY FREE STORES,NORTHWEST DUTY FREE STORES,"27 IDAHO RD  BONNERS FERRY, ID 83805","537464 US-95, Bonners Ferry, ID 83805, USA",1.0,0.0,0.0,,1.0,0.6344397424831586
499,NORTHWEST DUTY FREE STORES,NORTHWEST DUTY FREE STORES,"537464 HWY 95 N  BONNERS FERRY, ID 83805","537464 US-95, Bonners Ferry, ID 83805, USA",1.0,1.0,0.0,,1.0,0.043853660259027455
500,OROFINO SMOKE SHOP,OROFINO SMOKE SHOP,"10446 HIGHWAY 12  OROFINO, ID 83544","10446 US-12, Orofino, ID 83544, USA",1.0,1.0,0.0,,1.0,0.07218395345419633
508,SAC & FOX CASINO,SAC AND FOX CASINO,"1322 U.S. HWY. 75  POWHATTAN, KS 66527","1322 US-75, Powhattan, KS 66527, USA",0.9998855001874324,1.0,0.0,,1.0,0.27760316884195096
510,SAC & FOX TRUCK STOP,SAC & FOX TRUCK STOP,"1346 U.S. 75  POWHATTAN, KS 66527","1346 US-75, Powhattan, KS 66527, USA",1.0,1.0,0.0,,1.0,0.16744915559263254
514,KICKAPOO TRIBE TRADING POST,KICKAPOO TRIBE TRADING POST,"898 20TH HWY.  #K  HORTON, KS 66439","898 K 20 Hwy, Horton, KS 66439, USA",1.0,1.0,0.0,,1.0,0.8895793115506255
515,PBP NATION STATION,PBP NATION STATION,"12285 150TH RD.  MAYETTA, KS 66509","12305 150th Rd, Mayetta, KS 66509, USA",1.0,0.0,1.0,1.0,1.0,0.03420017392924217
517,PRAIRIE BAND ONE STOP,PRAIRIE BAND ONE STOP,"19075 U.S. HWY. 75  HOLTON, KS 66436","19075 US-75, Holton, KS 66436, USA",1.0,1.0,0.0,,1.0,0.09810740746823277
518,CHITIMACHA TRADING POST,TRADING POST,"116 CHITIMACHA LOOP  CHARENTON, LA 70523","116 Chitimacha Loop Rd, Charenton, LA 70523, USA",1.0,1.0,0.5,0.0,1.0,0.033396927593249415
519,FEATHER FUEL AT COUSHATTA,GCC FEATHER FUEL,"121 PANTHER TRAIL DRIVE  KINDER, LA 70648","777 Coushatta Dr, Kinder, LA 70648, USA",0.2190205317366227,0.0,0.0,1.0,1.0,0.31741659323062066
520,RAINTREE MARKET INC,RAINTREE MARKET,"17750 HWY 182  BALDWIN, LA 70514","17750 LA-182, Baldwin, LA 70514, USA",1.0,1.0,0.0,,1.0,0.0002345308455187271
522,JENA CHOCTAW PINES CASINO,CHOCTAW PINES CASINO,"21160 HWY 167  DRY PRONG, LA 71423","149 Chahta Trails, Dry Prong, LA 71423, USA",1.0,0.0,0.0,,1.0,0.10452466161189686
524,CHITIMACHA TRADING POST,TRADING POST,"585 RALPH DARDEN MEMORIAL PKWY.  CHARENTON, LA 70523","116 Chitimacha Loop Rd, Charenton, LA 70523, USA",1.0,0.0,0.0,0.0,1.0,0.3334485585538293
526,JENA CHOCTAW PINES CASINO,CHOCTAW PINES CASINO,"149 CHAHTA TRAILS HWY. 167  DRY PRONG, LA 71423","149 Chahta Trails, Dry Prong, LA 71423, USA",1.0,1.0,1.0,0.0,1.0,0.043290805241757054
528,BAY MART / SUNOCO,BAY MART,"10001 WEST LAKE SHORE DRIVE  BRIMLEY, MI 49715","10001 W Lakeshore Dr, Brimley, MI 49715, USA",1.0,1.0,0.0,1.0,1.0,0.16112411298360202
530,MIDJIM,MIDJIM CONVENIENCE STORES,"3045 MACKINAC TRAIL  ST IGNACE, MI 49781","3045 Mackinac Trail, St Ignace, MI 49781, USA",1.0,1.0,1.0,0.0,1.0,0.03501418995284829
531,EAGLE TOWN MARKET,EAGLETOWN MARKET,"2536 NW. BAY SHORE DR.  SUTTONS BAY, MI 49682","2536 N West Bay Shore Dr, Suttons Bay, MI 49682, USA",0.058014841005838716,1.0,0.6666666666666666,1.0,1.0,0.5630473935204153
535,ISLAND OASIS CONVENIENCE STORE,ISLAND OASIS,"W 365 US 241  WILSON, MI 49836","W365 US-2, Harris, MI 49845, USA",1.0,,0.0,,0.0,0.2048357492367619
539,CARDINAL PHARMACY,CARDINAL PHARMACY,"2410 S. LEATON RD.  MT. PLEASANT, MI 48858","2410 S Leaton Rd, Mt Pleasant, MI 48858, USA",1.0,1.0,1.0,0.5,1.0,2.122997587917181
541,ISABELLA SAGAMOK SHELL,SHELL,"2428 S. LEATON RD.  MT. PLEASANT, MI 48858","2428 S Leaton Rd, Mt Pleasant, MI 48858, USA",1.0,1.0,1.0,0.5,1.0,0.017026106559453115
544,SOARING EAGLE CASINO AND RESORT,SOARING EAGLE CASINO & RESORT,"6800 SOARING EAGLE BLVD.  MT. PLEASANT, MI 48858","6800 Soaring Eagle Blvd, Mt Pleasant, MI 48858, USA",0.99993507665163,1.0,0.6666666666666666,0.0,1.0,0.03674826436837668
545,SOARING EAGLE HIDEAWAY RV PARK,SOARING EAGLE HIDEAWAY RV PARK,"5514 E. AIRPORT RD.  MT. PLEASANT, MI 48858","5514 E Airport Rd, Mt Pleasant, MI 48858, USA",1.0,1.0,0.5,0.0,1.0,0.031225105611661176
548,KEWADIN CASINO - HESSEL       ,KEWADIN CASINOS – HESSEL,"3 MILE RD.  HESSEL, MI 49745","N 3 Mile Rd, Hessel, MI 49745, USA",0.9062244366773258,,0.5,1.0,1.0,0.022561588234996814
549,KEWADIN CASINO - MANISTIQUE       ,KEWADIN CASINOS – MANISTIQUE,"5630W US HWY 2  MANISTIQUE, MI 49854","5630W US-2, Manistique, MI 49854, USA",0.9852976203364876,1.0,0.0,,1.0,0.005206692887260592
551,KEWADIN CASINO - ST. IGNACE,KEWADIN CASINOS – ST. IGNACE,"3015 MACKINAC TRAIL  ST. IGNACE, MI 49781","3015 Mackinac Trail, St Ignace, MI 49781, USA",0.8236157598030285,1.0,1.0,0.0,1.0,1.0778980183463331
554,OJIBWA CASINO-BARAGA,OJIBWA CASINO,"16449 MI AVE.  BARAGA, MI 49908","16449 Michigan Ave, Baraga, MI 49908, USA",0.9863945578231292,1.0,0.0,1.0,1.0,0.04424104053529212
556,PINES CONVENIENCE CENTER AND SMOKE SHOP,THE PINES CONVENIENCE CENTER,"15851 US HWY. 41 N  BARAGA, MI 49908","N 9672, 501 US-41, Baraga, MI 49908, USA",0.999967104480422,0.0,0.0,,1.0,0.015701137396449964
557,LAC VIEUX DESERT BP MART,ATM (LAC VIEUX DESERT BP MART),"5382 US 45  WATERSMEET, MI 49969","5382 US-45, Watersmeet, MI 49969, USA",1.0000000000000002,1.0,0.0,,1.0,0.04531836434359438
558,LAC VIEUX DESERT GOLF COURSE,LAC VIEUX DESERT GOLF COURSE,"N 5384 US 45  WATERSMEET, MI 49969","N5384 US-45, Watersmeet, MI 49969, USA",1.0,,0.0,,1.0,0.3939140053019076
559,LAC VIEUX DESERT RESORT CASINO,NORTHERN WATERS CASINO RESORT,"N5384 US 45  WATERSMEET, MI 49969","N5384 US-45, Watersmeet, MI 49969, USA",0.7259701302911208,1.0,0.0,,1.0,0.017776832082782325
561,LITTLE RIVER TRADING POST,LITTLE RIVER CASINO RESORT AND HOTEL,"2596 LOON DR.  MANISTEE, MI 49660","2700 Orchard Hwy, Manistee, MI 49660, USA",0.2429024099828189,0.0,0.0,0.0,1.0,0.12546399485295628
562,MILLER'S NORTHWOOD MARKET,MILLER'S NORTHWOOD MARKET,"12467 NORTHWOOD HWY.  ONEKAMA, MI 49675","12467 Northwood Hwy, Bear Lake, MI 49614, USA",1.0,1.0,1.0,1.0,0.0,0.1120868311260633
563,LTBB BIIDINGEN,LTBB BIINDIGEN,"2169 N US HWY. 31  PETOSKEY, MI 49770","2169 US-31, Petoskey, MI 49770, USA",0.5,1.0,0.0,,1.0,9.771725600621824
569,SILVER STAR CASINO,SILVERSTAR HOTEL & CASINO,"MS. 16 W.  PHILADELPHIA, MI 39350","13541 MS-16, Philadelphia, MS 39350, USA",0.732827821275965,,0.0,,1.0,0.012624858871586963
571,FIREKEEPERS CASINO,FIREKEEPERS CASINO HOTEL,"11177 E. MI AVE.  BATTLE CREEK, MI 49014","11177 E Michigan Ave, Battle Creek, MI 49014, USA",1.0,1.0,0.0,1.0,1.0,0.037356896993375334
573,FOUR WINDS CASINO RESORT - DOWAGIAC,FOUR WINDS CASINO DOWAGIAC,"58700 M-51 SOUTH  DOWAGIAC, MI 49047","58700 M-51, Dowagiac, MI 49047, USA",1.0,1.0,0.0,,1.0,0.09348597618868502
576,BLUE IN THE FACE INC,BLUE IN THE FACE,"217 S MAIN ST  MOUNT PLEASANT, MI 48858","217 S Main St, Mt Pleasant, MI 48858, USA",1.0,1.0,0.5,0.0,1.0,0.16614804770139754
577,FREE ROLL TOBACCO,BILLY'S TOBACCO,"2200 S MISSION ST  MOUNT PLEASANT, MI 48858","1506 W High St, Mt Pleasant, MI 48858, USA",0.7017855265285172,0.0,0.0,0.0,1.0,0.10537053739682883
578,J MURRAY & COMPANY,J MURRAY & CO. L.L.C,"706 E BROADWAY ST  MOUNT PLEASANT, MI 48858","706 E Broadway St, Mt Pleasant, MI 48858, USA",1.0,1.0,0.5,0.0,1.0,0.012980619361809706
583,LEAN TO TAVERN,LEAN TO TAVERN,"524 MAIN ST.  BEJOU, MN 56516","523 Main St, Bejou, MN 56516, USA",1.0,0.0,1.0,1.0,1.0,0.2560705039685151
584,STUMPS,STUMPS BAR AND GRILL,"500 MAIN ST.  BEJOU, MN 56516","523 Main St, Bejou, MN 56516, USA",1.0,0.0,1.0,1.0,1.0,0.0029036255293460075
585,WINNIBIGOSHISH HISTORICAL CENTER,WINNIBIGOSHISH HISTORICAL CENTER,"1510 US 2 N.E.  BENA, MN 56626","1510 US-2, Bena, MN 56626, USA",1.0,1.0,0.0,,1.0,0.01952627009677669
587,COUNTRY CORNER,COUNTRY CORNER,"9497 HIGHWAY 2  BROOKSTON, MN 55771","9497 US-2, Brookston, MN 55711, USA",1.0,1.0,0.0,,0.0,0.005484228974120533
588,PALACE JUNCTION C-STORE,PALACE JUNCTION C STORE,"6864 U.S. HWY. 2  CASS LAKE, MN 56633","6864 US-2, Cass Lake, MN 56633, USA",0.9125746453629162,1.0,0.0,,1.0,0.731425952276215
589,BIG LAKE GOLF CLUB,BIG LAKE GOLF CLUB,"789 CARY RD.  CLOQUET, MN 55720","780 Cary Rd, Cloquet, MN 55720, USA",1.0,0.0,1.0,1.0,1.0,0.06295521122765455
590,SAWYER STORE,SAWYER STORE,"3252 HIGHWAY 210  CLOQUET, MN 55720","3252 MN-210, Cloquet, MN 55720, USA",1.0,1.0,0.0,,1.0,0.05968776876323083
592,WINNIE ONE STOP,WINNIE TRADING POST,"38499 STATE HWY. 46  DEER RIVER, MN 56636","38499 MN-46, Deer River, MN 56636, USA",0.9930916818754384,1.0,0.0,,1.0,0.011498090644931092
598,LUCKY 7 LIQUORS,LUCKY 7 LIQUOR STORE,"785 US HIGHWAY 59  MAHNOMEN, MN 56557","785 US-59, Mahnomen, MN 56557, USA",0.16229447935709398,1.0,0.0,,1.0,0.003385923318520625
599,CENEX,COMMUNITY CO-OP - CENEX,"1452 STATE HIGHWAY 200  MAHNOMEN, MN 56557","1452 MN-200, Mahnomen, MN 56557, USA",1.0,1.0,0.0,,1.0,0.021542309138304645
601,ROY LAKE STORE,ROY LAKE STORE,"3395 STATE HIGHWAY 200  MAHNOMEN, MN 56557","3395 MN-200, Mahnomen, MN 56557, USA",1.0,1.0,0.0,,1.0,0.05250065598660777
603,EAST LAKE CONVENIENCE STORE/MARATHON,EAST LAKE CONVENIENCE STORE,"36040 STATE HWY. 65  MCGREGOR, MN 55760","36040 MN-65, McGregor, MN 55760, USA",0.9140035730979276,1.0,0.0,,1.0,0.0385674852669584
607,PINEHURST RESORT AND CAMPGROUND,PINEHURST RESORT,"27245 COUNTY ROAD 4  NAYTAHWAUSH, MN 56566","27345 Co Rd 4, Naytahwaush, MN 56566, USA",1.0,0.0,0.0,,1.0,0.00585837835274401
619,LITTLE SIX CASINO,LITTLE SIX CASINO,"2354 SIOUX TR. N.W.  PRIOR LAKE, MN 55372","2450 Sioux Trail NW, Prior Lake, MN 55372, USA",1.0,0.0,1.0,1.0,1.0,0.13349953087682745
620,MGM WINE & SPIRITS,MGM WINE & SPIRITS,"14173 COMMERCE AVE. N.E.  PRIOR LAKE, MN 55372","1437, 14173 Commerce Ave NE, Prior Lake, MN 55372, USA",1.0,0.0,0.5,1.0,1.0,0.01775705852940182
624,THE WILDS GOLF CLUB,THE WILDS GOLF CLUB,"3151 WILDS RIDGE  PRIOR LAKE, MN 55372","3151 Wilds Ridge Ct, Prior Lake, MN 55372, USA",1.0,1.0,0.5,0.0,1.0,0.111661203288728
627,RICHWOOD OFF-SALE,RICHWOOD WINERY,"27343 COUNTY HWY. 34  CALLAWAY, MN 56521","27799 Co Hwy 34, Callaway, MN 56521, USA",0.9863945578231292,0.0,1.0,,1.0,0.07050360273279646
637,HOLIDAY PANTRY,HOLIDAY STATIONSTORES,"8002 OLD CARRIAGE COURT  SHAKOPEE, MN 55379","8002 Old Carriage Ct N, Shakopee, MN 55379, USA",0.03204850584668688,1.0,1.0,0.0,1.0,0.1428898267690499
638,HOLIDAY,HOLIDAY STATIONSTORES,"3901 EAGLE CREEK BLVD.  SHAKOPEE, MN 55379","3901 Eagle Creek Blvd, Shakopee, MN 55378, USA",1.0,1.0,1.0,1.0,0.0,0.1070881513773134
653,VALLEY LIQUOR,CROSSROADS LIQUOR,"1102 SHAKOPEE TOWN SQ.  SHAKOPEE, MN 55379","471 Marschall Rd, Shakopee, MN 55379, USA",0.8267326732673267,0.0,0.0,0.0,1.0,0.4420117877756053
655,WAL-MART,WALMART SUPERCENTER,"8101 OLD CARRIAGE COURT  SHAKOPEE, MN 55379","8101 Old Carriage Ct, Shakopee, MN 55379, USA",1.0,1.0,1.0,0.0,1.0,0.11425493296429876
656,MAX MINI STORE,MAX MINI STORE,"50758 STATE HWY. 46  SQUAW LAKE, MN 56681","50758 MN-46, Squaw Lake, MN 56681, USA",1.0,1.0,0.0,,1.0,0.01796140110959492
673,SAWYER STORE,SAWYER STORE,"3252 HWY 210  SAWYER, MN 55780","3252 MN-210, Cloquet, MN 55720, USA",1.0,1.0,0.0,,0.0,0.02685084890694933
676,RED LAKE NATION FOODS,RED LAKE SENIOR HIGH SCHOOL,"15761 HIGH SCHOOL DR.  RED LAKE, MN 56671","23990 MN-1, Red Lake, MN 56671, USA",0.5453259524820707,0.0,0.0,,1.0,0.9060227940895296
677,RED LAKE NATION FUELS,RED LAKE NATION FUELS,"MN HWY. 89  RED LAKE, MN 56671","10308 MN-89, Red Lake, MN 56671, USA",1.0,,0.0,,1.0,0.02083549275248502
678,SEVEN CLANS CASINO - RED LAKE,SEVEN CLANS CASINO,"10200 HWY. 89  RED LAKE, MN 56671","10200 MN-89, Red Lake, MN 56671, USA",1.0,1.0,0.0,,1.0,0.2532099831604901
689,NETT LAKE STORE,NETT LAKE STORE,"13072 NETT LAKE RD.  ORR, MN 55771","13098 Nett Lake Rd, Orr, MN 55771, USA",1.0,0.0,1.0,1.0,1.0,0.018230577399443074
690,THE Y STORE,THE Y STORE,"6368 HWY. 169  TOWER, MN 55790","6368 MN-169, Tower, MN 55790, USA",1.0,1.0,0.0,,1.0,0.08504637000991369
691,BLACK BEAR CASINO RESORT,BLACK BEAR CASINO RESORT,"1785 MN 210  CARLTON, MN 55720","1785 MN-210, Carlton, MN 55718, USA",1.0,1.0,0.0,,0.0,0.28353585130561804
695,GRAND PORTAGE LODGE & CASINO,GRAND PORTAGE CASINO,"70 CASINO DR.  GRAND PORTAGE, MN 55605","70 Casino Dr, Hovland, MN 55606, USA",1.0,1.0,1.0,1.0,0.0,0.0007205815064125317
697,BP,BP,"312 MN AVE.  WALKER, MN 56484","312 Minnesota Ave W, Walker, MN 56484, USA",1.0,1.0,0.0,1.0,1.0,0.0187458086518428
701,HOLIDAY STATIONSTORES,HOLIDAY STATIONSTORES,"HWY. 371 & HWY. 34  WALKER, MN 56484","MN-371 & MN-34, Walker, MN 56484, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.01784554419116193
702,HOSS ALL-AMERICAN LIQUOR,HOSS' ALL AMERICAN LIQUOR,"8533 MN 371  WALKER, MN 56484","8533 MN-371, Walker, MN 56484, USA",0.9985577330487352,1.0,0.0,,1.0,0.010353154533412954
703,J & L OIL-CASS LAKE  INC.,J & L OIL-CASS LAKE INC,"202 GRANT UTLEY AVE.  CASS LAKE, MN 56633","208 Grant Utley Ave NW, Cass Lake, MN 56633, USA",1.0,0.0,1.0,1.0,1.0,0.045118725923564265
708,WHITE OAK CASINO,WHITE OAK CASINO,"45830 US HWY. 2  DEER RIVER, MN 56636","45830 US-2, Deer River, MN 56636, USA",1.0,1.0,0.0,,1.0,0.02580448347733899
712,ISLE MUNICIPAL LIQUOR STORE,ISLE MUNICIPAL LIQUOR STORE,"105 MAIN ST.  ISLE, MN 56539","105 E Main, Isle, MN 56342, USA",1.0,1.0,1.0,,0.0,0.02216259480284313
713,MARATHON GAS-EAST LAKE,EAST LAKE CONVENIENCE STORE,"36040 STATE HWY. 65  MCGREGOR, MN 55760","36040 MN-65, McGregor, MN 55760, USA",0.11331753075900948,1.0,0.0,,1.0,0.2340766374464017
714,MARATHON GAS-MLB,MARATHON GAS,"40955 US HWY. 169  ONAMIA, MN 56359","40955 US-169, Onamia, MN 56359, USA",0.8654916512059369,1.0,0.0,,1.0,1.2906317786724473
716,ONAMIA DRUG,ONAMIA DRUG,"516 MAIN ST.  ONAMIA, MN 56539","516 Main St, Onamia, MN 56359, USA",1.0,1.0,1.0,1.0,0.0,0.03924229528015777
717,BENDICKSON GENERAL STORE,BENDICKSON GENERAL STORE,"218 HWY. 59  BEJOU, MN 56516","218 US-59, Bejou, MN 56516, USA",1.0000000000000002,1.0,0.0,,1.0,0.015471985137808312
