address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"111 E 2nd St, Valentine, NE, 69201",,,1894798,42.872768,-100.5502021,Google,ROOFTOP,,,,,
"27400 Pacific Hwy S, Federal Way, WA, 98003",,,7118122,47.3563926,-122.3093533,Google,ROOFTOP,,,,,
"1497 Main Rd, Brownville, ME, 44143",,,7587106,45.3456746,-69.0516666,Google,ROOFTOP,,,,,
"30015 Date Palm Dr, Cathedral City, CA, 92234",,,1913927,33.8299908,-116.4589452,Google,ROOFTOP,,,,,
"100 S Beeline Hwy, Payson, AZ, 85541",,,1753627,34.2400664,-111.3239066,Google,ROOFTOP,,,,,
"890 Us Highway 101 N, Crescent City, CA, 95531",,,1400124,41.764495,-124.1969526,Google,ROOFTOP,,,,,
"215 E Main St, Harbor Springs, MI, 49740",,,1406277,45.4302019,-84.9874937,Google,ROOFTOP,,,,,
"117 N Mckenzie St, Gillett, WI, 54124",,,7327793,44.8911714,-88.3085162,Google,ROOFTOP,,,,,
"1200 W Main St, Riverton, WY, 82501",,,1482974,43.0254738,-108.4089669,Google,ROOFTOP,,,,,
"301 NW 57th Dr, Pendleton, OR, 97801",,,1731019,45.6725625,-118.8530619,Google,ROOFTOP,,,,,
"15503 Hwy 2, Williston, ND, 58801",,,7174884,48.135749,-104.0398361,Google,ROOFTOP,,,,,
"26050 Road L, Cortez, CO, 81321",,,7609755,37.3705402,-108.5714087,Google,ROOFTOP,,,,,
"5114 E Pickard St, Mount Pleasant, MI, 48858",,,681075,43.6113609,-84.7460875,Google,ROOFTOP,,,,,
"8071 Old Carriage Ct, Shakopee, MN, 55379",,,3975724,44.7774256,-93.4179739,Google,ROOFTOP,,,,,
"680 W Main St, Norwich, CT, 63606",,,591468,41.5147489,-72.1036482,Google,ROOFTOP,,,,,
"209 S Broadway St, Lake City, SD, 57247",,,7540537,45.7252321,-97.4145399,Google,APPROXIMATE,,,,,
"1504 S Main St, Atmore, AL, 36502",,,2207154,31.0046746,-87.4942067,Google,ROOFTOP,,,,,
"201 W Veterans St, Tomah, WI, 54660",,,1903279,44.0005666,-90.506661,Google,ROOFTOP,,,,,
