IMPAQ_ID,Longitude_update,Latitude_update,County_update
692,-92.48178,46.714285,Carlton
693,-92.09607199999999,46.788639,St. Louis
694,-89.602453,47.99994,Cook
695,-89.69217069999998,47.9539859,Cook
696,-89.689617,47.958201,Cook
697,-94.5800383,47.1020299,Cass
698,-94.599682,47.389922,Cass
699,-94.611979,47.379545,Cass
700,-94.601607,47.382785999999996,Cass
701,-94.5865728,47.1017468,Cass
702,-94.613154,47.118726,Cass
703,-94.60784509999999,47.3794322,Cass
704,-94.53974699999999,47.054303000000004,Cass
705,-94.53974699999999,47.054303000000004,Cass
706,-94.649457,47.401556,Cass
707,-94.61150699999999,47.38201,Cass
708,-93.8119461,47.3402472,Itasca
709,-92.901616,46.009695,Pine
710,-93.758398,46.179891,Mille Lacs
711,-93.756776,46.181792,Mille Lacs
712,-93.4684856,46.13784570000001,Mille Lacs
713,-93.2826305,46.534533,Aitkin
714,-93.7054782,46.1401902,Mille Lacs
715,-92.930088,46.011114,Pine
716,-93.66723,46.07075,Mille Lacs
717,-95.975452,47.44469779999999,Mahnomen
718,-95.96889200000001,47.315284999999996,Mahnomen
719,-95.96549,47.321870000000004,Mahnomen
720,-95.968618,47.314116999999996,Mahnomen
721,-92.64719699999999,44.629498,Goodhue
722,-92.64719699999999,44.629498,Goodhue
723,-95.528501,44.766362,Yellow Medicine
724,-95.52837099999999,44.766242999999996,Yellow Medicine
725,-92.443053,46.721374,Carlton
726,-92.0751994,46.8015975,St. Louis
727,-94.61676999999999,37.00164,Newton
728,-89.25662700000002,32.463874,Newton
729,-89.14056550000002,32.762440100000006,Neshoba
730,-108.7890764,48.527739000000004,Blaine
731,-105.886382,48.06214259999999,Valley
732,-107.4506248,45.58006339999999,Big Horn
733,-107.3634,45.31269,Big Horn
734,-107.9164,45.307559999999995,Big Horn
735,-107.60596899999999,45.738267,Big Horn
736,-107.461041,45.60661500000001,Big Horn
737,-107.44294,45.5793708,Big Horn
738,-106.665948,45.622571,Rosebud
739,-107.363323,45.31245300000001,Big Horn
740,-107.9163898,45.3075558,Big Horn
741,-108.7557,48.4822,Blaine
742,-108.6986715,47.9891318,Blaine
743,-105.643506,48.092644,Roosevelt
744,-105.63964299999999,48.090463,Roosevelt
745,-104.9145,48.14914,Roosevelt
746,-105.197836,48.1087219,Roosevelt
747,-105.19695,48.109151000000004,Roosevelt
748,-105.198399,48.112967,Roosevelt
749,-105.64006100000002,48.090076,Roosevelt
750,-105.6352424,48.0921825,Roosevelt
751,-85.66663129999998,42.9201393,Kent
752,-105.635783,48.091412,Roosevelt
753,-105.639618,48.090522,Roosevelt
754,-105.195558,48.110115,Roosevelt
755,-105.1997661,48.1125958,Roosevelt
756,-105.643227,48.09347800000001,Roosevelt
757,-105.642556,48.092620000000004,Roosevelt
758,-105.6399464,48.0901532,Roosevelt
759,-113.21808,48.441831,Glacier
760,-113.025445,48.5573999,Glacier
761,-113.0147792,48.5750986,Glacier
762,-113.016314,48.555956,Glacier
763,-113.4370975,48.8596663,Glacier
764,-113.009836,48.553601,Glacier
765,-113.2184787,48.4410973,Glacier
766,-110.017173,48.31376299999999,Hill
767,-109.8418,48.35583,Hill
768,-109.8209999,48.283072600000004,Hill
769,-109.8427,48.35702,Hill
770,-114.0982553,47.5294368,Lake
771,-114.157959,47.69505900000001,Lake
772,-114.2928415,47.7990884,Lake
773,-114.67105500000001,47.608468,Sanders
774,-114.1728554,47.4384065,Lake
775,-114.17232,47.438865,Lake
776,-114.09950800000001,47.32073,Lake
777,-114.0561814,48.0058818,Lake
778,-114.103,47.314659999999996,Lake
779,-114.09700000000001,47.5296,Lake
780,-114.097365,47.532485,Lake
781,-114.1378881,47.69243389999999,Lake
782,-114.09747,47.36929,Lake
783,-114.0623251,47.07224910000001,Missoula
784,-114.2301348,47.74619129999999,Lake
785,-114.1122759,47.5948305,Lake
786,-114.16341000000001,47.693967,Lake
787,-114.0960285,47.3193491,Lake
788,-114.07553700000001,47.321498999999996,Lake
789,-114.2640097,47.37183049999999,Lake
790,-114.141168,47.692732,Lake
791,-114.0960379,47.5179036,Lake
792,-114.114701,47.602188,Lake
793,-114.1638143,47.694138,Lake
794,-114.1425435,47.69230560000001,Lake
795,-114.1605801,47.6947739,Lake
796,-114.0962309,47.319271,Lake
797,-114.095653,47.5202213,Lake
798,-114.099625,47.528693,Lake
799,-114.1449495,47.6918891,Lake
800,-114.0975494,47.52463909999999,Lake
801,-114.1377998,47.6921891,Lake
802,-114.0868241,47.163491,Lake
803,-114.712216,47.541697,Sanders
804,-106.66519199999999,45.621119,Rosebud
805,-106.665948,45.622571,Rosebud
806,-114.090849,46.927875,Missoula
807,-114.015354,46.850704,Missoula
808,-114.064663,46.869278,Missoula
809,-114.028706,46.895408,Missoula
810,-83.29822,35.468384,Jackson
811,-83.32495,35.476967,Swain
812,-83.31542009999998,35.4882505,Swain
813,-83.321923,35.466746,Jackson
814,-83.42309509999998,35.4306693,Swain
815,-83.3124205,35.45726719999999,Jackson
816,-83.31379100000002,35.493582,Swain
817,-83.30036899999998,35.469228,Jackson
818,-83.31542009999998,35.4882505,Swain
819,-83.315207,35.487709,Swain
820,-100.6288625,46.0885178,Sioux
821,-96.8389541,45.93596885,Richland
822,-102.5738236,47.97969970000001,McKenzie
823,-100.6310213,46.08823,Sioux
824,-102.577715,47.98081819999999,McKenzie
825,-100.9219,46.04123,Sioux
826,-102.4781198,47.98064314,Mountrail
827,-100.7828566,46.0305287,Sioux
828,-100.6791523,46.11178899999999,Sioux
829,-99.74488740000001,48.8392059,Rolette
830,-98.8162925,47.925247,Benson
831,-99.74486999999999,48.83917,Rolette
832,-96.835379,45.935888,Richland
833,-98.9073949,48.0159855,Benson
834,-98.902073,48.017409,Benson
835,-98.81629000000001,47.92525,Benson
836,-100.629774,46.386071,Sioux
837,-100.62822299999999,46.088494,Sioux
838,-100.6385222,46.2735751,Sioux
839,-100.630931,46.088485999999996,Sioux
840,-100.628874,46.088501,Sioux
841,-102.48654300000001,47.979731,Mountrail
842,-102.48581300000001,47.97985300000001,Mountrail
843,-102.486845,47.979735,Mountrail
844,-101.8402489,47.6471433,McLean
845,-102.4877676,47.9799441,Mountrail
846,-102.474021,47.980583,Mountrail
847,-100.062218,48.8063292,Rolette
848,-99.920048,48.805693,Rolette
849,-99.84533,48.811009999999996,Rolette
850,-99.845838,48.810522,Rolette
851,-99.74489,48.839209999999994,Rolette
852,-99.61970600000001,48.857014,Rolette
853,-96.4731536,42.2295899,Thurston
854,-97.84609,42.841609999999996,Knox
855,-96.3661,42.11149,Thurston
856,-96.70568708,42.563295399999994,Dixon
857,-96.48594497,42.14827627,Thurston
858,-96.4630887,42.0670777,Thurston
859,-97.64412129,42.59879104,Knox
860,-97.84387,42.841590000000004,Knox
861,-96.4781915,42.25719589999999,Thurston
862,-100.5758321,42.9992273,Todd
863,-97.8869548,42.7325615,Knox
864,-97.8882123,42.7324597,Knox
865,-96.485967,42.14839600000001,Thurston
866,-96.35627,42.11267,Thurston
867,-96.487138,42.148381,Thurston
868,-96.512684,42.061122,Thurston
869,-96.3567432,42.1117834,Thurston
870,-97.496684,42.728703,Knox
871,-96.700873,42.175943,Thurston
872,-96.485967,42.14839600000001,Thurston
873,-96.726646,42.277301,Thurston
874,-96.4730502,42.22962340000001,Thurston
875,-96.4781915,42.25719589999999,Thurston
876,-96.726576,42.277668,Thurston
877,-96.4781915,42.25719589999999,Thurston
878,-96.433555,42.439246999999995,Dakota
879,-96.47538,42.24100000000001,Thurston
880,-106.06403,36.02656599999999,Rio Arriba
881,-106.3310651,35.6476811,Sandoval
882,-107.6140935,36.8190683,San Juan
883,-105.59681540000001,36.36955976,Taos
884,-105.9471501,35.7694595,Santa Fe
885,-107.695698,36.805223,San Juan
886,-107.6928365,36.80495062,San Juan
887,-105.5996732,36.3662759,Taos
888,-106.4017313,35.4162076,Sandoval
889,-106.06402209999999,36.0259109,Rio Arriba
890,-108.4674,36.76007,San Juan
891,-108.5283963,36.7507598,San Juan
892,-108.60108999999999,35.53705765,McKinley
893,-106.6813619,34.904710200000004,Valencia
894,-108.6065,35.53439,McKinley
895,-105.57112040000001,36.39466185,Taos
896,-106.70068810000001,34.86270102,Valencia
897,-108.39580169999999,36.74010753,San Juan
899,-109.0448423,36.87129166,San Juan
900,-109.0448423,36.87129166,San Juan
902,-108.769937,35.658905,McKinley
903,-106.3124,35.47832000000001,Sandoval
904,-108.70202079999999,36.75201457,San Juan
905,-108.6996273,36.77607310000001,San Juan
906,-108.6966,36.77718,San Juan
907,-109.0448423,36.87129166,San Juan
908,-106.0085263,35.8785949,Santa Fe
909,-108.6757,36.784113,San Juan
910,-108.6962896,36.7775547,San Juan
911,-108.70202079999999,36.75201457,San Juan
912,-108.1512,35.67808,McKinley
913,-106.2059,35.82765999999999,Los Alamos
914,-109.036839,35.9042249,McKinley
915,-108.04350020000001,34.81297960000001,Cibola
916,-106.1073321,36.07763292,Rio Arriba
917,-108.667,36.78435,San Juan
918,-108.6962896,36.7775547,San Juan
919,-108.6971256,36.77746109999999,San Juan
920,-108.1414,35.69762,McKinley
921,-105.66044,33.29809349999999,Otero
922,-108.84588829999998,35.0699848,McKinley
923,-106.5668,35.3279,Sandoval
924,-106.0136,35.883,Santa Fe
925,-106.7286469,34.842438400000006,Valencia
926,-107.4201,32.241240000000005,Luna
927,-106.647136,35.020062,Bernalillo
928,-106.664272,34.9465854,Bernalillo
929,-106.6809,34.907090000000004,Bernalillo
930,-106.6470448,35.01974910000001,Bernalillo
931,-106.6956195,34.815295500000005,Valencia
932,-106.725156,35.6437532,Sandoval
933,-106.808477,35.059794000000004,Bernalillo
934,-107.4736636,35.0310558,Cibola
935,-107.469903,35.042058000000004,Cibola
936,-107.4737,35.03106,Cibola
937,-107.47336899999999,35.031279,Cibola
938,-107.3749382,35.145507499999994,Cibola
939,-106.81299999999999,35.059059999999995,Bernalillo
940,-106.7809,35.063,Bernalillo
941,-105.9963491,35.85440139999999,Santa Fe
942,-105.98828200000001,35.894727,Santa Fe
943,-105.6967725,36.1776718,Taos
944,-105.7053382,36.18343370000001,Taos
945,-105.994082,35.859666,Santa Fe
946,-106.0205783,35.89116110000001,Santa Fe
947,-106.0141,35.88262,Santa Fe
948,-106.0085263,35.8785949,Santa Fe
949,-106.4017313,35.4162076,Sandoval
950,-106.208289,35.828281,Los Alamos
951,-106.20650800000001,35.82863,Los Alamos
952,-106.1781062,35.8747589,Santa Fe
953,-106.21835,35.824381,Los Alamos
954,-106.56904499999999,35.20150800000001,Bernalillo
955,-106.56904499999999,35.20150800000001,Bernalillo
956,-106.567853,35.203387,Bernalillo
957,-106.5871,35.20662,Bernalillo
958,-106.564826,35.3283304,Sandoval
959,-106.066424,35.995616,Rio Arriba
960,-105.5618606,36.4279719,Taos
961,-105.9221488,35.7999805,Santa Fe
962,-107.2642,36.14632,Sandoval
964,-106.9868687,36.935363,Rio Arriba
965,-106.3124,35.47832000000001,Sandoval
966,-106.3597829,35.5148977,Sandoval
968,-108.6861,36.78445,San Juan
969,-108.8393,36.79419,San Juan
970,-108.435094,36.754365,San Juan
971,-108.1460169,35.6844718,McKinley
972,-108.6078249,36.7751345,San Juan
973,-108.6966,36.77718,San Juan
974,-108.1535,35.68705999999999,McKinley
975,-108.7798548,35.6212187,McKinley
976,-108.7053,36.28474,San Juan
977,-108.529903,36.750424,San Juan
978,-108.529449,36.750464,San Juan
979,-108.4912857,36.75985410000001,San Juan
980,-109.04,35.657109999999996,McKinley
981,-108.7541,35.85528,McKinley
982,-108.7215,36.44354000000001,San Juan
983,-108.7541,35.85528,McKinley
984,-109.04,35.657109999999996,McKinley
985,-108.255667,36.7162915,San Juan
986,-108.6966,36.77718,San Juan
987,-108.682,36.065020000000004,San Juan
988,-108.7074,36.1455,San Juan
989,-108.7812186,35.626616,McKinley
990,-107.1569618,35.8923941,Sandoval
991,-108.8551,35.63595,McKinley
992,-109.0345,35.908229999999996,McKinley
993,-108.4912857,36.75985410000001,San Juan
994,-106.0785,36.084540000000004,Rio Arriba
995,-107.5554442,35.07616779999999,Cibola
996,-107.5742,34.71002,Cibola
997,-107.769508,35.085479,Cibola
998,-106.331848,35.647701,Sandoval
999,-106.340877,35.5608705,Sandoval
1000,-106.6906867,34.875682,Valencia
1001,-108.6996273,36.77607310000001,San Juan
1002,-108.667,36.78435,San Juan
1003,-108.68703219999999,36.785554299999994,San Juan
1004,-106.6591123,35.1092933,Bernalillo
1005,-119.3028,39.61762,Washoe
1006,-119.76067959999999,39.42767424,Washoe
1007,-119.1962511,39.59767739999999,Lyon
1008,-114.9826636,41.11666176,Elko
1009,-115.7648878,40.84722342,Elko
1010,-119.75255279999999,39.54960462,Washoe
1011,-119.7859953,39.52754421,Washoe
1012,-119.78210940000001,39.52759001,Washoe
1013,-119.77054809999998,39.13977859,Carson City
1015,-119.1702298,38.98107992,Lyon
1016,-118.7684936,39.47552717,Churchill
1017,-116.9504,40.65341,Lander
1018,-119.78682260000001,39.52136414,Washoe
1019,-119.7773432,39.09133706,Douglas
1020,-119.7060644,38.90502002,Douglas
1021,-114.8623395,39.23050616,White Pine
1022,-118.81025079999999,38.9500206,Mineral
1023,-117.7022,41.94447,Humboldt
1024,-114.64445800000001,35.016075,Clark
1025,-114.6405985,35.01580120000001,Clark
1026,-114.640896,35.045277,Clark
1027,-119.5993,39.94938,Washoe
1028,-119.363505,39.820021,Washoe
1029,-119.785653,39.52773079999999,Washoe
1030,-119.78676000000002,39.521853,Washoe
1031,-119.7577,39.427170000000004,Washoe
1032,-119.99996399999999,39.503956,Washoe
1033,-119.752624,39.54872,Washoe
1034,-116.1003,41.95176,Elko
1035,-116.944686,40.65005900000001,Lander
1036,-115.138402,36.183943,Clark
1037,-115.3459249,36.36395570000001,Clark
1038,-114.759547,36.499795,Clark
1039,-119.7054007,38.904488,Douglas
1040,-119.186181,39.070049,Lyon
1041,-119.170148,38.982987,Lyon
1042,-119.170148,38.982987,Lyon
1043,-119.79910320000002,39.52405220000001,Washoe
1044,-119.7345234,39.5427528,Washoe
1045,-115.7663866,40.8476591,Elko
1046,-114.862004,39.231432,White Pine
1047,-119.7914197,39.4792751,Washoe
1048,-119.77208600000002,39.469618,Washoe
1049,-115.139693,36.185259,Clark
1050,-115.138471,36.183839,Clark
1051,-120.0004499,39.504889500000004,Washoe
1052,-119.85575800000001,39.524114000000004,Washoe
1053,-119.771774,39.425245000000004,Washoe
1054,-119.28469,39.632523,Washoe
1055,-114.65515,36.67084000000001,Clark
1056,-119.60431000000001,39.954018,Washoe
1057,-119.710146,38.9103028,Douglas
1058,-76.84720290000001,42.96811295,Seneca
1059,-78.4500742,43.0520029,Genesee
1060,-78.9749942,42.5261319,Erie
1061,-74.57701920000002,44.9676369,Franklin
1062,-74.7095985,44.9782629,Franklin
1063,-74.57500519999998,44.95268100000001,Franklin
1064,-78.69628,42.161496299999996,Cattaraugus
1065,-72.83246,40.789246,Suffolk
1066,-74.71945,44.980234,Franklin
1067,-72.82999000000002,40.791032,Suffolk
1068,-78.7445304,42.16468630000001,Cattaraugus
1069,-72.83068,40.790303200000004,Suffolk
1070,-78.94000989999998,42.4798135,Erie
1071,-78.94759,42.483336,Erie
1072,-72.83466999999997,40.788937,Suffolk
1073,-72.42873,40.884887,Suffolk
1074,-78.94304,42.520115999999994,Erie
1075,-72.83091999999998,40.790279999999996,Suffolk
1076,-78.96785,43.139634,Niagara
1077,-79.07814669999998,42.57913549999999,Erie
1078,-78.45609,43.045889,Genesee
1079,-78.93438,43.152347999999996,Niagara
1080,-78.62985,42.089942,Cattaraugus
1081,-79.08896999999997,42.5732742,Erie
1082,-79.10249,42.60588900000001,Erie
1083,-78.62791999999997,42.094619,Cattaraugus
1084,-78.5801115,42.0962415,Cattaraugus
1085,-72.83138060000002,40.789289200000006,Suffolk
1086,-78.7481,42.157107,Cattaraugus
1087,-72.83545,40.788737,Suffolk
1088,-72.8313,40.789551,Suffolk
1089,-72.43029820000002,40.8849528,Suffolk
1090,-78.63627,42.076627,Cattaraugus
1091,-78.7359,42.156918,Cattaraugus
1092,-72.42733,40.8847354,Suffolk
1093,-78.98971,43.172740999999995,Niagara
1094,-78.41891,43.060547,Genesee
1095,-78.87149000000002,42.873902,Erie
1096,-79.01785,43.192871000000004,Niagara
1097,-79.0967,42.571760999999995,Erie
1098,-78.99722870000002,42.5387008,Erie
1099,-79.05788000000003,43.085747,Niagara
1100,-79.06935229999998,42.5827805,Erie
1101,-78.31003439999998,42.2359828,Cattaraugus
1102,-78.7442,42.15851,Cattaraugus
1103,-78.760813,42.49789699999999,Erie
1104,-78.74080450000002,42.1593545,Cattaraugus
1105,-79.06903390000002,42.5825268,Erie
1106,-78.98343,43.177324,Niagara
1107,-79.00361,42.562302,Erie
1108,-78.92258000000002,43.143328000000004,Niagara
1109,-78.43045,43.072004,Genesee
1110,-78.58155740000002,42.09560670000001,Cattaraugus
1111,-78.92399,43.143298,Niagara
1112,-78.89369,42.086376,Cattaraugus
1113,-76.691439,42.85368199999999,Cayuga
1114,-76.691726,42.85694,Cayuga
1115,-74.57701920000002,44.9676369,Franklin
1116,-74.66485340000001,44.97272419999999,Franklin
1117,-74.72204599999998,44.978342,Franklin
1118,-74.6417511,44.9707983,Franklin
1119,-74.68316,44.9788669,Franklin
1120,-74.68316,44.9788669,Franklin
1121,-74.6169934,44.9677874,Franklin
1122,-74.6862075,44.9790235,Franklin
1123,-74.655603,44.993458000000004,Franklin
1124,-74.7181536,44.9765656,Franklin
1125,-74.71484090000001,44.977521100000004,Franklin
1126,-74.65402980000002,44.97012700000001,Franklin
1127,-74.6644285,44.9731519,Franklin
1128,-74.6409333,44.9659998,Franklin
1129,-74.7227028,44.9791394,Franklin
1130,-74.6715068,44.97486519999999,Franklin
1131,-78.696058,42.161328999999995,Cattaraugus
1132,-79.082893,42.573873999999996,Erie
1133,-78.744557,42.164521,Cattaraugus
1134,-78.9903285,42.519871,Cattaraugus
1135,-79.10322,42.585526,Erie
1136,-78.743153,42.161158,Cattaraugus
1137,-78.9449053,42.4823384,Erie
1138,-78.68111,42.15833,Cattaraugus
1139,-78.6713205,42.1555744,Cattaraugus
1140,-78.74861800000002,42.157655,Cattaraugus
1141,-78.973697,42.478176500000004,Cattaraugus
1142,-78.735708,42.158202,Cattaraugus
1143,-78.71497990000002,42.157464,Cattaraugus
1144,-78.9516843,42.48778739999999,Erie
1145,-79.105724,42.581364,Erie
1146,-78.744982,42.159265999999995,Cattaraugus
1147,-78.7450082,42.158839,Cattaraugus
1148,-78.74080450000002,42.1593545,Cattaraugus
1149,-78.93413699999998,42.464602,Erie
1150,-72.4325176,40.88522150000001,Suffolk
1151,-72.392953,40.884679,Suffolk
1152,-72.43284129999998,40.885220200000006,Suffolk
1153,-75.7271774,43.1891553,Oneida
1154,-75.670746,43.085677000000004,Madison
1155,-75.64221490000001,43.080936,Madison
1156,-75.744929,43.1551212,Madison
1157,-75.6432888,43.092654,Madison
1158,-75.595162,43.113521999999996,Oneida
1159,-75.752187,43.073761,Madison
1160,-75.646201,43.078768,Madison
1161,-75.64634179999999,43.078554200000006,Madison
1162,-75.63803,42.987843,Madison
1163,-75.59709609999999,43.11427479999999,Oneida
1164,-75.6432888,43.092654,Madison
1165,-75.622523,43.040772,Madison
1166,-75.58667,43.116710999999995,Oneida
1167,-75.59709609999999,43.11427479999999,Oneida
1168,-76.1404433,42.9648927,Onondaga
1169,-78.419009,43.060516,Genesee
1170,-78.450974,43.050635,Genesee
1171,-78.41651800000002,43.067448,Genesee
1172,-78.418995,43.060685,Genesee
1173,-78.44539,43.050657,Genesee
1174,-78.414726,43.045259,Genesee
1175,-78.920635,43.170644,Niagara
1176,-78.934871,43.153883,Niagara
1177,-78.995805,43.168759,Niagara
1178,-78.915444,43.169894,Niagara
1179,-75.90029,43.048343,Madison
1180,-78.981903,42.541319,Erie
1181,-78.311275,42.223956,Cattaraugus
1182,-79.09349499999998,42.571897,Erie
1183,-79.105994,42.581045,Erie
1184,-79.088963,42.5740192,Erie
1185,-79.1017984,42.5693495,Erie
1186,-79.10629,42.580399,Erie
1187,-78.74261700000002,42.159366,Cattaraugus
1188,-78.6955783,42.1587363,Cattaraugus
1189,-78.672366,42.155819,Cattaraugus
1190,-79.06903390000002,42.5825268,Erie
1191,-78.71374,42.1593,Cattaraugus
1192,-78.700766,42.159356,Cattaraugus
1193,-79.05767949999998,43.0862416,Niagara
1194,-78.868783,42.8735,Erie
1195,-78.746966,42.153109,Cattaraugus
1196,-79.01775699999997,43.192671999999995,FCC API Error
1197,-78.311272,42.223924,Cattaraugus
1198,-78.918205,43.170055,Niagara
1199,-74.71956899999998,44.978829,Franklin
1200,-74.7228095,44.979097,Franklin
1201,-74.68500290000001,44.978324,Franklin
1202,-74.720185,44.988794,Franklin
1203,-74.57216149999998,44.9669938,Franklin
1204,-74.575076,44.96728699999999,Franklin
1205,-74.708691,44.97788,Franklin
1206,-74.638903,44.966665000000006,Franklin
1207,-76.7553699,42.9011088,Seneca
1208,-79.10092879999998,42.57194310000001,Erie
1209,-72.393059,40.883879,Suffolk
1210,-78.72010999999998,42.155727,Cattaraugus
1211,-78.3118436,42.224718,Cattaraugus
1212,-78.92238,43.159273,Niagara
1213,-74.7082981,44.97313870000001,Franklin
1214,-78.99032,42.554389,Erie
1215,-78.9476215,42.4998158,Erie
1216,-78.70437199999998,42.158567,Cattaraugus
1217,-72.42692159999999,40.88467199999999,Suffolk
1218,-79.0620813,42.58670619999999,Erie
1219,-78.984949,42.551827,Erie
1220,-78.9516843,42.48778739999999,Erie
1221,-78.98606400000001,42.53208460000001,Erie
1222,-96.6610089,36.7818191,Osage
1223,-97.08297937,36.60630778,Kay
1224,-96.6610089,36.7818191,Osage
1225,-97.26484022,36.66768651,Kay
1226,-96.1616858,36.5614606,Osage
1227,-96.32700188,36.54624002,Osage
1228,-96.26045529999999,36.2679729,Osage
1229,-97.04518709999999,36.973998400000006,Kay
1230,-97.0176291,35.724548,Lincoln
1231,-97.06407562,36.75347281,Kay
1232,-97.20750857,35.23128061,Cleveland
1233,-96.70439328,36.56996415,Osage
1234,-97.17967594,35.49352086,Oklahoma
1235,-96.3143599,36.6735692,Osage
1236,-96.20121371,36.91291152,Osage
1237,-97.0845857,35.49313239999999,Lincoln
1238,-97.0833791,35.4929867,Lincoln
1239,-94.7257353,36.804916,Ottawa
1240,-94.87706888,36.87047447,Ottawa
1241,-96.38948677,36.41799672,Osage
1242,-96.20995080000002,36.2075605,Osage
1243,-96.0302,36.368559999999995,Osage
1244,-96.67504,35.2318149,Seminole
1245,-96.15978058,36.55713281,Osage
1246,-97.0261782,36.70910027,Kay
1247,-95.38225539,35.94417995,Wagoner
1248,-96.38921698,36.41466923,Osage
1249,-96.38850651,36.41535271,Osage
1250,-94.60478959999999,34.91061130000001,Le Flore
1251,-96.33309028,36.66277414,Osage
1252,-96.0534843,36.369673,Osage
1253,-97.03095359,36.87724648,Kay
1254,-94.8710898,36.87127285,Ottawa
1255,-94.77848523,36.87112198,Ottawa
1256,-94.84198634,36.91987422,Ottawa
1257,-94.62477314,36.99814219,Ottawa
1258,-94.62727326,36.86897259,Ottawa
1259,-97.07033632,36.48476241,Noble
1260,-96.35239872,36.66572392,Osage
1261,-96.0995431,36.376951700000006,Osage
1262,-97.3438202,36.93994050000001,Kay
1263,-96.33774877,36.6630979,Osage
1264,-96.6748945,35.231746,Seminole
1265,-96.67013,35.19511,Seminole
1266,-96.88968054,36.72171573,Osage
1267,-96.3165,36.66739000000001,Osage
1268,-96.16585,36.55772,Osage
1269,-96.29304,36.13019,Tulsa
1270,-96.22604,36.154759999999996,Tulsa
1271,-96.12062790000002,36.0845845,Tulsa
1272,-96.10280999999999,36.13963,Tulsa
1273,-96.11735999999999,36.10918,Tulsa
1274,-96.39372,36.41583,Osage
1275,-97.05145,36.12309000000001,Payne
1276,-95.9955693,36.36881639999999,Tulsa
1277,-94.6260119,36.8249513,Ottawa
1278,-94.629384,36.869046999999995,Ottawa
1279,-98.364101,34.608638,Comanche
1280,-97.207589,35.231324,Cleveland
1281,-96.930939,35.26067800000001,Pottawatomie
1282,-97.2067307,35.2291282,Cleveland
1283,-96.925947,35.296318,Pottawatomie
1284,-98.234344,35.07264,Caddo
1285,-98.257416,35.057824,Caddo
1286,-98.243426,35.0956946,Caddo
1287,-94.8727858,35.9278763,Cherokee
1288,-95.7629725,36.16491309999999,Rogers
1289,-95.930707,36.564391,Washington
1290,-94.5285343,35.40775799999999,Sequoyah
1291,-94.8074488,35.44952720000001,Sequoyah
1292,-95.62580729999999,36.98257770000001,Nowata
1293,-95.0112277,35.84819210000001,Cherokee
1294,-94.5678181,36.1777366,Delaware
1295,-95.532636,36.312283,Rogers
1296,-95.26942199999999,35.770773,Muskogee
1297,-95.761669,36.162754,Rogers
1298,-94.805607,35.458411,Sequoyah
1299,-95.1678137,36.1998307,Mayes
1300,-95.599216,36.315125,Rogers
1301,-95.149501,36.648007,Craig
1302,-95.318448,36.308214,Mayes
1303,-95.1174295,35.5294286,Sequoyah
1304,-94.7998084,36.60864960000001,Delaware
1305,-95.5756792,36.699249,Nowata
1306,-95.766437,36.165243,Rogers
1307,-95.956917,36.165925,Tulsa
1308,-95.904598,36.175335,Tulsa
1309,-95.2762877,36.6151894,Craig
1310,-94.820673,36.204975,Delaware
1311,-95.9344853,36.8428651,Washington
1312,-95.6786465,36.57230429999999,Rogers
1313,-94.9892479,35.85324310000001,Cherokee
1314,-95.848108,36.317921999999996,Tulsa
1315,-94.810565,36.618239,Delaware
1316,-95.14852900000001,36.288932,Mayes
1317,-94.62766500000001,35.80934600000001,Adair
1318,-94.9834946,35.91456090000001,Cherokee
1319,-95.2202581,36.56686070000001,Craig
1320,-95.978825,36.245884999999994,Tulsa
1321,-95.983525,36.29673,Tulsa
1322,-95.270325,36.440504,Mayes
1323,-94.973364,35.929879,Cherokee
1324,-98.118516,35.601039,Canadian
1325,-98.9345196,35.5163656,Custer
1326,-98.93351899999999,35.516492,Custer
1327,-98.419219,35.828575,Blaine
1328,-99.357604,35.63958710000001,Custer
1329,-97.1287827,44.36895689999999,Kingsbury
1330,-96.920252,35.304142,Pottawatomie
1331,-96.934435,35.260686,Pottawatomie
1332,-97.058863,35.38073400000001,Pottawatomie
1333,-98.375315,34.6037021,Comanche
1334,-98.30784,34.362120000000004,Cotton
1335,-98.49744,34.11557,Cotton
1336,-98.39271,34.74173,Comanche
1337,-96.68320899999999,35.985675,Payne
1338,-96.685955,35.482332,Lincoln
1339,-96.9375697,35.7102313,Lincoln
1340,-94.8502215,36.8729508,Ottawa
1341,-94.705822,36.667747,Delaware
1342,-97.96701999999999,34.584559999999996,Stephens
1343,-96.652361,34.79006500000001,Pontotoc
1344,-97.14001390000001,34.1791746,Carter
1345,-97.10929200000001,34.18486,Carter
1346,-96.96753299999999,34.507837,Murray
1347,-97.14354300000001,33.735059,Love
1348,-96.679399,34.774555,Pontotoc
1349,-96.67503549999999,33.999036800000006,Marshall
1350,-97.25919,34.82674,Garvin
1351,-97.1440953,33.7361227,Love
1352,-97.413768,34.172548,Carter
1353,-96.652361,34.79006500000001,Pontotoc
1354,-96.697575,34.773108,Pontotoc
1355,-97.0874,34.50642,Murray
1356,-97.96701999999999,34.584559999999996,Stephens
1357,-97.08743880000002,34.5064334,Murray
1358,-97.108742,34.185097,Carter
1359,-97.490408,35.175019,McClain
1360,-96.775858,34.100212,Marshall
1361,-97.599793,35.278225,McClain
1362,-97.95265,35.1735,Grady
1363,-97.47235699999999,35.52777000000001,Oklahoma
1364,-97.599793,35.278225,McClain
1365,-97.5005294,35.181102100000004,McClain
1366,-97.96521059999999,35.1754907,Grady
1367,-96.67526099999999,33.999137,Marshall
