IMPAQ_ID,Longitude_update,Latitude_update
954,-106.569045,35.20150800000001
955,-106.569045,35.20150800000001
956,-106.567853,35.203387
957,-106.5871,35.20662
958,-106.564826,35.3283304
959,-106.066424,35.995616
960,-105.56186059999999,36.427971899999996
961,-105.92214879999999,35.7999805
962,-107.2642,36.14632
964,-106.98686869999999,36.935363
965,-106.3124,35.47832000000001
966,-106.35978290000001,35.5148977
968,-108.6861,36.78445
969,-108.8393,36.79419
970,-108.43509399999999,36.754365
971,-108.1460169,35.6844718
972,-108.60782490000001,36.7751345
973,-108.6966,36.77718
974,-108.1535,35.68705999999999
975,-108.7798548,35.6212187
976,-108.7053,36.28474
977,-108.529903,36.750424
978,-108.529449,36.750464
979,-108.4912857,36.75985410000001
980,-109.04,35.65711
981,-108.7541,35.85528
982,-108.7215,36.44354000000001
983,-108.7541,35.85528
984,-109.04,35.65711
985,-108.25566699999999,36.7162915
986,-108.6966,36.77718
987,-108.682,36.06502
988,-108.7074,36.1455
989,-108.7812186,35.626616
990,-107.1569618,35.8923941
991,-108.8551,35.63595
992,-109.0345,35.90823
993,-108.4912857,36.75985410000001
994,-106.0785,36.08454
995,-107.55544420000001,35.07616779999999
996,-107.5742,34.71002
997,-107.769508,35.085479
998,-106.331848,35.647701
999,-106.340877,35.5608705
1000,-106.69068670000001,34.875682
1001,-108.6996273,36.77607310000001
1002,-108.667,36.78435
1003,-108.6870322,36.7855543
1004,-106.65911229999999,35.1092933
1005,-119.3028,39.61762
1006,-119.7606796,39.42767424
1007,-119.1962511,39.59767739999999
1008,-114.9826636,41.11666176
1009,-115.7648878,40.84722342
1010,-119.7525528,39.54960462
1011,-119.7859953,39.52754421
1012,-119.7821094,39.52759001
1013,-119.77054809999998,39.13977859
1015,-119.1702298,38.98107992
1016,-118.7684936,39.47552717
1017,-116.9504,40.65341
1018,-119.7868226,39.52136414
1019,-119.7773432,39.09133706
1020,-119.7060644,38.90502002
1021,-114.8623395,39.23050616
1022,-118.8102508,38.9500206
1023,-117.7022,41.94447
1024,-114.644458,35.016075
1025,-114.64059850000001,35.01580120000001
1026,-114.640896,35.045277
1027,-119.5993,39.94938
1028,-119.363505,39.820021000000004
1029,-119.785653,39.52773079999999
1030,-119.78676000000002,39.521853
1031,-119.7577,39.42717
1032,-119.999964,39.503956
1033,-119.752624,39.54872
1034,-116.1003,41.95176
1035,-116.944686,40.65005900000001
1036,-115.138402,36.183943
1037,-115.3459249,36.36395570000001
1038,-114.759547,36.499795
1039,-119.7054007,38.904488
1040,-119.186181,39.070049
1041,-119.170148,38.982987
1042,-119.170148,38.982987
1043,-119.79910320000002,39.52405220000001
1044,-119.73452340000001,39.5427528
1045,-115.76638659999999,40.8476591
1046,-114.862004,39.231432
1047,-119.79141969999999,39.4792751
1048,-119.77208600000002,39.469618
1049,-115.139693,36.185259
1050,-115.138471,36.183839
1051,-120.0004499,39.5048895
1052,-119.855758,39.524114
1053,-119.771774,39.425245
1054,-119.28469,39.632523
1055,-114.65515,36.67084000000001
1056,-119.60431,39.954018
1057,-119.710146,38.9103028
1058,-76.84720290000001,42.96811295
1059,-78.4500742,43.0520029
1060,-78.9749942,42.526131899999996
1061,-74.57701920000002,44.9676369
1062,-74.7095985,44.9782629
1063,-74.57500519999998,44.95268100000001
1064,-78.69628,42.1614963
1065,-72.83246,40.789246
1066,-74.71945,44.980234
1067,-72.82999000000002,40.791032
1068,-78.7445304,42.16468630000001
1069,-72.83068,40.7903032
1070,-78.94000989999998,42.4798135
1071,-78.94759,42.483336
1072,-72.83466999999997,40.788937
1073,-72.42873,40.884887
1074,-78.94304,42.520116
1075,-72.83091999999998,40.79028
1076,-78.96785,43.139634
1077,-79.07814669999998,42.57913549999999
1078,-78.45609,43.045889
1079,-78.93438,43.152348
1080,-78.62985,42.089942
1081,-79.08896999999997,42.5732742
1082,-79.10249,42.60588900000001
1083,-78.62791999999997,42.094619
1084,-78.5801115,42.0962415
1085,-72.83138060000002,40.789289200000006
1086,-78.7481,42.157107
1087,-72.83545,40.788737
1088,-72.8313,40.789551
1089,-72.43029820000002,40.8849528
1090,-78.63627,42.076627
1091,-78.7359,42.156918
1092,-72.42733,40.8847354
1093,-78.98971,43.172741
1094,-78.41891,43.060547
1095,-78.87149000000002,42.873902
1096,-79.01785,43.192871
1097,-79.0967,42.571761
1098,-78.99722870000002,42.538700799999994
1099,-79.05788000000003,43.085747
1100,-79.06935229999998,42.5827805
1101,-78.31003439999998,42.235982799999995
1102,-78.7442,42.15851
1103,-78.760813,42.49789699999999
1104,-78.74080450000002,42.1593545
1105,-79.06903390000002,42.5825268
1106,-78.98343,43.177324
1107,-79.00361,42.562302
1108,-78.92258000000002,43.143328
1109,-78.43045,43.072004
1110,-78.58155740000002,42.09560670000001
1111,-78.92399,43.143298
1112,-78.89369,42.086376
1113,-76.691439,42.85368199999999
1114,-76.691726,42.85694
1115,-74.57701920000002,44.9676369
1116,-74.66485340000001,44.97272419999999
1117,-74.72204599999998,44.978342
1118,-74.6417511,44.9707983
1119,-74.68316,44.9788669
1120,-74.68316,44.9788669
1121,-74.6169934,44.9677874
1122,-74.6862075,44.9790235
1123,-74.655603,44.993458
1124,-74.7181536,44.9765656
1125,-74.71484090000001,44.9775211
1126,-74.65402980000002,44.97012700000001
1127,-74.6644285,44.9731519
1128,-74.6409333,44.9659998
1129,-74.7227028,44.979139399999994
1130,-74.6715068,44.97486519999999
1131,-78.696058,42.161329
1132,-79.082893,42.573874
1133,-78.744557,42.164521
1134,-78.9903285,42.519871
1135,-79.10322,42.585526
1136,-78.743153,42.161158
1137,-78.9449053,42.482338399999996
1138,-78.68111,42.15833
1139,-78.6713205,42.1555744
1140,-78.74861800000002,42.157655
1141,-78.973697,42.4781765
1142,-78.735708,42.158202
1143,-78.71497990000002,42.157464000000004
1144,-78.9516843,42.48778739999999
1145,-79.105724,42.581364
1146,-78.744982,42.159266
1147,-78.7450082,42.158839
1148,-78.74080450000002,42.1593545
1149,-78.93413699999998,42.464602
1150,-72.4325176,40.88522150000001
1151,-72.392953,40.884679
1152,-72.43284129999998,40.885220200000006
1153,-75.7271774,43.189155299999996
1154,-75.670746,43.085677
1155,-75.64221490000001,43.080936
1156,-75.744929,43.1551212
1157,-75.6432888,43.092653999999996
1158,-75.595162,43.113522
1159,-75.752187,43.073761
1160,-75.646201,43.078768
1161,-75.64634179999999,43.078554200000006
1162,-75.63803,42.987843
1163,-75.59709609999999,43.11427479999999
1164,-75.6432888,43.092653999999996
1165,-75.622523,43.040772
1166,-75.58667,43.116711
1167,-75.59709609999999,43.11427479999999
1168,-76.1404433,42.9648927
1169,-78.419009,43.060516
1170,-78.450974,43.050635
1171,-78.41651800000002,43.067448
1172,-78.418995,43.060685
1173,-78.44539,43.050657
1174,-78.414726,43.045259
1175,-78.920635,43.170644
1176,-78.934871,43.153883
1177,-78.995805,43.168759
1178,-78.915444,43.169894
1179,-75.90029,43.048343
1180,-78.981903,42.541319
1181,-78.311275,42.223956
1182,-79.09349499999998,42.571897
1183,-79.105994,42.581045
1184,-79.088963,42.5740192
1185,-79.1017984,42.5693495
1186,-79.10629,42.580399
1187,-78.74261700000002,42.159366
1188,-78.6955783,42.158736299999994
1189,-78.672366,42.155819
1190,-79.06903390000002,42.5825268
1191,-78.71374,42.1593
1192,-78.700766,42.159356
1193,-79.05767949999998,43.0862416
1194,-78.868783,42.8735
1195,-78.746966,42.153109
1196,-79.01775699999997,43.192672
1197,-78.311272,42.223924
1198,-78.918205,43.170055
1199,-74.71956899999998,44.978829
1200,-74.7228095,44.979096999999996
1201,-74.68500290000001,44.978324
1202,-74.720185,44.988794
1203,-74.57216149999998,44.9669938
1204,-74.575076,44.96728699999999
1205,-74.708691,44.97788
1206,-74.638903,44.966665000000006
1207,-76.7553699,42.901108799999996
1208,-79.10092879999998,42.57194310000001
1209,-72.393059,40.883879
1210,-78.72010999999998,42.155727
1211,-78.3118436,42.224717999999996
1212,-78.92238,43.159273
1213,-74.7082981,44.97313870000001
1214,-78.99032,42.554389
1215,-78.9476215,42.4998158
1216,-78.70437199999998,42.158567
1217,-72.42692159999999,40.88467199999999
1218,-79.0620813,42.58670619999999
1219,-78.984949,42.551827
1220,-78.9516843,42.48778739999999
1221,-78.98606400000001,42.53208460000001
1222,-96.6610089,36.7818191
1223,-97.08297937,36.60630778
1224,-96.6610089,36.7818191
1225,-97.26484022,36.66768651
1226,-96.1616858,36.561460600000004
1227,-96.32700188,36.54624002
1228,-96.2604553,36.2679729
1229,-97.0451871,36.973998400000006
1230,-97.0176291,35.724548
1231,-97.06407562,36.75347281
1232,-97.20750857,35.23128061
1233,-96.70439328,36.56996415
1234,-97.17967594,35.49352086
1235,-96.3143599,36.6735692
1236,-96.20121371,36.91291152
1237,-97.0845857,35.49313239999999
1238,-97.0833791,35.4929867
1239,-94.7257353,36.804916
1240,-94.87706888,36.87047447
1241,-96.38948677,36.41799672
1242,-96.20995080000002,36.2075605
1243,-96.0302,36.36856
1244,-96.67504,35.231814899999996
1245,-96.15978058,36.55713281
1246,-97.0261782,36.70910027
1247,-95.38225539,35.94417995
1248,-96.38921698,36.41466923
1249,-96.38850651,36.41535271
1250,-94.6047896,34.91061130000001
1251,-96.33309028,36.66277414
1252,-96.0534843,36.369673
1253,-97.03095359,36.87724648
1254,-94.8710898,36.87127285
1255,-94.77848523,36.87112198
1256,-94.84198634,36.91987422
1257,-94.62477314,36.99814219
1258,-94.62727326,36.86897259
1259,-97.07033632,36.48476241
1260,-96.35239872,36.66572392
1261,-96.0995431,36.376951700000006
1262,-97.34382020000001,36.93994050000001
1263,-96.33774877,36.6630979
1264,-96.6748945,35.231746
1265,-96.67013,35.19511
1266,-96.88968054,36.72171573
1267,-96.3165,36.66739000000001
1268,-96.16585,36.55772
1269,-96.29304,36.13019
1270,-96.22604,36.15476
1271,-96.12062790000002,36.0845845
1272,-96.10281,36.13963
1273,-96.11736,36.10918
1274,-96.39372,36.41583
1275,-97.05145,36.12309000000001
1276,-95.9955693,36.36881639999999
1277,-94.62601190000001,36.824951299999995
1278,-94.629384,36.869047
1279,-98.364101,34.608638
1280,-97.207589,35.231324
1281,-96.930939,35.26067800000001
1282,-97.20673070000001,35.2291282
1283,-96.925947,35.296318
1284,-98.234344,35.07264
1285,-98.257416,35.057824
1286,-98.243426,35.0956946
1287,-94.8727858,35.9278763
1288,-95.7629725,36.16491309999999
1289,-95.930707,36.564391
1290,-94.5285343,35.40775799999999
1291,-94.8074488,35.44952720000001
1292,-95.6258073,36.98257770000001
1293,-95.0112277,35.84819210000001
1294,-94.5678181,36.1777366
1295,-95.532636,36.312283
1296,-95.269422,35.770773
1297,-95.761669,36.162754
1298,-94.805607,35.458411
1299,-95.1678137,36.1998307
1300,-95.599216,36.315125
1301,-95.149501,36.648007
1302,-95.318448,36.308214
1303,-95.1174295,35.5294286
1304,-94.7998084,36.60864960000001
1305,-95.5756792,36.699249
1306,-95.766437,36.165243
1307,-95.956917,36.165925
1308,-95.904598,36.175335
1309,-95.2762877,36.6151894
1310,-94.820673,36.204975
1311,-95.9344853,36.842865100000004
1312,-95.6786465,36.57230429999999
1313,-94.98924790000001,35.85324310000001
1314,-95.848108,36.317922
1315,-94.810565,36.618239
1316,-95.148529,36.288932
1317,-94.627665,35.80934600000001
1318,-94.9834946,35.91456090000001
1319,-95.2202581,36.56686070000001
1320,-95.978825,36.245885
1321,-95.983525,36.29673
1322,-95.270325,36.440504
1323,-94.973364,35.929879
1324,-98.118516,35.601039
1325,-98.9345196,35.5163656
1326,-98.933519,35.516492
1327,-98.419219,35.828575
1328,-99.35760400000001,35.63958710000001
1329,-97.1287827,44.36895689999999
1330,-96.920252,35.304142
1331,-96.934435,35.260686
1332,-97.058863,35.38073400000001
1333,-98.375315,34.6037021
1334,-98.30784,34.362120000000004
1335,-98.49744,34.11557
1336,-98.39271,34.74173
1337,-96.683209,35.985675
1338,-96.685955,35.482332
1339,-96.9375697,35.7102313
1340,-94.8502215,36.8729508
1341,-94.705822,36.667747
1342,-97.96702,34.58456
1343,-96.652361,34.79006500000001
1344,-97.1400139,34.1791746
1345,-97.109292,34.18486
1346,-96.967533,34.507837
1347,-97.143543,33.735059
1348,-96.679399,34.774555
1349,-96.6750355,33.999036800000006
1350,-97.25919,34.82674
1351,-97.1440953,33.7361227
1352,-97.413768,34.172548
1353,-96.652361,34.79006500000001
1354,-96.697575,34.773108
1355,-97.0874,34.50642
1356,-97.96702,34.58456
1357,-97.08743880000002,34.5064334
1358,-97.108742,34.185097
1359,-97.490408,35.175019
1360,-96.775858,34.100212
1361,-97.599793,35.278225
1362,-97.95265,35.1735
1363,-97.472357,35.52777000000001
1364,-97.599793,35.278225
1365,-97.5005294,35.181102100000004
1366,-97.9652106,35.1754907
1367,-96.675261,33.999137
1368,-96.690422,34.240835
1369,-97.17237,34.50907
1370,-97.30699,34.826840000000004
1371,-97.131354,33.761923
1372,-96.1350128,34.3731481
1373,-94.739603,34.004952
1374,-96.4153065,33.953655299999994
1375,-95.031116,33.871379
1376,-95.52093,33.9431
1377,-97.04414859999999,35.9776752
1378,-96.97004,35.6934
1379,-97.016262,35.920634
1380,-97.0306171,36.87839799999999
1381,-97.0644,36.753039
1382,-98.52541,34.14315
1383,-98.1094358,35.076414
1384,-96.2419638,35.2320279
1385,-94.84855,36.87228
1386,-94.895675,36.918206
1387,-97.0420055,36.984497
1388,-94.778744,36.871183
1389,-96.793861,36.338025
1390,-96.784241,36.227361
1391,-97.0825396,36.602961900000004
1392,-94.7913926,33.8961535
1393,-94.632516,35.097481
1394,-96.04971040000001,34.4896829
1395,-95.322331,34.912956
1396,-96.418399,33.954128999999995
1397,-94.435434,35.29167
1398,-95.786412,34.886826
1399,-94.885354,36.882422
1400,-94.853848,36.871137
1401,-94.86898,36.86759
1402,-96.391055,35.827274
1403,-95.523208,35.481779
1404,-96.0126,35.813368
1405,-95.5917191,35.2824903
1406,-96.403542,35.090506
1407,-95.6323121,35.95914420000001
1408,-95.404944,35.711608
1409,-96.30028440000001,35.4192908
1410,-95.961902,35.599125
1411,-95.964239,36.046298
1412,-95.8555392,35.7402257
1413,-96.0483384,36.3690569
1414,-94.836787,36.9207059
1415,-96.73804,34.96888
1416,-96.4917665,35.12963589999999
1417,-96.19586,35.42698
1418,-97.348992,36.695321
1419,-98.35292,35.52816
1420,-98.35292,35.52816
1421,-94.7291271,36.802970200000004
1422,-96.326817,36.5415
1423,-94.739605,34.00502
1424,-95.617121,36.316051
1425,-97.963318,35.60007020000001
1426,-98.5239102,34.1630892
1427,-96.41435200000001,33.9520367
1428,-96.704254,36.572317
1429,-95.5209361,33.9431004
1430,-94.706787,36.65812
1431,-94.842113,33.892829
1432,-94.7916333,36.4308826
1433,-95.243932,36.18680300000001
1434,-96.161529,36.557432
1435,-96.34986,36.664632
1436,-97.1304106,33.75915469999999
1437,-96.329331,36.663592
1438,-95.991401,36.353776
1439,-98.3602121,34.6069743
1440,-96.0160444,35.7844024
1441,-96.910934,35.347333
1442,-94.8727858,35.9278763
1443,-97.139884,34.179390999999995
1444,-97.96382840000001,34.50155459999999
1445,-97.1440953,33.7361227
1446,-95.786412,34.886826
1447,-95.1327119,36.120388899999995
1448,-95.649145,36.308622
1449,-95.5917191,35.2824903
1450,-96.710368,36.566048
1451,-97.962545,34.506704
1452,-95.848108,36.317922
1453,-95.1514054,35.485638
1454,-95.790846,36.046152
1455,-98.364425,34.594462
1456,-95.522271,35.480362
1457,-98.384412,34.602025
1458,-95.957615,35.65318900000001
1459,-95.961902,35.599125
1460,-95.9176163,36.8024485
1461,-96.559357,35.99123189999999
1462,-96.806008,36.337942
1463,-97.441131,35.211157
1464,-97.293895,35.272506
1465,-98.404832,34.750174
1466,-96.19432900000001,35.43461
1467,-96.8841748,35.71432839999999
1468,-96.056261,36.111668
1469,-96.7975,35.985347
1470,-95.383426,35.944302
1471,-96.118826,35.960405
1472,-95.96067,35.62057
1473,-95.96278,35.64751
1474,-95.7629725,36.16491309999999
1475,-96.3931792,36.23533570000001
1476,-96.00139,36.36832
1477,-97.75356,35.39172
1478,-96.11207,36.13594000000001
1479,-96.119385,36.104683
1480,-96.92988,35.3473
1481,-95.80444,36.06095
1482,-97.61903,35.55124
1483,-96.09756,36.01482
1484,-96.1133,35.98722
1485,-123.2900586,42.940447
1486,-123.5766,45.060741
1487,-118.6832,45.667907
1488,-118.68297199999999,45.6433385
1489,-121.6435,44.616298
1490,-121.6435,44.616298
1491,-121.8798,42.593213
1492,-124.218423,43.3939136
1493,-123.6146,45.058104
1494,-123.581113,45.060008
1495,-118.668554,45.651339
1496,-121.25160079999999,44.764209
1497,-121.2263054,44.7595769
1498,-121.263919,44.7639303
1499,-121.350931,44.973177899999996
1500,-121.2643888,44.7630414
1501,-123.284476,42.938951
1502,-124.085994,43.976469
1503,-124.009324,44.997562
1504,-121.882626,42.535515999999994
1505,-118.825797,45.641877
1506,-124.0182672,44.9309784
1507,-71.64868100000002,41.41797999999999
1508,-100.8391,43.25136
1509,-98.2938966,43.0819052
1510,-96.60781965,44.04342826
1511,-99.4371455,44.0684281
1512,-96.59545196,44.04830989
1513,-97.05227594,45.66001828
1514,-98.29302399,43.08176354
1515,-97.14706221,44.99378046
1516,-96.72985557,45.86348118
1517,-100.6475,43.30493
1518,-99.4334149,44.0711067
1519,-97.01994570000001,45.6598784
1520,-101.7218,43.5487
1521,-98.2938802,43.081252299999996
1522,-97.0465539,45.6604463
1523,-100.6615,43.30579
1524,-99.64184399999999,44.07432100000001
1525,-99.72378716,44.10802563
1526,-98.53346,43.06989
1527,-98.2989215,43.08125719999999
1528,-98.29967,43.08133460000001
1529,-97.0569353,45.660478499999996
1530,-96.97702890000001,45.6611719
1531,-97.04936983,45.6601999
1532,-98.2989215,43.08125719999999
1533,-98.5419067,43.15429339999999
1534,-98.3023307,43.082482399999996
1535,-96.60781594,44.04361371
1536,-98.5413266,43.15358
1537,-100.6492371,43.30504420000001
1538,-100.8107,45.81554000000001
1539,-98.28574931,43.08172616
1540,-98.2763059,43.082148
1541,-102.20805949999999,43.408991799999995
1542,-102.5552,43.02557
1543,-102.5542766,43.02563720000001
1544,-102.39922299999999,43.38991499999999
1545,-102.9379517,43.62845562
1546,-101.234052,45.00835399999999
1547,-101.60665329999999,45.053275
1548,-102.5568296,43.0252303
1549,-102.1888637,43.42245700000001
1550,-101.238885,44.99560200000001
1551,-101.07356700000001,45.4283352
1552,-97.2884849,45.863624
1553,-101.2353773,45.00714489999999
1554,-101.234308,44.996852
1555,-100.8539852,43.23151
1556,-100.4863068,45.57196769999999
1557,-100.4863068,45.57196769999999
1558,-100.2519567,43.39033442
1559,-100.2519567,43.39033442
1560,-100.2519567,43.39033442
1561,-100.57466640000001,43.0008273
1562,-101.21527,45.00813831
1563,-96.593267,44.0495982
1564,-99.43886,44.06931
1565,-99.43736080000001,44.0684605
1566,-99.3246003,44.077163399999996
1567,-99.43342,44.07111
1568,-96.595643,44.048422
1569,-96.593355,44.048607
1570,-96.612874,44.048693
1571,-96.587806,44.048492
1572,-101.0751,45.4304
1573,-101.2226,45.00812
1574,-101.233169,44.997
1575,-101.234052,45.00835399999999
1576,-101.2225558,45.0081234
1577,-101.073987,45.42831500000001
1578,-101.429869,45.395296
1579,-101.2348,45.0081
1580,-101.2389,44.9956
1581,-100.662795,43.305818
1582,-100.6582,43.30582
1583,-100.854724,43.231662
1584,-101.738678,43.175132
1585,-100.854912,43.232638
1586,-97.3983772,42.8503364
1587,-96.732887,45.867404
1588,-96.97702890000001,45.6611719
1589,-97.0405,45.660368
1590,-97.051487,45.66483
1591,-97.052166,45.660243
1592,-97.052958,45.660087
1593,-100.8104,45.81444000000001
1594,-101.0792455,45.7681479
1595,-100.8101103,45.816519
1596,-100.810781,45.815288
1597,-100.4622,45.85705
1598,-100.810774,45.814935
1599,-100.810793,45.813211
1600,-100.81,45.81538
1601,-100.8014093,45.8098131
1602,-99.58568,44.15131
1603,-99.580655,44.071593
1604,-99.64184399999999,44.07432100000001
1605,-102.10655329999999,43.12917339999999
1606,-102.5568296,43.0252303
1607,-102.1765463,43.42499340000001
1608,-102.4858791,43.52921129999999
1609,0.0,0.0
1610,-102.8965,43.2668
1611,-102.4712,43.23528
1612,-102.9936007,43.18490310000001
1613,-102.551092,43.026034
1614,-102.5563,43.02567
1615,-98.5351109,43.0700412
1616,-98.2989215,43.08125719999999
1617,-98.3023307,43.082482399999996
1618,-98.475512,43.08309600000001
1619,-98.5413266,43.15358
1620,-98.29967,43.08133460000001
1621,-98.54115,43.156235
1622,-98.2938966,43.0819052
1623,-98.306627,43.081761
1624,-98.2938802,43.081252299999996
1625,-98.2938802,43.081252299999996
1626,-98.47101990000002,43.0822764
1627,-100.44158990000001,28.6107118
1628,-97.02023532,33.55665135
1629,-94.7116596,30.71834500000001
1630,-94.89754,30.70886
1631,-95.353796,30.015637
1632,-94.8618854,30.8358644
1633,-94.6729693,30.713948300000002
1634,-100.442132,28.611117
1635,-100.4216645,28.644926300000005
1636,-106.29321809999999,31.6205021
1637,-106.326304,31.689331
1638,-106.328267,31.690425
1639,-95.318332,30.007448
1640,-95.3183848,30.007716
1641,-95.248893,29.934182
1642,-109.3024592,37.260228999999995
1643,-110.2051899,37.009853299999996
1644,-109.185829,37.21569760000001
1645,-109.82100279999999,40.4032609
1646,-109.8594,40.30185
1647,-109.85792169999999,40.3010236
1648,-113.9753,40.06761
1649,-110.0726912,40.1939418
1650,-113.16173559999999,37.6001915
1651,-113.7251,37.18264
1652,-109.85459009999998,40.2880155
1653,-109.90982,40.297104
1654,-109.85792169999999,40.3010236
1655,-122.9431049,46.11528819
1656,-122.2373605,47.3282377
1657,-122.387862,47.23290460000001
1658,-122.3314026,47.20891968
1659,-122.3575921,47.23870316
1660,-122.3439568,48.55642777
1661,-121.6013611,48.2554855
1662,-122.1080303,47.23681455
1663,-122.1080303,47.23681455
1664,-120.3157976,46.37497819
1665,-120.5002574,46.54548966
1666,-120.4202718,46.44768838
1667,-122.1935992,48.18620387
1668,-122.19398819999999,48.187524700000004
1669,-122.7200818,47.06627619
1670,-122.5021838,47.15008605
1671,-122.367008,47.22428703
1672,-123.02088140000001,47.0795565
1673,-122.6677,47.000894
1674,-123.1152,47.122483
1675,-120.4193,46.446711
1676,-120.4171649,46.44889910000001
1677,-118.9798,47.9678662
1678,-118.2331,47.96484
1679,-120.4198,46.44674000000001
1680,-120.129603,47.882035
1681,-119.5696611,48.366194899999996
1682,-119.589697,48.351018
1683,-119.5286072,48.4110008
1684,-118.210964,48.29566
1685,-118.9749,48.131
1686,-119.527598,48.410825
1687,-118.9794,48.16575
1688,-119.5244,48.39873
1689,-120.319315,46.375086
1690,-120.417421,46.430792
1691,-120.3090719,46.38024100000001
1692,-120.327539,46.375059
1693,-120.418335,46.449692
1694,-120.431414,46.447919
1695,-120.317755,46.375094
1696,-120.5443913,46.4037935
1697,-120.425867,46.447861
1698,-120.480359,46.448067
1699,-120.419904,46.446263
1700,-120.428047,46.447834
1701,-120.32141,46.375082
1702,-120.319741,46.375307
1703,-120.3237,46.374595
1704,-120.431053,46.447916
1705,-120.339646,46.375031
1706,-120.333269,46.375031
1707,-123.160568,46.826303
1708,-123.154765,46.815264
1709,-119.693376,48.095984
1710,-118.977818,47.970011
1711,-118.219763,48.466372
1712,-118.18504,48.296255
1713,-118.2711,48.28882
1714,-119.594854,48.347097
1715,-118.97860800000001,48.16420520000001
1716,-118.68373899999999,48.0774661
1717,-122.35716,47.238662
1718,-122.403113,47.238422
1719,-122.352699,47.242991
1720,-122.34018,47.22797
1721,-122.367296,47.283122
1722,-122.364368,47.282738
1723,-122.383325,47.24313
1724,-122.39688079999999,47.236241799999995
1725,-122.410531,47.238731
1726,-122.356754,47.254703000000006
1727,-122.363902,47.282738
1728,-122.388361,47.19175
1729,-122.34795159999999,47.2420525
1730,-122.361594,47.282687
1731,-124.6301,47.90472000000001
1732,-124.33218,47.538974
1733,-124.17129709999999,47.0432466
1734,-122.593807,48.482044
1735,-121.55310800000001,48.32170039999999
1736,-124.0352315,46.7283999
1737,-124.02126170000001,46.7243946
1738,-124.02067079999999,46.725016499999995
1739,-123.1602923,47.337602200000006
1740,-123.160269,47.33823899999999
1741,-121.841078,47.516855
1742,-121.848166,47.51416500000001
1743,-117.710775,48.237332
1744,-117.71460060000001,48.24150089999999
1745,-117.809031,47.908711
1746,-118.22423700000002,47.968274
1747,-118.3265764,47.9060088
1748,-118.3266,47.90601
1749,-117.989597,47.888801
1750,-117.61243059999998,47.6436256
1751,-122.704118,47.066748
1752,-123.101727,47.130383
1753,-123.095421,47.127685
1754,-123.10098119999999,47.12798129999999
1755,-123.1014632,47.1278193
1756,-123.003094,47.122612
1757,-123.02088140000001,47.0795565
1758,-122.18459,48.21431
1759,-122.192972,48.187845
1760,-122.213045,48.21197
1761,-122.571063,47.713077
1762,-122.57909850000001,47.711528200000004
1763,-122.58317530000001,47.708039899999996
1764,-122.560061,47.728613
1765,-122.518631,48.456282
1766,-122.523734,48.457571
1767,-122.501724,48.390427
1768,-122.528611,48.461106
1769,-123.01077120000001,48.0219508
1770,-123.003357,48.020567
1771,-123.0032514,48.020086299999996
1772,-117.56153300000001,47.6535859
1773,-117.560951,47.656524
1774,-117.560951,47.656524
1775,-123.546831,48.135549
1776,-123.552894,48.144222
1777,-122.554651,48.817553
1778,-122.627762,48.817275
1779,-122.627762,48.816967
1780,-124.6168,48.36624000000001
1781,-124.6078,48.36558
1782,-122.207043,47.291644
1783,-122.209615,47.292265
1784,-122.221563,47.332401
1785,-122.209325,47.29218
1786,-121.836194,47.546979
1787,-122.720034,47.066003
1788,-122.502625,47.150331
1789,-122.668994,47.001417
1790,-122.668576,47.001266
1791,-122.660757,46.996962
1792,-122.21711,48.8264
1793,-122.21711,48.8264
1794,-122.40766399999998,48.99514
1795,-122.542584,47.838768
1796,-122.541562,47.84418400000001
1797,-122.18727,48.053885
1798,-122.186055,48.088279
1799,-122.187269,48.05308
1800,-122.190368,48.096425
1801,-122.346154,48.560914
1802,-122.34444,48.556507
1803,-122.346154,48.560914
1804,-122.376863,48.515115
1805,-122.356948,47.244822
1806,-122.31159,47.11759
1807,-122.328457,47.224665
1808,-122.465182,47.220906
1809,-120.50162,46.547246
1810,0.0,0.0
1811,-122.479132,47.206021
1812,-122.172689,47.336186
1813,-122.33061399999998,47.225848
1814,-122.603808,48.866146
1815,-122.468704,47.21525
1816,-122.360407,47.243082
1817,-122.410698,47.240066
1818,-122.463184,47.179999
1819,-122.363047,47.243096
1820,-122.48843,47.255292
1821,-122.53144,47.260599
1822,-123.138076,47.285034
1823,-122.690117,48.497821
1824,-122.491809,48.888223
1825,-122.658187,47.740918
1826,-122.612978,48.867081
1827,-120.3963,46.47623
1828,-119.3067,47.10032
1829,-119.5315447,48.3818558
1830,-122.407684,47.21901
1831,-91.38280848,45.99688065
1832,-91.27002,45.98236
1833,-87.93468186,43.03051419
1834,-92.38110063,45.78972192
1835,-88.09908814,44.52353037
1836,-88.98316628,45.47956355
1837,-92.33192,46.02788
1838,-88.96458629,45.48805315
1839,-90.7922867,46.85747771
1840,-90.78669,46.85533
1841,-92.20390726,45.80949799
1842,-88.89630977,45.56452249
1843,-88.62897597,45.39702583
1844,-92.1496,45.39704
1845,-91.37766294,45.94441627
1846,-89.16880436,44.85220561
1847,-89.77506,43.52914000000001
1848,-94.53983,47.054215
1849,-88.633392,45.398543
1850,-90.64783,46.5926
1851,-90.64556,46.59173
1852,-90.800017,46.609254
1853,-90.816341,46.810934
1854,-90.791317,46.849579
1855,-88.973333,45.48529
1856,-88.896173,45.564575
1857,-88.967232,45.487231
1858,-88.896173,45.564575
1859,-92.366757,45.877438
