address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"Navajo Hwy 12, Lukachukai, AZ, 86507",,,36.4074334,-109.2667481,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.2667481 36.4074334),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,167748,167748,20181214,O-Open Store,GIANT,7253,NAVAJO HWY 12,LUKACHUKAI,AZ,86507,Lukachukai,4,1,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,7872310.0,"08-$8,000,001 to $12,000,000",200,3,0,0,35581,31470,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126,Giant,N,,
"Hwy 160 & Hwy 163, Kayenta, AZ, 86033",,,36.70713,-110.25608,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.25608 36.70713),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,167715,167715,20181214,O-Open Store,GIANT,7233,HWY 160 & HWY 163,KAYENTA,AZ,86033,Kayenta,4,17,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,6973525.0,"06-$4,000,001 to $6,000,000",100,2,0,0,35581,31470,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126,Giant,N,,
"2401 E 70th Ave, Tacoma, WA, 98424",1014.0,53.0,47.235115,-122.33637,True,Non_Exact,"2401 70TH AVE E, TACOMA, WA, 98424",R,53.0,184712620.0,940009.0,Census,POINT (-122.33637 47.235115),Yes,Puyallup,Puyallup Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3940582,3940582,20181214,O-Open Store,APP,,2401 E 70TH AVE,TACOMA,WA,98424,Tacoma,53,53,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3600 E Ramon Rd, Palm Springs, CA, 92264",1040.0,65.0,33.815909999999995,-116.507095,True,Non_Exact,"3600 E RAMON RD, PALM SPRINGS, CA, 92264",L,6.0,194764531.0,941200.0,Census,POINT (-116.507095 33.81591),Yes,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1570088,1570088,20181214,O-Open Store,RAMON GAS,,3600 E RAMON RD,PALM SPRINGS,CA,92264,Palm Springs,6,65,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,760.0,3224500.0,"05-$2,000,001 to $4,000,000",70,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Hwy 264 W, Window Rock, AZ, 86515",,,35.6633857,-109.0541428,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0541428 35.6633857),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,639166,639166,20181214,O-Open Store,GIANT,7601,HWY 264 W,WINDOW ROCK,AZ,86515,Window Rock,4,1,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,8715724.0,"05-$2,000,001 to $4,000,000",60,2,0,0,35581,31470,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126,Giant,N,,
"Hwy 160 & Hwy 264, Tuba City, AZ, 86045",,,36.1228242,-111.2241023,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.2241023 36.1228242),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,636592,636592,20181214,O-Open Store,GIANT,7506,HWY 160 & HWY 264,TUBA CITY,AZ,86045,Tuba City,4,5,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,2835452.0,"05-$2,000,001 to $4,000,000",60,2,0,0,35581,31470,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126,Giant,N,,
"1500 E County Line, Pocatello, ID, 83204",,,42.9001925,-112.5787386,True,ROOFTOP,,,,,,Google,POINT (-112.5787386 42.9001925),Yes,Fort Hall,Fort Hall Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1670076,1670076,20181214,O-Open Store,JET STOP,,1500 E COUNTY LINE,POCATELLO,ID,83204,Pocatello,16,5,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,208.0,2341641.0,"04-$1,500,001 to $2,000,000",30,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"32025 Highway 41, Coarsegold, CA, 93614",2079.0,39.0,37.214256,-119.708305,True,Non_Exact,"32025 STATE HWY 41, COARSEGOLD, CA, 93614",R,6.0,632792600.0,108.0,Census,POINT (-119.708305 37.214256),Yes,Picayune,Picayune Off-Reservation Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,7574980,7574980,20181214,O-Open Store,CHUKCHANSI CROSSING,,32025 HIGHWAY 41,COARSEGOLD,CA,93614,Coarsegold,6,39,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,,,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Hwy 160 N, Tuba City, AZ, 86045",,,36.1211034,-111.2270903,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.2270903 36.1211034),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,634334,634334,20181214,O-Open Store,CHEVRON,6481,HWY 160 N,TUBA CITY,AZ,86045,Tuba City,4,5,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,928.0,2834938.0,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,97804,Chevron,Y,,
"Hwy 264, Window Rock, AZ, 86515",,,35.6633857,-109.0541428,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0541428 35.6633857),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1525088,1525088,20181214,O-Open Store,CHEVRON FOOD MART,,HWY 264,WINDOW ROCK,AZ,86515,Window Rock,4,1,USA,07-Convenience Store,7-Conventional Convenience,C-4-5 Stores,C-Chain Store,928.0,8714764.0,"06-$4,000,001 to $6,000,000",80,1,0,0,116389,399,Navajo Nation Oil & Gas,Saint Michaels,AZ,4.0,1.0,97804,Chevron,Y,,
"19 E 2nd Ave, Toppenish, WA, 98948",,,46.374092,-120.3081041,True,ROOFTOP,,,,,,Google,POINT (-120.3081041 46.374092),Yes,Yakama Nation,Yakama Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3935983,3935983,20181214,O-Open Store,BLEYHL FARM SERVICE,,19 E 2ND AVE,TOPPENISH,WA,98948,Toppenish,53,77,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"264 St Hwy 191, Ganado, AZ, 86505",,,35.709401,-109.5584646,True,ROOFTOP,,,,,,Google,POINT (-109.5584646 35.709401),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,167741,167741,20181214,O-Open Store,GIANT,7252,264 ST HWY 191,GANADO,AZ,86505,Ganado,4,1,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,7553261.0,"06-$4,000,001 to $6,000,000",80,2,0,0,35581,31470,Giant Industries Inc,Tempe,AZ,4.0,13.0,400126,Giant,N,,
"Hwy 89, Cameron, AZ, 86020",,,35.8756478,-111.4119267,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.4119267 35.8756478),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,700080,700080,20181214,O-Open Store,RED MESA EXPRESS,531,HWY 89,CAMERON,AZ,86020,Cameron,4,5,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,2838932.0,"03-$1,000,001 to $1,500,000",20,1,0,0,162830,36255,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,201064,Red Mesa Express,N,,
"Indian Rte 4, Pinon, AZ, 86510",,,36.095694,-110.2172,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.2172 36.095694),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1904282,1904282,20181214,O-Open Store,CONOCO,,INDIAN RTE 4,PINON,AZ,86510,Pinon,4,17,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,928.0,7253102.0,"06-$4,000,001 to $6,000,000",80,2,0,0,999999,99999,Independent,,,,,97826,Conoco,Y,,
"811 S Federal Blvd, Riverton, WY, 82501",,,43.0163485,-108.3798532,True,ROOFTOP,,,,,,Google,POINT (-108.3798532 43.0163485),Yes,Wind River,Wind River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,924770,924770,20181214,O-Open Store,BAILEYS AUTO SERVICE,3,811 S FEDERAL BLVD,RIVERTON,WY,82501,Riverton,56,13,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,307.0,8566535.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Hwy 160 Mile 449, Teec Nos Pos, AZ, 86514",,,36.919979,-109.08365159999998,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0836516 36.919979),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,300929,300929,20181214,O-Open Store,TRADING POST,501,HWY 160 MILE 449,TEEC NOS POS,AZ,86514,Teec Nos Pos,4,1,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,6563261.0,"05-$2,000,001 to $4,000,000",60,2,0,0,162830,36255,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,555555,No Group Assignment,N,,
"Hwy 86 Fed Hwy 15, Sells, AZ, 85634",2071.0,19.0,32.28734,-112.05575,True,Non_Exact,"86 INDIAN RTE 15, SELLS, AZ, 85634",L,4.0,121140516.0,940600.0,Census,POINT (-112.05575 32.28734),Yes,Tohono O'odham Nation,Tohono O'odham Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,700074,700074,20181214,O-Open Store,GU ACHI TRADING POST,,HWY 86 FED HWY 15,SELLS,AZ,85634,Sells,4,19,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,520.0,3612613.0,"08-$8,000,001 to $12,000,000",225,4,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3900 Olive Hwy, Oroville, CA, 95966",2000.0,7.0,39.505207,-121.507,True,Exact,"3900 OLIVE HWY, OROVILLE, CA, 95966",L,6.0,68469298.0,3100.0,Census,POINT (-121.507 39.505207),Yes,Berry Creek,Berry Creek Off-Reservation Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,7554412,7554412,20181214,O-Open Store,MAIDU MART,,3900 OLIVE HWY,OROVILLE,CA,95966,Oroville,6,7,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,530.0,5323148.0,"04-$1,500,001 to $2,000,000",35,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"I 15 & Simplot Rd, Fort Hall, ID, 83203",,,43.0231724,-112.4134245,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-112.4134245 43.0231724),Yes,Fort Hall,Fort Hall Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1633031,1633031,20181214,O-Open Store,TP TRUCK STOP,,I 15 & SIMPLOT RD,FORT HALL,ID,83203,Fort Hall,16,5,USA,07-Convenience Store,7-Conventional Convenience,D-6-10 Stores,C-Chain Store,208.0,2379064.0,"02-$500,001 to $1,000,000",15,2,0,0,401303,53413,Shoshone Bannock/C Store,Fort Hall,ID,16.0,5.0,555555,No Group Assignment,N,,
"466 US Hwy 89, Cameron, AZ, 86020",,,35.8753623,-111.413251,True,ROOFTOP,,,,,,Google,POINT (-111.413251 35.8753623),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3558415,3558415,20181214,O-Open Store,CAMERON TRADING POST MARKET,,466 US HWY 89,CAMERON,AZ,86020,Cameron,4,5,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,6792231.0,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"8501 S Highway 95, Mohave Valley, AZ, 86440",3019.0,15.0,34.908512,-114.61539,True,Exact,"8501 HWY 95, MOHAVE VALLEY, AZ, 86440",L,4.0,190351345.0,955000.0,Census,POINT (-114.61539 34.908512),Yes,Fort Mojave,Fort Mojave Reservation,False,,,GEOMETRYCOLLECTION EMPTY,946628,946628,20181214,O-Open Store,FORT MOJAVE SMOKESHOP,,8501 S HIGHWAY 95,MOHAVE VALLEY,AZ,86440,Mohave Valley,4,15,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,3462100.0,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"580 Hwy 264, Saint Michaels, AZ, 86511",,,35.655662,-109.1020493,True,ROOFTOP,,,,,,Google,POINT (-109.1020493 35.655662),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,700032,700032,20181214,O-Open Store,NAPCO,580,580 HWY 264,SAINT MICHAELS,AZ,86511,Saint Michaels,4,1,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,8715175.0,"05-$2,000,001 to $4,000,000",50,1,0,0,162830,36255,Thriftway Marketing Corp,Farmington,NM,35.0,45.0,555555,No Group Assignment,N,,
"Hwy 86 W, Sells, AZ, 85634",,,31.9183525,-111.8792638,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.8792638 31.9183525),Yes,Tohono O'odham Nation,Tohono O'odham Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1538278,1538278,20181214,O-Open Store,SHELL FOOD MART,,HWY 86 W,SELLS,AZ,85634,Sells,4,19,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,520.0,3838777.0,"07-$6,000,001 to $8,000,000",125,3,0,0,999999,99999,Independent,,,,,96959,Shell,Y,,
"67990 E Palm Canyon Dr, Cathedral City, CA, 92234",2053.0,65.0,33.784859999999995,-116.47618,True,Non_Exact,"67990 E PALM CANYON DR, CATHEDRAL CTY, CA, 92234",L,6.0,639040953.0,941000.0,Census,POINT (-116.47618 33.78485999999999),Yes,Agua Caliente,Agua Caliente Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3834749,3834749,20181214,O-Open Store,7 ELEVEN,34489,67990 E PALM CANYON DR,CATHEDRAL CITY,CA,92234,Cathedral City,6,65,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,760.0,3244757.0,"05-$2,000,001 to $4,000,000",60,2,0,0,208001,34690,7 Eleven Inc/South West,Irving,TX,48.0,113.0,95666,7 Eleven,Y,,
"35900 HIGHWAY I 40, Lupton, AZ, 86508",,,35.3547001,-109.0550399,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.0550399 35.3547001),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,431066,431066,20181214,O-Open Store,SPEEDYS TRUCK STOP,102,35900 HIGHWAY I 40,LUPTON,AZ,86508,Lupton,4,1,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,6882775.0,"03-$1,000,001 to $1,500,000",20,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"4101 49th Ave NE, Tacoma, WA, 98422",3000.0,53.0,47.293777,-122.38216,True,Exact,"4101 49TH AVE NE, TACOMA, WA, 98422",R,53.0,184647352.0,940005.0,Census,POINT (-122.38216 47.293777),Yes,Puyallup,Puyallup Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7067031,7067031,20181214,O-Open Store,QUALITY FOODS FUEL CENTER,831,4101 49TH AVE NE,TACOMA,WA,98422,Tacoma,53,53,USA,07-Convenience Store,1-Gas Station/Kiosk,K-501+ Stores,C-Chain Store,,,,0,0,0,0,202175,22280,Quality Foods Fuel Centers Inc,Bellevue,WA,53.0,33.0,202176,Quality Foods Fuel Center,N,,
"W2828 Go Around Rd, Keshena, WI, 54135",,,44.8726025,-88.62135009999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-88.62135009999999 44.8726025),Yes,Menominee,Menominee Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3939829,3939829,20181214,O-Open Store,MENOMONEE FUEL STATION,,W2828 GO AROUND RD,KESHENA,WI,54135,Keshena,55,78,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,715.0,7995264.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1 Indian Rte 19, Sells, AZ, 85634",,,31.9111861,-111.8865286,True,ROOFTOP,,,,,,Google,POINT (-111.8865286 31.9111861),Yes,Tohono O'odham Nation,Tohono O'odham Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,700030,700030,20181214,O-Open Store,SELLS DISTRICT SERVICE STATION,,1 INDIAN RTE 19,SELLS,AZ,85634,Sells,4,19,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,520.0,3832756.0,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"16277 US Hwy 66, Peach Springs, AZ, 86434",,,35.5291404,-113.4254863,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-113.4254863 35.5291404),Yes,Hualapai,Hualapai Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1694686,1694686,20181214,O-Open Store,GAS N GRUB,4,16277 US HWY 66,PEACH SPRINGS,AZ,86434,Peach Springs,4,15,USA,07-Convenience Store,7-Conventional Convenience,D-6-10 Stores,C-Chain Store,928.0,7691880.0,"01-$1 to $500,000",9,2,0,0,204243,6970,Gas N Grub HQ,Kingman,AZ,4.0,15.0,204244,Gas N Grub,N,,
"150 Us Highway 41 S, Baraga, MI, 49908",,,46.7784435,-88.48765340000001,True,ROOFTOP,,,,,,Google,POINT (-88.48765340000001 46.7784435),Yes,L'Anse,L'Anse Reservation,False,,,GEOMETRYCOLLECTION EMPTY,688347,688347,20181214,O-Open Store,MARATHON,,150 US HIGHWAY 41 S,BARAGA,MI,49908,Baraga,26,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,906.0,3536185.0,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,159612,Marathon,Y,,
"201 Us Highway 41 N, Baraga, MI, 49908",,,46.7778929,-88.4870137,True,ROOFTOP,,,,,,Google,POINT (-88.48701370000001 46.7778929),Yes,L'Anse,L'Anse Reservation,False,,,GEOMETRYCOLLECTION EMPTY,636834,636834,20181214,O-Open Store,OJIBWA BP,,201 US HIGHWAY 41 N,BARAGA,MI,49908,Baraga,26,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,906.0,3536569.0,"05-$2,000,001 to $4,000,000",50,1,0,0,999999,99999,Independent,,,,,95677,BP,Y,,
"9830 Bia 7 44th Ave, Belcourt, ND, 58316",,,48.8420453,-99.7439923,True,ROOFTOP,,,,,,Google,POINT (-99.7439923 48.8420453),Yes,Turtle Mountain,Turtle Mountain Reservation,False,,,GEOMETRYCOLLECTION EMPTY,461621,461621,20181214,O-Open Store,UTTER STOP,,9830 BIA 7 44TH AVE,BELCOURT,ND,58316,Belcourt,38,79,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,701.0,4773696.0,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"330 Central Ave W, Browning, MT, 59417",,,48.5557628,-113.0201297,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-113.0201297 48.5557628),Yes,Blackfeet,Blackfeet Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,672227,672227,20181214,O-Open Store,GLACIER WAY CONVENIENCE STORE,,330 CENTRAL AVE W,BROWNING,MT,59417,Browning,30,35,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,3382575.0,"05-$2,000,001 to $4,000,000",50,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1324 W High St, Mount Pleasant, MI, 48858",1021.0,73.0,43.597065,-84.79139,True,Non_Exact,"1324 W HIGH ST, MT PLEASANT, MI, 48858",R,26.0,110228041.0,940500.0,Census,POINT (-84.79139000000001 43.597065),Yes,Isabella,Isabella Reservation,False,,,GEOMETRYCOLLECTION EMPTY,299371,299371,20181214,O-Open Store,NEXT DOOR FOOD STORE,5036,1324 W HIGH ST,MOUNT PLEASANT,MI,48858,Mount Pleasant,26,73,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,989.0,7798554.0,"05-$2,000,001 to $4,000,000",60,3,0,0,404588,61820,GPM Inv/MI Reg 1/Div 116,Saginaw,MI,26.0,145.0,167284,Next Door Food Store,N,,
"US Hwy 64 & US Hwy 491 S, Shiprock, NM, 87420",,,36.7741297,-108.6983011,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-108.6983011 36.7741297),Yes,Navajo Nation,Navajo Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,2620453,2620453,20181214,O-Open Store,SHELL,,US HWY 64 & US HWY 491 S,SHIPROCK,NM,87420,Shiprock,35,45,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,,,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,96959,Shell,Y,,
"507 Paseo Del Pueblo Norte, Taos, NM, 87571",5001.0,55.0,36.414585,-105.56782,True,Non_Exact,"507 PSO DEL PUEBLO NORTE, TAOS, NM, 87571",R,35.0,637958552.0,940100.0,Census,POINT (-105.56782 36.414585),Yes,Taos,Taos Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,346625,346625,20181214,O-Open Store,ALLSUPS,317,507 PASEO DEL PUEBLO NORTE,TAOS,NM,87571,Taos,35,55,USA,07-Convenience Store,7-Conventional Convenience,J-201-500 Stores,C-Chain Store,575.0,7580037.0,"02-$500,001 to $1,000,000",15,2,0,0,24051,51820,Allsups Conv Stores Inc,Clovis,NM,35.0,9.0,124849,Allsups,N,,
"201 S Mission St, Mount Pleasant, MI, 48858",,,43.6031511,-84.76709240000002,True,ROOFTOP,,,,,,Google,POINT (-84.76709240000002 43.6031511),Yes,Isabella,Isabella Reservation,False,,,GEOMETRYCOLLECTION EMPTY,585372,585372,20181214,O-Open Store,SPEEDWAY,8810,201 S MISSION ST,MOUNT PLEASANT,MI,48858,Mount Pleasant,26,73,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,989.0,7728995.0,"06-$4,000,001 to $6,000,000",80,2,0,0,202297,31470,Speedway/Reg 42/Lansing,Enon,OH,39.0,23.0,99705,Speedway,N,,
"57 Ogo Wii, Santa Fe, NM, 87506",2017.0,49.0,35.883854,-106.01587,True,Non_Exact,"57 OGO WII RD, SANTA FE, NM, 87506",R,35.0,169364560.0,940600.0,Census,POINT (-106.01587 35.883854),Yes,Pojoaque,Pueblo of Pojoaque,False,,,GEOMETRYCOLLECTION EMPTY,2651143,2651143,20181214,O-Open Store,KICKS 66 TRAVEL CENTER,,57 OGO WII,SANTA FE,NM,87506,Santa Fe,35,49,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,505.0,4559098.0,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Cheyenne Ave & 4th St, Lame Deer, MT, 59043",,,45.6201818,-106.6646456,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.6646456 45.6201818),Yes,Northern Cheyenne,Northern Cheyenne Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,448261,448261,20181214,O-Open Store,CHEYENNE DEPOT MARKET,,CHEYENNE AVE & 4TH ST,LAME DEER,MT,59043,Lame Deer,30,87,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,4776794.0,"05-$2,000,001 to $4,000,000",70,3,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"300 Us Highway 2, Wolf Point, MT, 59201",,,48.0947604,-105.6414438,True,ROOFTOP,,,,,,Google,POINT (-105.6414438 48.0947604),Yes,Fort Peck,Fort Peck Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7032461,7032461,20181214,O-Open Store,CENEX,,300 US HIGHWAY 2,WOLF POINT,MT,59201,Wolf Point,30,85,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,406.0,6531510.0,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,109190,Ampride/Cenex,Y,,
"925 Hwy 47 S, Isle, MN, 56342",,,46.1372364,-93.4600918,True,ROOFTOP,,,,,,Google,POINT (-93.4600918 46.1372364),Yes,Mille Lacs,Mille Lacs Reservation,False,,,GEOMETRYCOLLECTION EMPTY,514000,514000,20181214,O-Open Store,CENEX,19,925 HWY 47 S,ISLE,MN,56342,Isle,27,95,USA,07-Convenience Store,7-Conventional Convenience,D-6-10 Stores,C-Chain Store,320.0,6763865.0,"05-$2,000,001 to $4,000,000",40,2,0,0,195064,1568,Federated Co-Ops Inc,Princeton,MN,27.0,95.0,109190,Ampride/Cenex,Y,,
"10 Camel Rock Rd, Santa Fe, NM, 87506",,,35.8237626,-105.9752503,True,ROOFTOP,,,,,,Google,POINT (-105.9752503 35.8237626),Yes,Tesuque,Tesuque Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,3095581,3095581,20181214,O-Open Store,CAMEL ROCK VALERO,,10 CAMEL ROCK RD,SANTA FE,NM,87506,Santa Fe,35,49,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,505.0,6292497.0,"07-$6,000,001 to $8,000,000",125,2,0,0,999999,99999,Independent,,,,,170008,Valero,Y,,
"5025 E Pickard St, Mount Pleasant, MI, 48858",,,43.6122128,-84.74762270000002,True,ROOFTOP,,,,,,Google,POINT (-84.74762270000002 43.6122128),Yes,Isabella,Isabella Reservation,False,,,GEOMETRYCOLLECTION EMPTY,324724,324724,20181214,O-Open Store,NEXT DOOR FOOD STORE,5039,5025 E PICKARD ST,MOUNT PLEASANT,MI,48858,Mount Pleasant,26,73,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,989.0,7731122.0,"05-$2,000,001 to $4,000,000",60,3,0,0,404588,61820,GPM Inv/MI Reg 1/Div 116,Saginaw,MI,26.0,145.0,167284,Next Door Food Store,N,,
