address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"4000 W Rogers Blvd, Skiatook, OK, 74070",2053.0,113.0,473301,36.368557,-96.0302,True,Non_Exact,"4000 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40.0,82387558.0,940010.0,Census,POINT (-96.03019999999999 36.368557),Yes,Osage,Osage Reservation
"44613 Us Highway 93, Polson, MT, 59860",,,695846,47.7462994,-114.23003159999999,True,ROOFTOP,,,,,,Google,POINT (-114.2300316 47.7462994),Yes,Flathead,Flathead Reservation
"11150 Route 20, Irving, NY, 14081",,,1546757,42.579634999999996,-79.0765625,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-79.07656249999999 42.579635),Yes,Cattaraugus,Cattaraugus Reservation
"11249 Highway 56, Okemah, OK, 74859",1069.0,133.0,7534019,35.379073999999996,-96.459,True,Non_Exact,"11249 STATE HWY 56, OKEMAH, OK, 74859",L,40.0,107245702.0,583100.0,Census,POINT (-96.459 35.379074),Yes,Creek/Seminole,Creek/Seminole joint-use OTSA
"4058 Hwy 95 S, Schurz, NV, 89427",,,925736,38.931324200000006,-118.80764409999999,True,ROOFTOP,,,,,,Google,POINT (-118.8076441 38.93132420000001),Yes,Walker River,Walker River Reservation
"2301F W Edison St, Tulsa, OK, 74127",1052.0,113.0,248646,36.161278,-96.018555,True,Exact,"2301 W EDISON ST, TULSA, OK, 74127",R,40.0,82444237.0,940006.0,Census,POINT (-96.01855500000001 36.161278),Yes,Osage,Osage Reservation
"7405 Hwy 4, Jemez Pueblo, NM, 87024",,,1579825,35.6435713,-106.7252854,True,ROOFTOP,,,,,,Google,POINT (-106.7252854 35.6435713),Yes,Jemez,Jemez Pueblo
"502 E Main St, Hominy, OK, 74035",,,681815,36.4152336,-96.3891613,True,ROOFTOP,,,,,,Google,POINT (-96.3891613 36.4152336),Yes,Osage,Osage Reservation
"3 W 4th St, Carnegie, OK, 73015",3115.0,15.0,1440639,35.10185,-98.60415,True,Non_Exact,"3 W 4TH ST, CARNEGIE, OK, 73015",R,40.0,92438874.0,161800.0,Census,POINT (-98.60415 35.10185),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"155 State Route 37, Hogansburg, NY, 13655",,,1834307,44.9782033,-74.7155416,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-74.71554159999999 44.9782033),Yes,St. Regis Mohawk,St. Regis Mohawk Reservation
"Hwy 30, Espanola, NM, 87532",,,3936638,35.9878531,-106.08051599999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.080516 35.9878531),Yes,Santa Clara,Santa Clara Pueblo
"161 S Main St, Fairfax, OK, 74637",,,681823,36.5697134,-96.70453520000001,True,ROOFTOP,,,,,,Google,POINT (-96.70453520000001 36.5697134),Yes,Osage,Osage Reservation
"4128 Lake Rd, Ponca City, OK, 74604",1122.0,71.0,681826,36.709396000000005,-97.0267,True,Exact,"4128 LAKE RD, PONCA CITY, OK, 74604",L,40.0,115903875.0,600.0,Census,POINT (-97.02670000000001 36.70939600000001),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"5555 W Rogers Blvd, Skiatook, OK, 74070",,,1435021,36.3686184,-96.0449109,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.0449109 36.3686184),Yes,Osage,Osage Reservation
"St Hwy 30 MM 5, Espanola, NM, 87532",1012.0,39.0,2257361,35.97755,-106.07076,True,Non_Exact,"30 CO RD 5, ESPANOLA, NM, 87532",R,35.0,143194718.0,940800.0,Census,POINT (-106.07076 35.97755),Yes,Santa Clara,Santa Clara Pueblo
"100 Bien Mur Dr NE, Albuquerque, NM, 87113",,,1742891,35.2020608,-106.56916899999999,True,ROOFTOP,,,,,,Google,POINT (-106.569169 35.2020608),Yes,Sandia,Sandia Pueblo
"42 S Main St, Selfridge, ND, 58568",,,1819592,46.0411034,-100.92183829999999,True,ROOFTOP,,,,,,Google,POINT (-100.9218383 46.0411034),Yes,Standing Rock,Standing Rock Reservation
"100 Yates St, Fort Yates, ND, 58538",,,1624637,46.0885178,-100.6288625,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-100.6288625 46.0885178),Yes,Standing Rock,Standing Rock Reservation
"1569 St Rte 37, Fort Covington, NY, 12937",,,1635777,44.9678847,-74.5768325,True,ROOFTOP,,,,,,Google,POINT (-74.57683249999999 44.9678847),Yes,St. Regis Mohawk,St. Regis Mohawk Reservation
"2111 W Bank Perimete, Steamburg, NY, 14783",,,7529769,42.0976818,-78.8927137,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-78.8927137 42.0976818),Yes,Allegany,Allegany Reservation
"103 W Central Blvd, Anadarko, OK, 73005",5058.0,15.0,1649927,35.072613,-98.243515,True,Non_Exact,"103 E CENTRAL BLVD, ANADARKO, OK, 73005",R,40.0,92441424.0,162100.0,Census,POINT (-98.243515 35.072613),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"300 W Yates St, Fort Yates, ND, 58538",,,1624640,46.088229999999996,-100.6310213,True,ROOFTOP,,,,,,Google,POINT (-100.6310213 46.08823),Yes,Standing Rock,Standing Rock Reservation
"7932 Highway 24, Fort Yates, ND, 58538",1136.0,85.0,1624641,46.262879999999996,-100.64822,True,Non_Exact,"7932 STATE HWY 24, FORT YATES, ND, 58538",L,38.0,197230255.0,940800.0,Census,POINT (-100.64822 46.26288),Yes,Standing Rock,Standing Rock Reservation
"819 S Mission St, Anadarko, OK, 73005",8057.0,15.0,641182,35.0669,-98.2514,True,Non_Exact,"819 S MISSION ST, ANADARKO, OK, 73005",R,40.0,92464510.0,162100.0,Census,POINT (-98.2514 35.0669),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"2165 Route 219, Limestone, NY, 14753",1043.0,9.0,1615703,42.087146999999995,-78.63149,True,Non_Exact,"2165 US HWY 219, LIMESTONE, NY, 14753",L,36.0,122029757.0,940300.0,Census,POINT (-78.63149 42.08714699999999),Yes,Allegany,Allegany Reservation
"421 E Hartford Ave, Ponca City, OK, 74601",,,7585645,36.7244734,-97.079048,True,ROOFTOP,,,,,,Google,POINT (-97.079048 36.7244734),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"101 Main St, Macy, NE, 68039",,,1710806,42.114211600000004,-96.3562918,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.35629179999999 42.1142116),Yes,Omaha,Omaha Reservation
"415 E Central Blvd, Anadarko, OK, 73005",,,1820130,35.0729658,-98.23741650000001,True,ROOFTOP,,,,,,Google,POINT (-98.23741650000001 35.0729658),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"512 E Highway 62, Verden, OK, 73092",3000.0,15.0,1951438,35.083195,-98.093994,True,Non_Exact,"512 US HWY 62, VERDEN, OK, 73092",R,40.0,92465419.0,162000.0,Census,POINT (-98.093994 35.083195),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"951 W Rogers Blvd, Skiatook, OK, 74070",1000.0,113.0,546372,36.36857,-96.013756,True,Non_Exact,"951 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40.0,82383262.0,940010.0,Census,POINT (-96.013756 36.36857),Yes,Osage,Osage Reservation
"412 Spruce Ave, Barnsdall, OK, 74002",,,1431069,36.5572924,-96.1607915,True,ROOFTOP,,,,,,Google,POINT (-96.1607915 36.5572924),Yes,Osage,Osage Reservation
"102 1st St, Verden, OK, 73092",2191.0,51.0,950302,35.083393,-98.0856,True,Exact,"102 1ST ST, VERDEN, OK, 73092",L,40.0,15209231.0,600.0,Census,POINT (-98.0856 35.083393),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"11971 Lake Rd, Sperry, OK, 74073",,,7513917,36.325126399999995,-96.09393309999999,True,ROOFTOP,,,,,,Google,POINT (-96.09393309999999 36.32512639999999),Yes,Osage,Osage Reservation
"1901 N 14th St, Ponca City, OK, 74601",1000.0,71.0,413859,36.724194,-97.06723000000001,True,Non_Exact,"1901 N 14TH ST, PONCA CITY, OK, 74601",R,40.0,115892400.0,202.0,Census,POINT (-97.06723000000001 36.724194),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"10330 N 68th West Ave, Sperry, OK, 74073",,,1941619,36.303902,-96.068,True,ROOFTOP,,,,,,Google,POINT (-96.068 36.303902),Yes,Osage,Osage Reservation
"2088 Route 219, Limestone, NY, 14753",,,7441576,42.090279100000004,-78.6289278,True,ROOFTOP,,,,,,Google,POINT (-78.6289278 42.0902791),Yes,Allegany,Allegany Reservation
"200 N Main St, Fairfax, OK, 74637",,,628339,36.572298700000005,-96.7039796,True,ROOFTOP,,,,,,Google,POINT (-96.7039796 36.5722987),Yes,Osage,Osage Reservation
"240 Mountain View Dr, Saint Ignatius, MT, 59865",,,1514572,47.3211357,-114.09952630000001,True,ROOFTOP,,,,,,Google,POINT (-114.0995263 47.3211357),Yes,Flathead,Flathead Reservation
"23939 Prue Rd, Prue, OK, 74060",,,447863,36.2267891,-96.1987133,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-96.19871329999999 36.2267891),Yes,Osage,Osage Reservation
"50 Hwy 447, Nixon, NV, 89424",,,1545057,39.820021000000004,-119.363505,True,ROOFTOP,,,,,,Google,POINT (-119.363505 39.820021),Yes,Pyramid Lake Paiute,Pyramid Lake Paiute Reservation
"501 W Highland Ave, Ponca City, OK, 74601",,,161810,36.7100237,-97.0894721,True,ROOFTOP,,,,,,Google,POINT (-97.08947209999999 36.7100237),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"Hwy 550 & Hwy 537, Cuba, NM, 87013",,,7350689,36.146426700000006,-107.2641162,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-107.2641162 36.14642670000001),Yes,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation
"1405 Cochiti Hwy, Cochiti Lake, NM, 87083",2386.0,43.0,1735703,35.647957,-106.33196000000001,True,Exact,"1405 COCHITI HWY, COCHITI LAKE, NM, 87083",R,35.0,194031904.0,11000.0,Census,POINT (-106.33196 35.647957),Yes,Cochiti,Pueblo de Cochiti
"106 S Broadway St, Carnegie, OK, 73015",3047.0,15.0,7552249,35.108948,-98.604866,True,Non_Exact,"106 BROADWAY, CARNEGIE, OK, 73015",L,40.0,618003217.0,161800.0,Census,POINT (-98.604866 35.108948),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"1628 N Riverside Dr, Espanola, NM, 87532",3087.0,39.0,7256778,35.98808,-106.060875,True,Non_Exact,"1628 N RIVERSIDE DR, ESPANOLA, NM, 87532",L,35.0,143273856.0,940700.0,Census,POINT (-106.060875 35.98808),Yes,Santa Clara,Santa Clara Pueblo
"302 N 4th St, Pender, NE, 68047",3087.0,173.0,1630490,42.1118,-96.70711,True,Exact,"302 4TH ST, PENDER, NE, 68047",L,31.0,193833767.0,940100.0,Census,POINT (-96.70711 42.1118),Yes,Omaha,Omaha Reservation
"777 Casino Pkwy, Murphy, NC, 28906",,,7584951,35.114925799999995,-83.992439,True,ROOFTOP,,,,,,Google,POINT (-83.992439 35.11492579999999),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"3978 72nd Nw Ave, Parshall, ND, 58770",,,1521900,47.9775886,-102.128765,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.128765 47.9775886),Yes,Fort Berthold,Fort Berthold Reservation
"935 State Route 37, Hogansburg, NY, 13655",2010.0,33.0,1793676,44.966606,-74.63266,True,Exact,"935 STATE RTE 37, HOGANSBURG, NY, 13655",L,36.0,640443225.0,940000.0,Census,POINT (-74.63266 44.966606),Yes,St. Regis Mohawk,St. Regis Mohawk Reservation
"3001 N 14th St, Ponca City, OK, 74601",,,7611128,36.738879,-97.066686,True,ROOFTOP,,,,,,Google,POINT (-97.066686 36.738879),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"509 S Riverside Dr, Espanola, NM, 87532",3087.0,39.0,695166,35.987970000000004,-106.06263,True,Exact,"509 RIVERSIDE DR, ESPANOLA, NM, 87532",R,35.0,640410007.0,940700.0,Census,POINT (-106.06263 35.98797),Yes,Santa Clara,Santa Clara Pueblo
"18 State Route 37, Hogansburg, NY, 13655",,,3479958,44.979112,-74.7227198,True,ROOFTOP,,,,,,Google,POINT (-74.72271979999999 44.979112),Yes,St. Regis Mohawk,St. Regis Mohawk Reservation
"317 Whitney St, Pender, NE, 68047",3085.0,173.0,695547,42.11203,-96.70647,True,Exact,"317 WHITNEY ST, PENDER, NE, 68047",L,31.0,193833760.0,940100.0,Census,POINT (-96.70647 42.11203),Yes,Omaha,Omaha Reservation
"2500 Lakeview Dr, Reno, NV, 89510",1122.0,31.0,1515837,39.954018,-119.60431000000001,True,Non_Exact,"2500 N LAKEVIEW DR, RENO, NV, 89510",R,32.0,619808185.0,940200.0,Census,POINT (-119.60431 39.954018),Yes,Pyramid Lake Paiute,Pyramid Lake Paiute Reservation
"12623 Versailles Plank Rd, Lawtons, NY, 14091",2001.0,29.0,7392448,42.544067,-78.97839,True,Exact,"12623 VERSAILLES PLANK RD, LAWTONS, NY, 14091",R,36.0,48279027.0,940000.0,Census,POINT (-78.97839 42.544067),Yes,Cattaraugus,Cattaraugus Reservation
"719 Seven Clans Ln, Cherokee, NC, 28719",,,628959,35.4668358,-83.3213187,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-83.32131870000001 35.4668358),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"12795 Route 438, Irving, NY, 14081",1020.0,29.0,1615699,42.538857,-79.00035,True,Non_Exact,"12795 STATE RTE 438, IRVING, NY, 14081",R,36.0,638553537.0,940000.0,Census,POINT (-79.00035 42.538857),Yes,Cattaraugus,Cattaraugus Reservation
"401 NE 1st St, Anadarko, OK, 73005",5010.0,15.0,172339,35.078403,-98.24367,True,Non_Exact,"401 NE 1ST ST, ANADARKO, OK, 73005",R,40.0,92465122.0,162100.0,Census,POINT (-98.24366999999999 35.078403),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"1660 Roy Ave NE, Albuquerque, NM, 87113",,,684651,35.204251299999996,-106.58120729999999,True,ROOFTOP,,,,,,Google,POINT (-106.5812073 35.2042513),Yes,Sandia,Sandia Pueblo
"5017 Route 417, Allegany, NY, 14706",1072.0,9.0,1469609,42.09438,-78.590645,True,Non_Exact,"5017 STATE RTE 417, ALLEGANY, NY, 14706",R,36.0,122063498.0,940300.0,Census,POINT (-78.59064499999999 42.09438),Yes,Allegany,Allegany Reservation
"1587 W Rogers Blvd, Skiatook, OK, 74070",1017.0,113.0,7294014,36.36855,-96.022194,True,Non_Exact,"1587 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40.0,640207209.0,940010.0,Census,POINT (-96.022194 36.36855),Yes,Osage,Osage Reservation
"63459 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,7247801,47.535614,-114.09938000000001,True,Non_Exact,"63459 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census,POINT (-114.09938 47.535614),Yes,Flathead,Flathead Reservation
"1247 N Osage Dr, Tulsa, OK, 74106",2049.0,113.0,653918,36.17279,-96.00191,True,Non_Exact,"1247 N OSAGE DR, TULSA, OK, 74106",R,40.0,82333597.0,940006.0,Census,POINT (-96.00191 36.17279),Yes,Osage,Osage Reservation
"3160 Big Cove Rd, Cherokee, NC, 28719",,,1650451,35.5209977,-83.2811623,True,ROOFTOP,,,,,,Google,POINT (-83.28116230000001 35.5209977),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"15179 State Highway 9, Anadarko, OK, 73005",,,7588439,35.045441,-98.3320144,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-98.33201440000001 35.045441),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"837 Bloomingdale Rd, Basom, NY, 14013",1011.0,37.0,1497564,43.060383,-78.41995,True,Exact,"837 BLOOMINGDALE RD, BASOM, NY, 14013",R,36.0,48146019.0,940100.0,Census,POINT (-78.41995 43.060383),Yes,Tonawanda,Tonawanda Reservation
"555 Wildwood Ave, Salamanca, NY, 14779",3014.0,9.0,324493,42.158103999999994,-78.69658000000001,True,Exact,"555 WILDWOOD AVE, SALAMANCA, NY, 14779",L,36.0,122025303.0,940300.0,Census,POINT (-78.69658000000001 42.15810399999999),Yes,Allegany,Allegany Reservation
"1712 Route 219, Limestone, NY, 14753",1049.0,9.0,1816695,42.076084,-78.636314,True,Non_Exact,"1712 US HWY 219, LIMESTONE, NY, 14753",R,36.0,638281710.0,940300.0,Census,POINT (-78.636314 42.076084),Yes,Allegany,Allegany Reservation
"1100 S Camino Del Pueblo, Bernalillo, NM, 87004",,,1820717,35.29978079999999,-106.55101289999999,True,ROOFTOP,,,,,,Google,POINT (-106.5510129 35.29978079999999),Yes,Sandia,Sandia Pueblo
"36625 Highway 270, Wewoka, OK, 74884",3073.0,133.0,1522175,35.121323,-96.47869,True,Non_Exact,"36625 US HWY 270, WEWOKA, OK, 74884",R,40.0,107253827.0,583600.0,Census,POINT (-96.47869 35.121323),Yes,Creek/Seminole,Creek/Seminole joint-use OTSA
"1101 John Dahl Ave, Pawhuska, OK, 74056",,,7568652,36.668592700000005,-96.3144738,True,ROOFTOP,,,,,,Google,POINT (-96.3144738 36.6685927),Yes,Osage,Osage Reservation
"1840 N Main St, Miami, OK, 74354",2045.0,115.0,399077,36.89591,-94.87749000000001,True,Non_Exact,"1840 N MAIN ST, MIAMI, OK, 74354",R,40.0,636569950.0,574300.0,Census,POINT (-94.87749000000001 36.89591),Yes,Miami/Peoria,Miami/Peoria joint-use OTSA
"3305 N 14th St, Ponca City, OK, 74601",,,1431689,36.7431695,-97.0669027,True,ROOFTOP,,,,,,Google,POINT (-97.0669027 36.7431695),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"3150 E Highway 60, Ponca City, OK, 74604",1016.0,113.0,290225,36.691868,-97.048454,True,Non_Exact,"3150 OLD HWY 60, PONCA CITY, OK, 74604",R,40.0,82323985.0,940003.0,Census,POINT (-97.04845400000001 36.691868),Yes,Osage,Osage Reservation
"444 N Riverside Dr, Espanola, NM, 87532",,,324329,35.996146200000005,-106.064912,True,ROOFTOP,,,,,,Google,POINT (-106.064912 35.99614620000001),Yes,Santa Clara,Santa Clara Pueblo
"704 Broad St, Salamanca, NY, 14779",6007.0,9.0,2226366,42.159267,-78.74195,True,Exact,"704 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122025276.0,940300.0,Census,POINT (-78.74195 42.159267),Yes,Allegany,Allegany Reservation
"101 4th Ave NW, Mandaree, ND, 58757",,,2194338,47.7413217,-102.66847750000001,True,ROOFTOP,,,,,,Google,POINT (-102.6684775 47.7413217),Yes,Fort Berthold,Fort Berthold Reservation
"241 Main St, New Town, ND, 58763",1035.0,61.0,1625411,47.97929,-102.4908,True,Exact,"241 MAIN ST, NEW TOWN, ND, 58763",R,38.0,200610547.0,940400.0,Census,POINT (-102.4908 47.97929),Yes,Fort Berthold,Fort Berthold Reservation
"10 Goodrich Blvd, Miami, OK, 74354",1147.0,115.0,208498,36.888702,-94.87774,True,Exact,"10 GOODRICH BLVD, MIAMI, OK, 74354",R,40.0,635999387.0,574300.0,Census,POINT (-94.87774 36.888702),Yes,Miami/Peoria,Miami/Peoria joint-use OTSA
"840 R C Hoag Dr, Salamanca, NY, 14779",,,7418182,42.1586013,-78.7486986,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-78.7486986 42.1586013),Yes,Allegany,Allegany Reservation
"62945 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,1529490,47.53595,-114.09976,True,Non_Exact,"62945 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census,POINT (-114.09976 47.53595),Yes,Flathead,Flathead Reservation
"1205 Seven Clans Ln, Cherokee, NC, 28719",,,1431888,35.46641210000001,-83.3216255,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-83.3216255 35.46641210000001),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"2306 N Riverside Dr, Espanola, NM, 87532",,,1440106,36.0267883,-106.0634668,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.0634668 36.0267883),Yes,Ohkay Owingeh,Ohkay Owingeh
"101 S Shawnee Ave, Cromwell, OK, 74837",1127.0,133.0,473688,35.3404,-96.45904,True,Exact,"101 SHAWNEE AVE, CROMWELL, OK, 74837",L,40.0,607528458.0,583100.0,Census,POINT (-96.45904 35.3404),Yes,Creek/Seminole,Creek/Seminole joint-use OTSA
"425 S 14th St, Ponca City, OK, 74601",,,473657,36.69903660000001,-97.06702879999999,True,ROOFTOP,,,,,,Google,POINT (-97.06702879999999 36.69903660000001),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"806 W Petree Rd, Anadarko, OK, 73005",3022.0,15.0,1441887,35.05788,-98.22496,True,Non_Exact,"806 E PETREE RD, ANADARKO, OK, 73005",R,40.0,92464665.0,162100.0,Census,POINT (-98.22496 35.05788),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"106 S Cosden Ave, Shidler, OK, 74652",1373.0,113.0,1806132,36.78222,-96.661194,True,Exact,"106 COSDEN AVE, SHIDLER, OK, 74652",R,40.0,82309952.0,940011.0,Census,POINT (-96.66119399999999 36.78222),Yes,Osage,Osage Reservation
"12301 Crosstimers Dr, Sperry, OK, 74073",,,3886889,36.33295089999999,-96.1004855,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-96.1004855 36.33295089999999),Yes,Osage,Osage Reservation
"200 E Highland Ave, Ponca City, OK, 74601",,,647203,36.7095065,-97.08196109999999,True,ROOFTOP,,,,,,Google,POINT (-97.08196109999999 36.7095065),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1699 Paint Town Rd, Cherokee, NC, 28719",,,2169583,35.4675831,-83.27980240000001,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-83.27980240000001 35.4675831),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"1750 Silver Eagle, Elko, NV, 89801",4007.0,7.0,1615667,40.847846999999994,-115.76607,True,Non_Exact,"1750 SILVER EAGLE RD, ELKO, NV, 89801",L,32.0,642819595.0,950702.0,Census,POINT (-115.76607 40.84784699999999),Yes,Elko,Elko Colony
"50667 Us Highway 93, Polson, MT, 59860",3000.0,47.0,162231,47.693104,-114.13083,True,Non_Exact,"50667 US HWY 93, POLSON, MT, 59860",L,30.0,206888530.0,940301.0,Census,POINT (-114.13083 47.693104),Yes,Flathead,Flathead Reservation
"1006 S Mission St, Anadarko, OK, 73005",1032.0,15.0,1937618,35.066517,-98.25142,True,Non_Exact,"1006 S MISSION ST, ANADARKO, OK, 73005",L,40.0,92440357.0,162100.0,Census,POINT (-98.25142 35.066517),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"1340 Tsali Blvd, Cherokee, NC, 28719",,,1731897,35.495799600000005,-83.3128707,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-83.3128707 35.49579960000001),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"1607 Acquoni Rd, Cherokee, NC, 28719",2046.0,173.0,1731899,35.493565000000004,-83.31081,True,Exact,"1607 ACQUONI RD, CHEROKEE, NC, 28719",L,37.0,36132672.0,940100.0,Census,POINT (-83.31081 35.493565),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"100 S Cosden Ave, Shidler, OK, 74652",1373.0,113.0,449994,36.782024,-96.661194,True,Exact,"100 COSDEN AVE, SHIDLER, OK, 74652",R,40.0,82309952.0,940011.0,Census,POINT (-96.66119399999999 36.782024),Yes,Osage,Osage Reservation
"2208 N Riverside Dr, Espanola, NM, 87532",5051.0,39.0,1766994,36.025929999999995,-106.06388000000001,True,Non_Exact,"2208 N RIVERSIDE DR, ESPANOLA, NM, 87532",L,35.0,143201804.0,944100.0,Census,POINT (-106.06388 36.02593),Yes,Ohkay Owingeh,Ohkay Owingeh
"53148 Highway 12, Niobrara, NE, 68760",,,1756702,42.7330984,-97.8821002,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.8821002 42.7330984),Yes,Santee,Santee Reservation
"191 Center St, Salamanca, NY, 14779",4028.0,9.0,1468075,42.1627,-78.743935,True,Exact,"191 CENTER ST, SALAMANCA, NY, 14779",L,36.0,122062965.0,940300.0,Census,POINT (-78.74393499999999 42.1627),Yes,Allegany,Allegany Reservation
"701 S 4th St, Pender, NE, 68047",,,936985,42.1067438,-96.7079705,True,ROOFTOP,,,,,,Google,POINT (-96.7079705 42.1067438),Yes,Omaha,Omaha Reservation
"201 W Hartford Ave, Ponca City, OK, 74601",,,166249,36.7246373,-97.08579399999999,True,ROOFTOP,,,,,,Google,POINT (-97.08579399999999 36.7246373),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"Hwy 64 & Foothill St, Dulce, NM, 87528",,,7049503,36.9342033,-106.99115829999998,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.9911583 36.9342033),Yes,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation
"10705 Highway 23, New Town, ND, 58763",,,7365659,47.9759138,-102.7352236,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.7352236 47.9759138),Yes,Fort Berthold,Fort Berthold Reservation
"305 E 4th St, Carnegie, OK, 73015",2201.0,15.0,96710,35.10181,-98.598366,True,Non_Exact,"305 E 4TH ST, CARNEGIE, OK, 73015",R,40.0,640168621.0,161800.0,Census,POINT (-98.598366 35.10181),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"19698 Hwy 84 285, Espanola, NM, 87532",,,1613857,35.990576000000004,-106.07981299999999,True,ROOFTOP,,,,,,Google,POINT (-106.079813 35.990576),Yes,Santa Clara,Santa Clara Pueblo
"7908 Highway 1806, Cannon Ball, ND, 58528",,,526117,46.386071,-100.629774,True,ROOFTOP,,,,,,Google,POINT (-100.629774 46.386071),Yes,Standing Rock,Standing Rock Reservation
"202 Frontage Rd, New Town, ND, 58763",,,695907,47.979699700000005,-102.5738236,True,ROOFTOP,,,,,,Google,POINT (-102.5738236 47.9796997),Yes,Fort Berthold,Fort Berthold Reservation
