id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,lat,lon
7585214.0,"1650 Trinity Dr Ste 125, Los Alamos, NM, 87544",True,Exact,"1650 TRINITY DR, LOS ALAMOS, NM, 87544",143757727,R,35,028,000400,2040,35.879814,-106.30004
656542.0,"275 S Wells Ave, Reno, NV, 89502",True,Non_Exact,"275 S WELLS AVE, RENO, NV, 89502",107051847,R,32,031,000202,1019,39.524143,-119.80305
3686002.0,"1925 E Andy Devine Ave, Kingman, AZ, 86401",True,Non_Exact,"1925 E ANDY DEVINE AVE, KINGMAN, AZ, 86401",190314506,L,04,015,953800,2093,35.193577,-114.033394
1988214.0,"12370 Point Douglas Dr S, Hastings, MN, 55033",True,Exact,"12370 POINT DOUGLAS DR S, HASTINGS, MN, 55033",97829746,R,27,163,071102,3064,44.766148,-92.85357
7174884.0,"15503 Hwy 2, Williston, ND, 58801",False,,,,,,,,,,
7609755.0,"26050 Road L, Cortez, CO, 81321",False,,,,,,,,,,
681075.0,"5114 E Pickard St, Mount Pleasant, MI, 48858",False,,,,,,,,,,
1640528.0,"346 W 2nd St, Winner, SD, 57580",True,Non_Exact,"346 E 2ND ST, WINNER, SD, 57580",200357287,R,46,123,971700,2081,43.37655,-99.853226
3975724.0,"8071 Old Carriage Ct, Shakopee, MN, 55379",False,,,,,,,,,,
591468.0,"680 W Main St, Norwich, CT, 63606",False,,,,,,,,,,
7540537.0,"209 S Broadway St, Lake City, SD, 57247",False,,,,,,,,,,
7400443.0,"111 Central Park Sq, Los Alamos, NM, 87544",True,Exact,"111 CENTRAL PARK SQ, LOS ALAMOS, NM, 87544",143758653,R,35,028,000400,2026,35.8827,-106.300514
2207154.0,"1504 S Main St, Atmore, AL, 36502",False,,,,,,,,,,
1903279.0,"201 W Veterans St, Tomah, WI, 54660",False,,,,,,,,,,
1415902.0,"422 Main St W, Milltown, WI, 54858",True,Exact,"422 MAIN ST W, MILLTOWN, WI, 54858",110850419,L,55,095,960300,3003,45.526787,-92.5133
1872853.0,"4340 Westgate, Pendleton, OR, 97801",False,,,,,,,,,,
1406040.0,"205 W Garfield Ave, Charlevoix, MI, 49720",False,,,,,,,,,,
7434889.0,"503 South Blvd, Baraboo, WI, 53913",True,Exact,"503 SOUTH BLVD, BARABOO, WI, 53913",86550906,R,55,111,000300,4047,43.460693,-89.751
624770.0,"20 Town St, Norwich, CT, 63602",True,Non_Exact,"20 TOWN ST, NORWICH, CT, 06360",611692351,L,09,011,696300,1019,41.545765,-72.08949
7611024.0,"22808 Sumner Buckley Hwy E, Buckley, WA, 98321",True,Non_Exact,"22808 SUMNER BUCKLEY HWY, BUCKLEY, WA, 98321",184659558,R,53,053,070309,3002,47.180977,-122.12551
638147.0,"518 Teton Ave, Valier, MT, 59486",True,Exact,"518 TETON AVE, VALIER, MT, 59486",611257902,R,30,073,977200,2392,48.30813,-112.25198
2582199.0,"750 N Union St, Mauston, WI, 53948",True,Non_Exact,"750 N UNION ST, MAUSTON, WI, 53948",640631065,R,55,057,100400,4098,43.806347,-90.07038
2023901.0,"7413 Eastchase Pkwy, Montgomery, AL, 36117",True,Exact,"7413 EASTCHASE PKWY, MONTGOMERY, AL, 36117",1551610,L,01,101,005406,4014,32.361164,-86.16265
669279.0,"103 E Highland Ave, San Bernardino, CA, 92404",True,Non_Exact,"103 E HIGHLAND AVE, SAN BERNARDINO, CA, 92404",634413822,R,06,071,005400,3004,34.13595,-117.28502
800739.0,"2360 Highway 95, Bullhead City, AZ, 86442",True,Non_Exact,"2360 STATE RTE 95, BULLHEAD CITY, AZ, 86442",608988767,R,04,015,951501,1012,35.100567,-114.59805
2013934.0,"1475 S Wells Ave, Reno, NV, 89502",True,Non_Exact,"1475 S WELLS AVE, RENO, NV, 89502",107052056,R,32,031,000201,2006,39.511105,-119.80315
663019.0,"112 S State St, Saint Ignace, MI, 49781",True,Non_Exact,"112 N STATE ST, SAINT IGNACE, MI, 49781",130710134,L,26,097,950500,3016,45.867863,-84.72395
1904237.0,"10551 Main St, Hayward, WI, 54843",True,Exact,"10551 MAIN ST, HAYWARD, WI, 54843",635608321,L,55,113,100300,2073,46.014305,-91.48434
3807172.0,"158 Johannes Ave, Big Sandy, MT, 59520",False,,,,,,,,,,
7448701.0,"8255 Eastchase Pkwy, Montgomery, AL, 36117",True,Exact,"8255 EASTCHASE PKWY, MONTGOMERY, AL, 36117",641841570,L,01,101,005406,4014,32.36183,-86.151764
7390083.0,"811 Highway 16 E, Carthage, MS, 39051",False,,,,,,,,,,
1416064.0,"3901 W Vliet St, Milwaukee, WI, 53208",True,Non_Exact,"3901 W VLIET ST, MILWAUKEE, WI, 53208",77734119,L,55,079,012300,1006,43.04876,-87.962395
3635839.0,"1505 Tall Pines Dr, Carlton, MN, 55718",True,Exact,"1505 TALL PINES DR, CARLTON, MN, 55718",636507843,R,27,017,070400,5018,46.6632,-92.46528
7235064.0,"817 3rd St, Langdon, ND, 58249",True,Exact,"817 3RD ST, LANGDON, ND, 58249",181361496,R,38,019,950900,1034,48.7604,-98.36826
7580402.0,"10588 Main St, Hayward, WI, 54843",True,Exact,"10588 MAIN ST, HAYWARD, WI, 54843",194429318,R,55,113,100300,3048,46.015453,-91.48579
7412564.0,"72724 29 Palms Hwy Ste 104, Twentynine Palms, CA, 92277",False,,,,,,,,,,
620383.0,"1208 Bonita St, Grants, NM, 87020",True,Exact,"1208 BONITA ST, GRANTS, NM, 87020",179230688,L,35,006,974700,5099,35.12904,-107.889046
662932.0,"205 E Main St, Harbor Springs, MI, 49740",False,,,,,,,,,,
3707854.0,"4420 E King Ave, Billings, MT, 59101",True,Non_Exact,"4420 KING AVE E, BILLINGS, MT, 59101",639773252,L,30,111,000901,1015,45.755318,-108.53469
1447294.0,"151 E Main St, Duchesne, UT, 84021",True,Exact,"151 E MAIN ST, DUCHESNE, UT, 84021",133579252,L,49,013,940300,2083,40.163483,-110.398735
1415687.0,"19947 Old Highway 99 SW, Rochester, WA, 98579",False,,,,,,,,,,
3805669.0,"400 Medical Park Dr, Atmore, AL, 36502",False,,,,,,,,,,
702528.0,"1 Transcon Ln, Winslow, AZ, 86047",False,,,,,,,,,,
1398124.0,"1109 S Palm Canyon Dr, Palm Springs, CA, 92264",False,,,,,,,,,,
3803568.0,"3395 State Highway 200, Mahnomen, MN, 56557",True,Exact,"3395 STATE HWY 200, MAHNOMEN, MN, 56557",168230114,L,27,087,940300,2111,47.325226,-95.55192
5622508.0,"202 Ramshorn St, Dubois, WY, 82513",True,Non_Exact,"202 W RAMSHORN ST, DUBOIS, WY, 82513",148462742,R,56,013,000400,1495,43.5337,-109.63444
1632484.0,"1606 N 35th St, Milwaukee, WI, 53208",True,Non_Exact,"1606 N 35TH ST, MILWAUKEE, WI, 53208",77739781,R,55,079,009700,2013,43.051647,-87.95761
1399041.0,"13305 Highway 8 Business, El Cajon, CA, 92021",False,,,,,,,,,,
1803219.0,"1819 Oregon St, Port Orford, OR, 97465",False,,,,,,,,,,
1776427.0,"6368 Highway 169, Tower, MN, 55790",False,,,,,,,,,,
1925685.0,"11971 U S Highway 59 N, Livingston, TX, 77351",False,,,,,,,,,,
1396724.0,"352 Route 2, Preston, CT, 63658",False,,,,,,,,,,
7412542.0,"2673 Lineville Rd, Green Bay, WI, 54313",True,Exact,"2673 LINEVILLE RD, GREEN BAY, WI, 54313",148119031,L,55,009,020503,4006,44.590828,-88.0899
607217.0,"1477 S San Jacinto Ave, San Jacinto, CA, 92583",False,,,,,,,,,,
7382338.0,"5 N Main Ave, Lake Placid, FL, 33852",False,,,,,,,,,,
664223.0,"584 E Main St Ste B3, Philadelphia, MS, 39350",True,Exact,"584 MAIN ST, PHILADELPHIA, MS, 39350",157762510,L,28,099,010400,1029,32.771137,-89.10206
1425236.0,"67660 M 152, Dowagiac, MI, 49047",True,Non_Exact,"67660 STATE HWY 152, DOWAGIAC, MI, 49047",34752873,R,26,159,011500,2022,42.085835,-86.20028
2068576.0,"250 W Beacon St, Philadelphia, MS, 39350",False,,,,,,,,,,
1483004.0,"692 Main St, Lander, WY, 82520",False,,,,,,,,,,
1413925.0,"719 E Hickory St, Sisseton, SD, 57262",False,,,,,,,,,,
7405499.0,"30 Buffalo Thunder Trl, Santa Fe, NM, 87506",True,Exact,"30 BUFFALO THUNDER TRL, SANTA FE, NM, 87506",641142813,R,35,049,940600,1075,35.85934,-105.99493
7287354.0,"1262 Vierling Dr E, Shakopee, MN, 55379",True,Exact,"1262 VIERLING DR E, SHAKOPEE, MN, 55379",38154333,R,27,139,080302,1018,44.782253,-93.509094
1407094.0,"708 Lyle Chisholm Dr, Cass Lake, MN, 56633",False,,,,,,,,,,
996264.0,"275 N El Cielo Rd Ste C4, Palm Springs, CA, 92262",False,,,,,,,,,,
7503353.0,"265 N Main St, Valentine, NE, 69201",False,,,,,,,,,,
1656918.0,"3013 W North Ave, Milwaukee, WI, 53208",True,Non_Exact,"3013 W NORTH AVE, MILWAUKEE, WI, 53208",77738167,L,55,079,009800,1015,43.0606,-87.95151
3807076.0,"1022 S Mission St, Mount Pleasant, MI, 48858",False,,,,,,,,,,
3091135.0,"150 E Boeing Ave, Walla Walla, WA, 99362",False,,,,,,,,,,
677143.0,"5761 Woodmere Blvd, Montgomery, AL, 36117",True,Exact,"5761 WOODMERE BLVD, MONTGOMERY, AL, 36117",609635351,L,01,101,005409,1021,32.356495,-86.214714
620866.0,"1 S Main St, Sheridan, WY, 82801",False,,,,,,,,,,
1395290.0,"67 N Burbank Dr, Montgomery, AL, 36117",True,Non_Exact,"67 N BURBANK DR, MONTGOMERY, AL, 36117",1547462,L,01,101,005402,3015,32.38402,-86.199265
7615183.0,"19225 8th Ave NE, Poulsbo, WA, 98370",True,Exact,"19225 8TH AVE NE, POULSBO, WA, 98370",640636366,R,53,035,090501,3001,47.73745,-122.63874
936612.0,"814 W Olive Ave, Porterville, CA, 93257",False,,,,,,,,,,
992612.0,"1183 E Main St Ste H, El Cajon, CA, 92021",True,Non_Exact,"1183 E MAIN ST, EL CAJON, CA, 92021",195333412,R,06,073,015704,2000,32.794914,-116.94126
1977437.0,"45 E Highway 2, Cohasset, MN, 55721",True,Non_Exact,"45 HWY 2 E, COHASSET, MN, 55721",639088622,L,27,061,480300,2093,47.262554,-93.6182
1416153.0,"3447 W Wells St, Milwaukee, WI, 53208",True,Non_Exact,"3447 W WELLS ST, MILWAUKEE, WI, 53208",77739940,L,55,079,013500,2006,43.040295,-87.95703
2555127.0,"72253 29 Palms Hwy, Twentynine Palms, CA, 92277",False,,,,,,,,,,
7010544.0,"1608 Vermillion St, Hastings, MN, 55033",True,Exact,"1608 VERMILLION ST, HASTINGS, MN, 55033",37956630,R,27,037,061105,2001,44.729813,-92.85269
672629.0,"1595 N Palm Canyon Dr, Palm Springs, CA, 92262",True,Non_Exact,"1595 N PALM CANYON DR, PALM SPRINGS, CA, 92262",194761013,R,06,065,044606,1001,33.843937,-116.54676
1425454.0,"8174 Rapid City Rd NW, Rapid City, MI, 49676",True,Exact,"8174 RAPID CITY RD NW, RAPID CITY, MI, 49676",145927911,R,26,079,950200,4006,44.83315,-85.28278
2262135.0,"2309 Medway Rd, Medway, ME, 44603",False,,,,,,,,,,
1750901.0,"20 26th St E, Williston, ND, 58801",True,Exact,"20 26TH ST E, WILLISTON, ND, 58801",167752200,R,38,105,953900,2002,48.1687,-103.62284
746007.0,"4960 Adobe Rd, Twentynine Palms, CA, 92277",False,,,,,,,,,,
745857.0,"301 Harbison Canyon Rd, El Cajon, CA, 92019",True,Exact,"301 HARBISON CANYON RD, EL CAJON, CA, 92019",195678571,R,06,073,015502,2048,32.82261,-116.82781
7384744.0,"9168 Eastchase Pkwy, Montgomery, AL, 36117",True,Exact,"9168 EASTCHASE PKWY, MONTGOMERY, AL, 36117",1547527,R,01,101,005406,3005,32.362274,-86.1375
626816.0,"524 Tyhee Ave, American Falls, ID, 83211",True,Exact,"524 TYHEE AVE, AMERICAN FLS, ID, 83211",168859385,L,16,077,960200,3030,42.7838,-112.85221
766447.0,"1200 N Palm Canyon Dr, Palm Springs, CA, 92262",True,Non_Exact,"1200 N PALM CANYON DR, PALM SPRINGS, CA, 92262",638577927,L,06,065,044606,1009,33.83892,-116.54676
5099797.0,"725B Colonel Ledyard Hwy, Ledyard, CT, 63391",True,Non_Exact,"725 COLONEL LEDYARD HWY, LEDYARD, CT, 06339",56872609,L,09,011,701100,3006,41.441654,-72.01684
7579691.0,"2318 Sterling Ave, San Bernardino, CA, 92404",True,Exact,"2318 STERLING AVE, SAN BERNARDINO, CA, 92404",144660708,R,06,071,006204,1015,34.13843,-117.24368
7587296.0,"2780 Olive Hwy, Oroville, CA, 95966",True,Exact,"2780 OLIVE HWY, OROVILLE, CA, 95966",68476844,L,06,007,003001,2000,39.504135,-121.54149
1415552.0,"717 Meridian Ave E, Puyallup, WA, 98371",False,,,,,,,,,,
623457.0,"787 Main St, Buckley, WA, 98321",True,Exact,"787 MAIN ST, BUCKLEY, WA, 98321",184697978,R,53,053,070207,2035,47.162987,-122.02723
1406769.0,"510 Paul Bunyan Dr S, Bemidji, MN, 56601",True,Exact,"510 PAUL BUNYAN DR S, BEMIDJI, MN, 56601",176405841,L,27,007,450702,3002,47.46801,-94.87791
2644616.0,"27310 Baseline St, Highland, CA, 92346",True,Exact,"27310 BASELINE ST, HIGHLAND, CA, 92346",144662178,L,06,071,007409,3019,34.12125,-117.20848
1836940.0,"704 S Mable St, Pinconning, MI, 48650",True,Non_Exact,"704 N MABLE ST, PINCONNING, MI, 48650",81147484,R,26,017,286300,1029,43.864864,-83.966255
803306.0,"3133 N Golden Ave, San Bernardino, CA, 92404",True,Non_Exact,"3133 N GOLDEN AVE, SAN BERNARDINO, CA, 92404",144655959,R,06,071,006100,5012,34.14969,-117.26115
1821941.0,"390 NW Douglas Blvd, Winston, OR, 97496",True,Non_Exact,"390 W DOUGLAS BLVD, WINSTON, OR, 97496",137190606,R,41,019,160000,2045,43.120346,-123.41926
1000996.0,"9921 N State Road 27, Hayward, WI, 54843",False,,,,,,,,,,
2211323.0,"103 Chadwick Ave E, Walnut Grove, MS, 39189",True,Non_Exact,"103 CHADWICK AVE, WALNUT GROVE, MS, 39189",636629871,R,28,079,040400,3062,32.589645,-89.45743
1759114.0,"761 8th St Ste D, Arcata, CA, 95521",False,,,,,,,,,,
114254.0,"2104 Kingman Ave, Kingman, AZ, 86401",True,Exact,"2104 KINGMAN AVE, KINGMAN, AZ, 86401",633467952,R,04,015,953800,1113,35.199047,-114.02917
7504038.0,"258 Broad St, Norwich, CT, 63604",True,Non_Exact,"258 BROAD ST, NORWICH, CT, 06360",612671087,L,09,011,696400,5008,41.531696,-72.07076
1416056.0,"600 E Pioneer St, Crandon, WI, 54520",True,Non_Exact,"600 W PIONEER ST, CRANDON, WI, 54520",170275590,L,55,041,950400,1005,45.56474,-88.909996
1610058.0,"1015 E Young St, Pocatello, ID, 83201",True,Non_Exact,"1015 E YOUNG ST, POCATELLO, ID, 83201",204351657,R,16,005,000900,1009,42.87668,-112.44801
7559175.0,"2939 Jefferson St, Macon, MS, 39341",False,,,,,,,,,,
699743.0,"568 Spring Valley Ct, Spring Creek, NV, 89815",False,,,,,,,,,,
1399469.0,"4645 E Ramon Rd, Palm Springs, CA, 92264",True,Non_Exact,"4645 E RAMON RD, PALM SPRINGS, CA, 92264",194764629,R,06,065,044804,1001,33.815872,-116.49571
7443281.0,"451 Highway 12 E, Kosciusko, MS, 39090",False,,,,,,,,,,
7442888.0,"770 Yellowstone Ave, Pocatello, ID, 83201",True,Exact,"770 YELLOWSTONE AVE, POCATELLO, ID, 83201",639462470,R,16,005,001300,2003,42.888996,-112.45128
7594182.0,"1634 Porter St, Enumclaw, WA, 98022",True,Exact,"1634 PORTER ST, ENUMCLAW, WA, 98022",186643400,L,53,033,031400,1028,47.204666,-121.99132
658414.0,"555 E Tachevah Dr, Palm Springs, CA, 92262",True,Non_Exact,"555 E TACHEVAH DR, PALM SPRINGS, CA, 92262",194761565,R,06,065,044602,2013,33.837612,-116.54366
1398273.0,"1010 9th St, Crescent City, CA, 95531",True,Exact,"1010 9TH ST, CRESCENT CITY, CA, 95531",113161691,L,06,015,000101,1013,41.757233,-124.19974
1397978.0,"703 E Bradley Ave, El Cajon, CA, 92021",True,Non_Exact,"703 E BRADLEY AVE, EL CAJON, CA, 92021",624818434,R,06,073,016504,1002,32.81912,-116.95134
1419571.0,"1103 La Cresta Blvd, El Cajon, CA, 92021",True,Non_Exact,"1103 LA CRESTA BLVD, EL CAJON, CA, 92021",195334780,R,06,073,015501,3000,32.814518,-116.86217
1000527.0,"Main St, White River, SD, 57579",False,,,,,,,,,,
2481231.0,"42465 Us Highway 2, Harlem, MT, 59526",False,,,,,,,,,,
1906872.0,"108 2nd Ave W, Toledo, IA, 52342",True,Non_Exact,"108 2ND AVE, TOLEDO, IA, 52342",90973861,R,19,171,290400,1029,41.98482,-92.578804
1426008.0,"6838 Y Frontage Rd NW, Walker, MN, 56484",True,Exact,"6838 Y FRONTAGE RD NW, WALKER, MN, 56484",162752938,R,27,021,940001,1034,47.053978,-94.541504
1415617.0,"610 Front St, Lynden, WA, 98264",True,Exact,"610 FRONT ST, LYNDEN, WA, 98264",183760251,L,53,073,010302,2034,48.9423,-122.45462
1622111.0,"1900 W Valencia Rd, Tucson, AZ, 85746",True,Non_Exact,"1900 W VALENCIA RD, TUCSON, AZ, 85746",121236800,R,04,019,002506,2026,32.133854,-111.007706
7481641.0,"2786 Eastern Blvd, Montgomery, AL, 36117",True,Exact,"2786 EASTERN BLVD, MONTGOMERY, AL, 36117",1518637,R,01,101,003302,1016,32.34433,-86.2239
3863253.0,"1131 Steamboat Pkwy Ste 830, Reno, NV, 89521",True,Exact,"1131 STEAMBOAT PKWY, RENO, NV, 89521",107114386,L,32,031,002207,1018,39.422894,-119.738525
1979395.0,"42099 Highway 47, Isle, MN, 56342",False,,,,,,,,,,
499694.0,"5928 W Vliet St, Milwaukee, WI, 53208",True,Non_Exact,"5928 W VLIET ST, MILWAUKEE, WI, 53208",77732889,R,55,079,009400,3007,43.049915,-87.986786
1408065.0,"109 E 1st St, Valentine, NE, 69201",True,Exact,"109 E 1ST ST, VALENTINE, NE, 69201",193738704,R,31,031,955800,4030,42.871693,-100.550354
3754504.0,"3749 Bowden St, Frisco City, AL, 36445",True,Exact,"3749 BOWDEN ST, FRISCO CITY, AL, 36445",2013788,R,01,099,076100,3055,31.436745,-87.39674
7293701.0,"2509 Highway 395 S, Chewelah, WA, 99109",False,,,,,,,,,,
7603339.0,"1510 Us 2 NE, Bena, MN, 56626",False,,,,,,,,,,
2054336.0,"955 W Washington St, Sequim, WA, 98382",False,,,,,,,,,,
662975.0,"1015 N 3rd St, Marquette, MI, 49855",True,Non_Exact,"1015 N 3RD ST, MARQUETTE, MI, 49855",182034623,L,26,103,000200,3009,46.552494,-87.39475
7400713.0,"2036 N Zaragoza Rd Bldg C, El Paso, TX, 79938",True,Non_Exact,"2036 N ZARAGOZA RD, EL PASO, TX, 79938",618949948,R,48,141,010341,6000,31.769825,-106.259315
7556568.0,"1565 N 1st St Ste 6, Hermiston, OR, 97838",False,,,,,,,,,,
7615295.0,"1589 Highway 395 N, Minden, NV, 89423",True,Non_Exact,"1589 US HWY 395 N, MINDEN, NV, 89423",173751133,R,32,005,001400,2034,38.957375,-119.771935
1830459.0,"611 S Palm Canyon Dr Ste 1, Palm Springs, CA, 92264",True,Non_Exact,"611 E PALM CANYON DR, PALM SPRINGS, CA, 92264",194762186,R,06,065,940800,1003,33.801353,-116.54109
1465920.0,"114 S Main St, Bridger, MT, 59014",False,,,,,,,,,,
803928.0,"7272 Sterling Ave, San Bernardino, CA, 92404",True,Exact,"7272 STERLING AVE, SAN BERNARDINO, CA, 92404",144661271,R,06,071,006302,2012,34.121773,-117.24367
1396901.0,"134 Route 12, Preston, CT, 63658",False,,,,,,,,,,
1425951.0,"22039 321st Ave, Aitkin, MN, 56431",False,,,,,,,,,,
1640612.0,"284 Spirit Ave NW, Bemidji, MN, 56601",True,Exact,"284 SPIRIT AVE NW, BEMIDJI, MN, 56601",176403035,L,27,007,450100,4047,47.512985,-95.00191
2620794.0,"1567 City Center Rd, McKinleyville, CA, 95519",True,Exact,"1567 CITY CENTER RD, MCKINLEYVILLE, CA, 95519",112986795,R,06,023,010501,2028,40.943108,-124.10229
7326269.0,"722 W Highway 20, Toledo, OR, 97391",False,,,,,,,,,,
663328.0,"117 S Main St, Shawano, WI, 54166",False,,,,,,,,,,
7469738.0,"1001 Cormier Rd, Green Bay, WI, 54304",True,Exact,"1001 CORMIER RD, GREEN BAY, WI, 54304",148097737,L,55,009,021303,3002,44.49181,-88.07182
1477934.0,"14328 Olde Highway 80, El Cajon, CA, 92021",True,Exact,"14328 OLDE HIGHWAY 80, EL CAJON, CA, 92021",195727213,L,06,073,015501,2020,32.846054,-116.87379
7501834.0,"10 Sutphin St, Duluth, MN, 55802",True,Exact,"10 SUTPHIN ST, DULUTH, MN, 55802",163240166,R,27,137,001900,2006,46.784214,-92.09626
496801.0,"390 W Front St, Battle Mountain, NV, 89820",True,Exact,"390 FRONT ST, BATTLE MTN, NV, 89820",140227830,L,32,015,000300,5073,40.638233,-116.93049
1895350.0,"203 E Westgor Ave, Wittenberg, WI, 54499",True,Exact,"203 E WESTGOR AVE, WITTENBERG, WI, 54499",126860090,L,55,115,100800,3042,44.827747,-89.168495
7338128.0,"511 Front St NW, Walker, MN, 56484",True,Non_Exact,"511 FRONT ST, WALKER, MN, 56484",162732358,L,27,021,940001,4038,47.102524,-94.58242
1408962.0,"1120 E Historic Highway 66, Gallup, NM, 87301",False,,,,,,,,,,
1869483.0,"119 Main St, Scobey, MT, 59263",True,Exact,"119 MAIN ST, SCOBEY, MT, 59263",205454049,L,30,019,020300,2095,48.792786,-105.42091
390795.0,"507 Deschutes Ave, Maupin, OR, 97037",False,,,,,,,,,,
2007187.0,"72027 Dinah Shore Dr, Rancho Mirage, CA, 92270",False,,,,,,,,,,
626443.0,"317 Main St, Williston, ND, 58801",False,,,,,,,,,,
3815458.0,"215 NW D St, Detroit, OR, 97342",True,Exact,"215 D ST, DETROIT, OR, 97342",156237383,R,41,047,010600,1316,44.73673,-122.15254
769017.0,"8940 Alameda Ave, El Paso, TX, 79907",True,Non_Exact,"8940 ALAMEDA AVE, YSLETA SUR, TX, 79907",189351269,R,48,141,003903,3003,31.693161,-106.33117
1422578.0,"404 Us Highway 101 S, Crescent City, CA, 95531",False,,,,,,,,,,
1508832.0,"27951 Baseline St, Highland, CA, 92346",True,Exact,"27951 BASELINE ST, HIGHLAND, CA, 92346",144662539,R,06,071,007903,3008,34.121227,-117.19454
1486386.0,"4131 S Shingle Rd Ste B1, Shingle Springs, CA, 95682",False,,,,,,,,,,
7466012.0,"72780 Country Club Dr Ste 403, Rancho Mirage, CA, 92270",True,Exact,"72780 COUNTRY CLUB DR, RANCHO MIRAGE, CA, 92270",194791404,L,06,065,044918,1013,33.757904,-116.39569
1401799.0,"4820 Yellowstone Ave, Pocatello, ID, 83202",False,,,,,,,,,,
516183.0,"2516 Jamacha Rd, El Cajon, CA, 92019",True,Exact,"2516 JAMACHA RD, EL CAJON, CA, 92019",195650234,R,06,073,013606,4000,32.744568,-116.93003
772610.0,"419 4th St, Wheatland, CA, 95692",True,Exact,"419 4TH ST, WHEATLAND, CA, 95692",106952506,L,06,115,040800,2050,39.01065,-121.42357
1861726.0,"100 S Main St, Luck, WI, 54853",False,,,,,,,,,,
2914322.0,"27520 Covington Way SE, Kent, WA, 98042",True,Exact,"27520 COVINGTON WAY SE, KENT, WA, 98042",641259229,R,53,033,031706,2016,47.35474,-122.122925
657930.0,"1105 Broadway, Wheaton, MN, 56296",True,Exact,"1105 BROADWAY, WHEATON, MN, 56296",196073793,L,27,155,460100,3035,45.804375,-96.498566
2257920.0,"321 Main St, Rangely, CO, 81648",False,,,,,,,,,,
626970.0,"65 S Main St, Blanding, UT, 84511",False,,,,,,,,,,
1491032.0,"204 Main St, Faith, SD, 57626",False,,,,,,,,,,
7569227.0,"42520 Bob Hope Dr, Rancho Mirage, CA, 92270",True,Exact,"42520 BOB HOPE DR, RANCHO MIRAGE, CA, 92270",638578783,L,06,065,045103,4015,33.739166,-116.40818
940703.0,"2300 E 30th St Ste 101B, Farmington, NM, 87401",False,,,,,,,,,,
1924478.0,"111 E State Highway 260, Payson, AZ, 85541",False,,,,,,,,,,
2640884.0,"1341 9th Ave SE, Watertown, SD, 57201",True,Exact,"1341 9TH AVE SE, WATERTOWN, SD, 57201",200730310,R,46,029,954400,3028,44.890068,-97.095184
2057751.0,"71 124th Ave, Shelbyville, MI, 49344",True,Exact,"71 124TH AVE, SHELBYVILLE, MI, 49344",640616051,L,26,005,030500,4046,42.594654,-85.55877
1396320.0,"475 Hamilton Ave, Norwich, CT, 63603",True,Non_Exact,"475 HAMILTON AVE, NORWICH, CT, 06360",56846751,R,09,011,697000,1014,41.531338,-72.047325
7583442.0,"701 Highway 169, Tower, MN, 55790",True,Non_Exact,"701 STATE HWY 169, TOWER, MN, 55790",163187398,L,27,137,015400,4067,47.805294,-92.27829
7586193.0,"2501 Montana Ave, Billings, MT, 59101",True,Exact,"2501 MONTANA AVE, BILLINGS, MT, 59101",181477779,R,30,111,000402,3040,45.78299,-108.501305
697531.0,"440 S El Cielo Rd Ste B1, Palm Springs, CA, 92262",True,Non_Exact,"440 S EL CIELO RD, PALM SPRINGS, CA, 92262",195066844,L,06,065,941200,1040,33.817944,-116.51066
3893459.0,"300 Via Archimedes, Geyserville, CA, 95441",False,,,,,,,,,,
3895013.0,"109 W Main St, Farwell, MI, 48622",False,,,,,,,,,,
3811535.0,"1350 NE Stephens St Ste 26, Roseburg, OR, 97470",True,Non_Exact,"1350 SE STEPHENS ST, ROSEBURG, OR, 97470",137186469,L,41,019,130000,1065,43.20341,-123.350395
624889.0,"164 E Main St, Lovell, WY, 82431",False,,,,,,,,,,
7568521.0,"123 Hale Dr Ste 1, Holmen, WI, 54636",False,,,,,,,,,,
1412307.0,"722 W Highway 20, Toledo, OR, 97391",False,,,,,,,,,,
666678.0,"911 Main St, Elton, LA, 70532",True,Exact,"911 MAIN ST, ELTON, LA, 70532",88209716,L,22,053,000100,1059,30.481323,-92.69355
7482461.0,"831 Sterling Pkwy Ste 120, Lincoln, CA, 95648",True,Exact,"831 STERLING PKWY, LINCOLN, CA, 95648",106811118,R,06,061,023500,1037,38.870636,-121.29644
7523337.0,"3777 Willow Glen Dr, El Cajon, CA, 92019",True,Exact,"3777 WILLOW GLEN DR, EL CAJON, CA, 92019",635994234,L,06,073,021303,2019,32.74447,-116.929054
763529.0,"8919 Alameda Ave, El Paso, TX, 79907",False,,,,,,,,,,
1785734.0,"755 Overthrust Rd, Evanston, WY, 82930",True,Exact,"755 OVERTHRUST RD, EVANSTON, WY, 82930",160278553,L,56,041,975300,1007,41.2433,-110.98625
2097922.0,"1333 W 5th St, Sheridan, WY, 82801",True,Non_Exact,"1333 W 5TH ST, SHERIDAN, WY, 82801",147404014,L,56,033,000400,3060,44.807434,-106.97535
1890024.0,"145 N Mckenzie St, Gillett, WI, 54124",False,,,,,,,,,,
1744409.0,"221 S Broadway St, Stanley, WI, 54768",False,,,,,,,,,,
2081508.0,"420 E California Ave, Arcata, CA, 95521",True,Exact,"420 CALIFORNIA AVE, ARCATA, CA, 95521",624927213,R,06,023,001200,1006,40.882267,-124.0794
744183.0,"709 N Federal Blvd, Riverton, WY, 82501",False,,,,,,,,,,
